SourceGENES,TargetGENES,Interaction,Edges
G1,G87,0.525655439247144,repression
G2,G34,0.525484317269933,repression
G97,G9,0.522104989664825,repression
G6,G88,0.519023342291177,repression
G47,G2,0.518511428655555,repression
G55,G89,0.5183339996538,repression
G56,G100,0.51824249916412,repression
G46,G71,0.51791929228678,activation
G28,G95,0.516925466670482,repression
G68,G96,0.515902610665477,repression
G1,G39,0.514361161053112,repression
G19,G68,0.514269876341593,activation
G1,G21,0.514109432810565,repression
G55,G52,0.514105656405121,repression
G63,G97,0.513270333913546,repression
G56,G52,0.512858502095813,activation
G13,G72,0.510204370245784,repression
G7,G98,0.510110611350776,repression
G95,G61,0.509607215361457,repression
G35,G25,0.503828054757451,activation
G19,G67,0.501673972143697,repression
G2,G14,0.500798586518269,activation
G13,G28,0.499891579233951,repression
G88,G63,0.499089988205099,repression
G21,G87,0.498368512651459,repression
G10,G34,0.497168160799589,repression
G35,G83,0.497049307200007,activation
G97,G8,0.496067058119326,activation
G19,G73,0.495896804496522,repression
G4,G89,0.495665428388245,repression
G13,G34,0.495189994203321,repression
G25,G64,0.493995846978168,repression
G10,G14,0.492900880288742,activation
G71,G89,0.492565636435882,repression
G57,G89,0.49187751270992,repression
G97,G2,0.490565558843701,repression
G21,G98,0.489826967285067,repression
G30,G52,0.488489107257621,repression
G1,G52,0.488304292816427,activation
G64,G78,0.487082832376942,activation
G19,G51,0.485536077582736,activation
G19,G69,0.485535008426141,repression
G21,G52,0.483863132779193,activation
G1,G55,0.483804629016893,activation
G39,G67,0.48302266290711,repression
G35,G41,0.48259595551165,activation
G2,G10,0.482558351331085,activation
G30,G64,0.481411973707628,activation
G3,G86,0.480685655462862,repression
G39,G16,0.480353633316904,repression
G62,G61,0.47998105409155,activation
G30,G79,0.479793919456757,activation
G68,G65,0.479413434509361,activation
G6,G33,0.479165846408705,repression
G95,G9,0.479091540751995,repression
G35,G82,0.478919483837521,activation
G14,G83,0.476328577647587,activation
G35,G17,0.474694440942229,repression
G2,G39,0.474509635014024,activation
G64,G52,0.473362421747459,repression
G14,G59,0.473130232675763,repression
G46,G94,0.473071803978373,repression
G68,G36,0.472678696924525,activation
G97,G81,0.472163229829099,repression
G10,G51,0.471970358486219,repression
G59,G31,0.471943765516872,repression
G36,G7,0.471470323880395,activation
G6,G61,0.471076745784406,repression
G1,G43,0.470652234198992,repression
G34,G31,0.469093106442636,repression
G68,G55,0.467982169815753,repression
G72,G11,0.467599948026593,activation
G58,G52,0.467539758058891,activation
G49,G88,0.466122595505816,repression
G14,G51,0.464766379074438,repression
G58,G64,0.464759153348844,activation
G77,G52,0.464161786496492,repression
G2,G9,0.462471533443709,repression
G63,G45,0.462015539388113,activation
G21,G31,0.460474532222312,repression
G2,G3,0.45973988261555,repression
G77,G64,0.458643034566581,activation
G4,G84,0.457581787972624,activation
G56,G31,0.457577017272162,activation
G6,G86,0.457124341725239,repression
G39,G23,0.455915854996958,repression
G68,G75,0.455289977279103,repression
G68,G98,0.454937343920062,repression
G13,G64,0.454358100913974,activation
G7,G43,0.453482710500826,activation
G58,G80,0.453138628671223,activation
G58,G68,0.453050132466528,repression
G97,G95,0.452668860906131,activation
G97,G36,0.45252969747392,repression
G57,G100,0.452163411336029,repression
G21,G81,0.450793063135741,activation
G58,G83,0.449846757612188,activation
G62,G81,0.449794184069073,repression
G10,G12,0.44979263659979,activation
G13,G97,0.448388349657139,repression
G72,G97,0.448347356691678,repression
G72,G28,0.44821285661967,repression
G3,G38,0.447430651762936,repression
G19,G76,0.44667135857469,activation
G55,G57,0.446607901893395,repression
G13,G79,0.445939180766667,repression
G35,G19,0.44468523667828,repression
G28,G47,0.443464181928889,activation
G55,G51,0.443302812055835,repression
G56,G40,0.442233000995215,activation
G77,G78,0.441977135534849,repression
G34,G98,0.44029302116008,repression
G1,G18,0.440168201069648,activation
G28,G69,0.439778408731578,repression
G17,G34,0.439626322606022,repression
G1,G16,0.439181689253878,activation
G13,G27,0.439030965674704,repression
G58,G69,0.439012867624962,activation
G36,G75,0.436711099242483,activation
G72,G27,0.436601244276609,repression
G35,G64,0.435771712857185,activation
G39,G87,0.435712849160867,activation
G10,G59,0.434997010515865,repression
G2,G55,0.434791746253956,repression
G8,G83,0.434121748971594,repression
G97,G16,0.432926199586024,repression
G28,G89,0.432273957810574,repression
G25,G40,0.431785477025463,activation
G88,G34,0.431414711289587,activation
G6,G52,0.430837412659622,repression
G47,G68,0.430690060786621,repression
G8,G55,0.428511361411525,repression
G21,G59,0.427123613339699,repression
G47,G36,0.427023534311303,activation
G13,G43,0.426965172144927,activation
G56,G43,0.426190854654559,repression
G1,G82,0.425988151619142,activation
G35,G5,0.424706938216416,repression
G37,G81,0.423739041872746,repression
G49,G59,0.421919388854243,repression
G35,G100,0.421202017773559,repression
G75,G59,0.419632231895732,repression
G55,G28,0.419347614642273,repression
G30,G11,0.41837075121129,repression
G25,G14,0.416361436875644,repression
G19,G23,0.415904920410298,repression
G21,G64,0.415681798437052,activation
G6,G31,0.415408952638778,repression
G13,G66,0.415118689240858,activation
G34,G42,0.413488786915747,activation
G13,G94,0.413183038850916,repression
G36,G31,0.413043229838413,repression
G25,G76,0.41258072563829,repression
G2,G49,0.411805492250566,repression
G40,G98,0.411117941605007,activation
G75,G61,0.40986943872804,activation
G57,G27,0.409827046271162,repression
G64,G79,0.409771746337441,repression
G19,G5,0.409477172484084,repression
G63,G59,0.409438734487721,repression
G46,G78,0.409189302094824,activation
G14,G91,0.409146114033012,activation
G28,G12,0.408905696477109,repression
G68,G83,0.408784221103724,activation
G56,G94,0.408667892861779,activation
G7,G34,0.408083215187885,repression
G25,G95,0.407869711461678,repression
G13,G80,0.407566881295082,repression
G64,G28,0.407556695314021,repression
G1,G50,0.407489881863321,repression
G75,G50,0.406220799253916,activation
G58,G5,0.404501956590271,repression
G14,G7,0.404170888749576,repression
G58,G26,0.403994599404499,activation
G64,G84,0.403992480467459,repression
G13,G30,0.40347159448686,repression
G7,G61,0.402509344541277,repression
G2,G75,0.401957199454509,activation
G68,G87,0.40185067852437,repression
G10,G75,0.401842226415597,activation
G97,G88,0.401261863577189,repression
G72,G38,0.401219544398454,repression
G19,G40,0.400351902541484,activation
G13,G38,0.399587864045951,activation
G14,G100,0.398676494574688,activation
G46,G59,0.396892320319682,repression
G64,G76,0.395533025231125,repression
G19,G15,0.39550159068857,repression
G58,G86,0.395060248194728,repression
G10,G91,0.394443814162086,repression
G21,G94,0.394423868939022,activation
G6,G69,0.394045058980235,repression
G7,G57,0.394017165782376,activation
G47,G37,0.393865729157277,activation
G64,G94,0.393070966671579,repression
G68,G3,0.392449533198876,repression
G1,G33,0.392079184600238,repression
G36,G28,0.39186802276281,repression
G14,G69,0.391135005104367,repression
G39,G43,0.390986344258579,activation
G39,G13,0.390476880533351,repression
G1,G85,0.38998177734544,repression
G6,G85,0.389930704045046,repression
G28,G14,0.389807746502672,repression
G77,G40,0.389436516454099,repression
G1,G40,0.389282579794152,repression
G10,G3,0.389244677321613,repression
G49,G67,0.388976503148118,repression
G68,G9,0.388905397895509,repression
G34,G95,0.388897993795872,repression
G46,G45,0.388776036947129,repression
G36,G71,0.387392302237231,activation
G49,G14,0.387374404260852,repression
G25,G71,0.38636641806434,activation
G56,G34,0.386132090300699,repression
G6,G66,0.385850254721096,repression
G95,G32,0.385667361600991,repression
G95,G28,0.385386274957311,repression
G10,G27,0.38438621871467,repression
G3,G63,0.384383552999077,repression
G56,G4,0.384276449117756,activation
G25,G65,0.38416401081079,activation
G35,G37,0.383964377416267,activation
G46,G79,0.382520524931263,activation
G63,G92,0.38097260895855,repression
G56,G83,0.380840019216083,activation
G72,G34,0.380738980078565,repression
G10,G6,0.380330731396668,repression
G97,G31,0.380165264063716,repression
G13,G15,0.379649924678575,repression
G34,G87,0.379289688642514,repression
G46,G82,0.37857335059363,activation
G49,G91,0.378555958958371,repression
G77,G98,0.378287159592398,repression
G64,G98,0.378151257845671,activation
G49,G75,0.377973224967336,repression
G1,G94,0.377805726916033,repression
G58,G19,0.377479720767722,repression
G19,G41,0.377390389838625,activation
G17,G31,0.377183472385977,repression
G8,G3,0.377096943649722,repression
G58,G65,0.37703337883786,activation
G57,G65,0.376669962757755,activation
G8,G87,0.374970534561477,repression
G55,G64,0.373158758191351,activation
G39,G84,0.372764081317384,repression
G68,G69,0.372702352772371,repression
G1,G19,0.372618305271085,activation
G3,G31,0.372289267178994,activation
G46,G87,0.371572884909419,activation
G39,G90,0.371214862508098,activation
G63,G17,0.370968995763027,repression
G6,G51,0.370817963026093,repression
G1,G7,0.37076041095199,activation
G62,G50,0.370703452647595,repression
G36,G55,0.368889013047605,repression
G28,G84,0.368711418313144,activation
G21,G22,0.36861370220306,activation
G1,G54,0.368127570525882,activation
G97,G87,0.36757284458919,activation
G8,G7,0.366440378226846,repression
G19,G48,0.366315901448629,repression
G55,G84,0.366190295935908,activation
G62,G28,0.366120154426719,repression
G58,G82,0.364075337114963,repression
G10,G49,0.363971469688776,repression
G39,G50,0.363821046165667,repression
G47,G81,0.363151178860808,repression
G58,G25,0.36236884524649,repression
G39,G42,0.361450357914042,repression
G19,G54,0.361192251024691,repression
G97,G18,0.360221637790677,repression
G4,G51,0.360145059618279,activation
G21,G40,0.359931845272725,repression
G56,G53,0.359418654798581,activation
G62,G14,0.35893446319556,repression
G10,G88,0.358816659507845,repression
G19,G37,0.357698720223126,repression
G55,G13,0.356895176633194,repression
G95,G55,0.356793752774525,repression
G10,G72,0.355985787851352,repression
G58,G31,0.355286032995294,repression
G2,G36,0.354715396309483,activation
G25,G18,0.354465026016054,repression
G28,G75,0.354274547082387,activation
G62,G27,0.353696953508686,repression
G47,G9,0.353429756304329,repression
G36,G23,0.352454725942341,activation
G39,G89,0.352218102308513,activation
G10,G67,0.352108619508802,repression
G34,G76,0.352095881008921,activation
G62,G4,0.351231282176275,activation
G13,G56,0.35058528539827,activation
G4,G40,0.35019255312957,activation
G4,G53,0.350167467636986,activation
G64,G71,0.349918842468134,repression
G39,G30,0.348821139989587,repression
G76,G94,0.347812672370239,repression
G77,G15,0.34749326386535,repression
G55,G59,0.347479585836727,repression
G1,G46,0.347315806681035,repression
G68,G2,0.347098681787665,repression
G55,G32,0.346942579022663,repression
G35,G21,0.346246043541947,activation
G56,G51,0.345950066833141,activation
G34,G16,0.345878869394749,repression
G25,G81,0.345638821136544,activation
G58,G47,0.345609024511227,activation
G4,G47,0.345551216610632,repression
G72,G32,0.344914968934171,repression
G14,G14,0.344732788131166,activation
G7,G39,0.343958839745453,activation
G47,G11,0.343830475258707,activation
G4,G65,0.343189737012902,repression
G47,G79,0.342985281540879,activation
G57,G84,0.342813526578,repression
G34,G34,0.342552409075839,activation
G77,G43,0.341063324930247,repression
G10,G93,0.341046663514255,activation
G7,G67,0.339121012444275,activation
G35,G52,0.338573022281173,repression
G55,G71,0.337464075081919,repression
G13,G76,0.337418047725818,activation
G19,G44,0.33713765553672,repression
G56,G48,0.336737755796386,repression
G95,G90,0.336714894109629,repression
G2,G45,0.335838471090879,activation
G46,G23,0.335274491998777,repression
G56,G28,0.334153784368947,activation
G8,G31,0.334125422229451,repression
G1,G83,0.333226848280344,repression
G8,G16,0.333105363378645,activation
G7,G81,0.332997397528567,activation
G72,G71,0.332758221199456,repression
G57,G47,0.332092061428614,activation
G10,G8,0.331992526001396,activation
G49,G98,0.331860693982429,activation
G21,G53,0.331628289114076,activation
G3,G43,0.331196867581581,repression
G39,G51,0.331191335402657,activation
G95,G93,0.330342915331787,repression
G4,G68,0.329891131685467,activation
G1,G22,0.329531723758492,repression
G25,G69,0.329201034131812,activation
G97,G72,0.328821977293694,repression
G1,G31,0.327949461371952,repression
G62,G98,0.326796556034499,repression
G75,G3,0.326685376775787,repression
G25,G87,0.326397990534093,activation
G47,G57,0.326128104736955,activation
G35,G47,0.325873180103404,activation
G34,G97,0.325665300875511,repression
G35,G87,0.32550371080246,repression
G88,G38,0.324934628267622,activation
G6,G8,0.324836772987406,repression
G46,G53,0.324638156870833,repression
G49,G69,0.324396432737054,repression
G56,G87,0.323802317684504,activation
G62,G38,0.322453555737754,activation
G73,G3,0.321971198602861,repression
G49,G61,0.321374553841736,activation
G18,G28,0.321356513065005,repression
G95,G23,0.321100705579216,repression
G62,G68,0.320677264068774,activation
G25,G16,0.320243830995276,repression
G47,G28,0.31863457941483,activation
G88,G33,0.318604041231482,repression
G49,G95,0.318473911308289,repression
G62,G59,0.318313833721608,repression
G28,G23,0.317712326960231,repression
G35,G80,0.317523216381108,repression
G71,G81,0.317334125246913,repression
G21,G43,0.316171157829175,repression
G58,G16,0.315440803679723,activation
G17,G93,0.314593666068833,repression
G95,G18,0.314355191524411,activation
G63,G63,0.313836421801588,activation
G97,G71,0.313695633493378,repression
G1,G67,0.313294990870436,activation
G68,G12,0.313274035511132,repression
G25,G78,0.313196241305674,activation
G25,G9,0.312788039855028,activation
G72,G36,0.312482240353292,activation
G25,G55,0.312429333790338,activation
G50,G76,0.311418754622038,repression
G77,G31,0.311020827039123,activation
G1,G75,0.310846329887171,repression
G19,G86,0.310705520400118,repression
G35,G58,0.310183305252088,repression
G88,G80,0.309938117185525,repression
G14,G49,0.309505422510621,repression
G8,G33,0.309027986751465,repression
G8,G34,0.308952577552137,repression
G34,G30,0.307774919309304,repression
G55,G4,0.307682972789075,repression
G6,G48,0.307523888035295,repression
G39,G75,0.306715717995049,activation
G4,G94,0.306681568096313,repression
G77,G93,0.306443416406608,repression
G46,G83,0.306161772989241,repression
G95,G2,0.305999824844226,activation
G1,G25,0.305778922977859,repression
G19,G60,0.305566143861049,activation
G7,G79,0.305476595879533,repression
G40,G81,0.305126843593122,repression
G25,G36,0.30508562753234,repression
G7,G72,0.304649761247153,repression
G72,G44,0.304265071322096,repression
G71,G98,0.303317271594062,activation
G21,G82,0.303294087781031,activation
G34,G93,0.303228713125374,repression
G35,G95,0.303124786564123,activation
G6,G40,0.302910400764369,repression
G57,G51,0.302243788657807,repression
G14,G61,0.301950224901606,activation
G28,G71,0.3019347583881,repression
G71,G43,0.301111577036071,activation
G64,G32,0.30109021713899,repression
G55,G50,0.3008677975133,repression
G64,G99,0.300701304685411,activation
G76,G98,0.300244477425481,activation
G47,G18,0.298931965063667,activation
G28,G20,0.298864637073676,repression
G30,G68,0.298247136571384,repression
G13,G93,0.297963519814088,repression
G73,G97,0.297826047957082,repression
G7,G89,0.29773306398348,repression
G40,G51,0.296900195631352,repression
G58,G71,0.296860660476273,repression
G58,G54,0.296417437484799,repression
G55,G76,0.296090399213581,activation
G10,G62,0.295503653821697,activation
G72,G76,0.295353847493423,activation
G21,G69,0.29518751076913,repression
G10,G100,0.294197550196329,activation
G39,G64,0.294168823531766,activation
G50,G83,0.293928338214783,repression
G3,G13,0.293898936963169,repression
G10,G47,0.293493651528084,activation
G8,G90,0.293384283096895,repression
G1,G91,0.292749884485821,repression
G13,G25,0.292727635836614,activation
G7,G93,0.29254359115715,repression
G34,G9,0.292195018398995,repression
G75,G21,0.29218481045361,repression
G1,G77,0.292055017034306,activation
G2,G67,0.291598033640583,repression
G46,G40,0.289845093188064,activation
G30,G15,0.289644107883999,repression
G1,G56,0.289576892976088,activation
G42,G36,0.289457058713174,repression
G75,G98,0.289206190947304,repression
G2,G81,0.288607441934769,repression
G1,G58,0.287842040548246,activation
G1,G64,0.287554902963619,activation
G13,G32,0.287524851924512,activation
G56,G26,0.287510279582826,repression
G47,G60,0.287416079372729,repression
G72,G95,0.287231241817031,activation
G10,G89,0.287074728697581,repression
G95,G65,0.28705905610897,repression
G3,G17,0.286915087476292,activation
G72,G72,0.286904576524525,activation
G4,G59,0.28641737877478,repression
G68,G16,0.286056157742133,activation
G1,G98,0.285961730706797,activation
G57,G49,0.285444822042991,repression
G3,G53,0.285402607294843,activation
G21,G41,0.285128626858286,repression
G62,G25,0.284647813855405,activation
G17,G43,0.28433784417818,activation
G56,G57,0.283509295176797,activation
G7,G50,0.283204472562091,activation
G47,G39,0.283005472956736,repression
G56,G30,0.282571470305892,repression
G56,G41,0.282205647753345,repression
G63,G47,0.282077718044443,repression
G63,G3,0.281353770481632,repression
G6,G24,0.281315421035119,activation
G58,G28,0.280545969701711,repression
G62,G95,0.28038645860033,repression
G56,G22,0.280057219680367,activation
G88,G97,0.27997161302784,repression
G47,G8,0.279764531869292,repression
G42,G97,0.279462680425741,repression
G36,G83,0.279151051089409,activation
G10,G36,0.279147935662272,repression
G21,G78,0.278939984607925,repression
G4,G83,0.278933979457696,repression
G63,G29,0.278275283416521,repression
G42,G31,0.278000417602479,activation
G3,G80,0.277857120329395,repression
G30,G23,0.27761031666872,activation
G13,G11,0.277570106437435,activation
G72,G13,0.277216752645674,repression
G2,G18,0.276943086402712,repression
G58,G98,0.276837793823948,activation
G21,G74,0.276592599666219,repression
G97,G98,0.276569049062179,activation
G56,G78,0.276479444658042,repression
G21,G25,0.27637318397199,activation
G25,G41,0.276093575723988,repression
G14,G52,0.276042536976784,repression
G59,G87,0.275958095986601,repression
G35,G77,0.275731633962077,repression
G68,G31,0.27552584680827,activation
G16,G9,0.275341244551652,repression
G36,G92,0.274753195566213,repression
G7,G30,0.274604599118239,activation
G21,G17,0.274324299641403,activation
G6,G17,0.274032924663373,repression
G6,G60,0.273998960707529,repression
G55,G75,0.273940677784038,repression
G95,G14,0.273808886026455,repression
G95,G67,0.273712000973699,repression
G72,G79,0.273084406076836,repression
G46,G43,0.272899633973696,activation
G18,G23,0.27284982301701,repression
G4,G26,0.272481152452383,activation
G64,G51,0.272437254776802,activation
G21,G30,0.272183803632644,activation
G39,G7,0.27217029132515,activation
G97,G33,0.272060210559254,repression
G46,G76,0.271621109108285,repression
G2,G56,0.271427567986786,activation
G25,G23,0.270972694597282,repression
G16,G18,0.270891769277299,repression
G64,G11,0.270886454182549,activation
G25,G31,0.270729906717088,activation
G6,G14,0.270588171646887,activation
G56,G13,0.27058406108372,activation
G2,G92,0.270224054146403,repression
G25,G84,0.269962416937127,activation
G47,G95,0.269662628673283,repression
G62,G16,0.268703939863347,repression
G4,G64,0.268473540510056,repression
G8,G32,0.268364703568145,repression
G19,G43,0.268268540498114,repression
G56,G59,0.268183371299833,activation
G56,G82,0.267480024964313,repression
G95,G44,0.267453932965657,repression
G47,G78,0.265907468378333,activation
G17,G33,0.265843279851795,activation
G40,G100,0.265599285656431,repression
G13,G65,0.264091561273069,activation
G58,G17,0.263875169048088,repression
G40,G52,0.263786025297529,repression
G64,G20,0.26324222107095,activation
G50,G64,0.262908957961168,repression
G49,G20,0.26286519239905,repression
G46,G84,0.262774000081087,activation
G17,G97,0.262467224286414,activation
G8,G30,0.262393679688237,repression
G6,G22,0.262165485559124,repression
G14,G4,0.261931276657586,repression
G88,G45,0.261893426118744,activation
G42,G34,0.261768677172749,activation
G77,G11,0.261550859857977,repression
G58,G4,0.261497148119742,repression
G17,G59,0.261168189559218,repression
G72,G2,0.261115021182561,activation
G87,G93,0.260238292787424,activation
G10,G11,0.259785442179207,repression
G40,G68,0.259679660492054,repression
G1,G13,0.259671474624264,repression
G52,G85,0.259388715477343,repression
G10,G26,0.259016781537549,activation
G21,G100,0.258937939743099,repression
G47,G96,0.258736087463955,activation
G16,G87,0.258640012548251,activation
G91,G59,0.25856598023632,activation
G6,G37,0.258562476873983,activation
G35,G33,0.258430361068751,activation
G97,G3,0.258400136757336,repression
G35,G43,0.258205848372104,repression
G69,G59,0.258191673865664,repression
G58,G21,0.257689056282336,activation
G56,G55,0.257686659110993,repression
G8,G97,0.257583643502157,activation
G35,G26,0.257338560092475,repression
G21,G46,0.257143799319958,repression
G17,G100,0.25660639014755,activation
G77,G68,0.256361262518624,repression
G72,G8,0.255656937270842,repression
G64,G43,0.255611054624187,activation
G19,G26,0.255410668780352,repression
G42,G18,0.255142587012167,repression
G16,G32,0.254925531985806,repression
G28,G16,0.254646745889999,repression
G36,G51,0.25458492294629,repression
G36,G61,0.254426922196092,repression
G21,G54,0.253800845942951,activation
G40,G87,0.25347785254262,repression
G36,G14,0.253421854700121,repression
G46,G80,0.253391563160581,activation
G1,G5,0.253264117615438,activation
G2,G71,0.253154046449505,repression
G1,G69,0.253084887916003,activation
G72,G57,0.2529986686629,activation
G71,G11,0.252163175891508,activation
G77,G59,0.252119130683065,activation
G49,G4,0.252070240617865,repression
G72,G73,0.251887331100867,activation
G62,G11,0.251864486982242,repression
G3,G92,0.251826453235696,activation
G1,G68,0.251645040240225,repression
G50,G59,0.251606611426104,repression
G8,G42,0.251413287053012,activation
G46,G7,0.250811830848737,repression
G35,G15,0.250654574341257,activation
G7,G42,0.250430330851212,activation
G25,G100,0.250407386403378,activation
G56,G84,0.250068212998468,activation
G10,G21,0.250029283481486,repression
G40,G93,0.24907045853015,repression
G28,G6,0.248995357496126,repression
G58,G37,0.248636333243588,repression
G73,G88,0.248368185989162,repression
G76,G52,0.248348255485607,repression
G56,G47,0.248179218472096,repression
G50,G84,0.247284891649993,activation
G25,G26,0.247210914953764,activation
G62,G76,0.247108263951969,repression
G4,G14,0.24699980826001,repression
G10,G71,0.246494483645296,activation
G21,G44,0.24582367734201,repression
G97,G90,0.24562010943724,repression
G46,G18,0.245370320327246,activation
G8,G56,0.245028614266581,repression
G72,G47,0.244854453227295,activation
G4,G23,0.244733740386838,repression
G87,G42,0.244719462982555,activation
G68,G76,0.244706203084888,repression
G1,G90,0.244542387778957,activation
G8,G65,0.243501653860419,repression
G4,G85,0.243256878662945,repression
G8,G96,0.243063503657649,activation
G95,G87,0.242969443912968,activation
G50,G89,0.24282678478108,activation
G87,G31,0.242703599733408,repression
G59,G93,0.242280891284012,repression
G40,G76,0.242163094673324,repression
G73,G36,0.242161060777614,activation
G13,G18,0.241974288634465,repression
G47,G12,0.241944233283883,repression
G46,G52,0.24192375960932,repression
G52,G99,0.241816353602491,repression
G52,G66,0.241672007449288,repression
G35,G46,0.241497850632809,activation
G42,G42,0.241497361840338,activation
G88,G54,0.241415447788427,repression
G88,G79,0.241211320392404,repression
G62,G56,0.241145222665513,activation
G18,G71,0.241088785968641,repression
G19,G81,0.240943339889148,activation
G73,G27,0.24093676376255,activation
G36,G16,0.240342090687349,repression
G58,G14,0.240332957179467,activation
G21,G19,0.240217455854914,repression
G21,G5,0.240068600533247,activation
G95,G26,0.240053244537572,activation
G1,G36,0.240018943221607,repression
G4,G39,0.239929713986492,repression
G3,G22,0.239891794823821,activation
G3,G48,0.239119131566125,repression
G36,G81,0.238770515960204,repression
G13,G44,0.238727928124158,repression
G4,G4,0.238457666751707,activation
G59,G81,0.238397854072974,activation
G19,G31,0.238175645686011,repression
G17,G48,0.238029955568586,repression
G2,G2,0.237979405972376,activation
G30,G84,0.237861744606375,repression
G55,G61,0.23727859141575,repression
G6,G84,0.236997300698574,activation
G71,G52,0.236778043556974,activation
G57,G76,0.236574951330183,repression
G4,G76,0.236279204529884,activation
G3,G23,0.236164229650658,repression
G58,G48,0.23604146089898,repression
G77,G79,0.235979303359367,repression
G30,G82,0.23593998264347,repression
