Parent - Child Weight Probability Score
G3 -> G5 0.039866 0.758419 0.099069
G5 -> G5 0.018279 0.511243 0.030619
G7 -> G5 0.044029 0.809574 0.116792
G9 -> G5 0.047891 0.629193 0.098732
G12 -> G5 0.075709 0.945190 0.234472
G17 -> G5 0.025802 0.548350 0.046358
G25 -> G5 0.024775 0.513203 0.041660
G26 -> G5 0.090104 0.996198 0.294112
G27 -> G5 0.062705 0.913336 0.187653
G28 -> G5 0.051222 0.768641 0.129003
G29 -> G5 0.043028 0.702650 0.099063
G30 -> G5 0.061504 0.903667 0.182109
G31 -> G5 0.045019 0.656401 0.096825
G32 -| G5 -0.010386 0.501727 -0.017074
G33 -> G5 0.017076 0.503476 0.028170
G34 -| G5 -0.025710 0.502954 -0.042369
G35 -> G5 0.060255 0.941130 0.185809
G36 -| G5 -0.030658 0.516097 -0.051843
G40 -> G5 0.061632 0.950453 0.191936
G41 -> G5 0.043365 0.615498 0.087456
G43 -> G5 0.085968 0.993065 0.279729
G45 -> G5 0.106574 0.999206 0.348921
G46 -> G5 0.025058 0.504262 0.041402
G51 -> G5 0.043613 0.763815 0.109151
G52 -> G5 0.031382 0.649878 0.066824
G53 -> G5 0.040551 0.679275 0.090254
G55 -> G5 0.016771 0.514564 0.028276
G56 -| G5 -0.071072 0.918719 -0.213946
G57 -> G5 0.054571 0.811688 0.145136
G61 -| G5 -0.054342 0.674319 -0.120068
G62 -> G5 0.067706 0.895677 0.198700
G63 -> G5 0.040817 0.756405 0.101162
G68 -> G5 0.033955 0.661934 0.073645
G75 -> G5 0.043843 0.730203 0.104897
G76 -| G5 -0.052746 0.812851 -0.140482
G79 -> G5 0.029641 0.529234 0.051400
G81 -> G5 0.086813 0.978992 0.278474
G82 -> G5 0.031804 0.564465 0.058822
G84 -> G5 0.037125 0.612017 0.074448
G87 -> G5 0.022399 0.506555 0.037178
G89 -| G5 -0.037756 0.553658 -0.068493
G91 -> G5 0.144498 0.999996 0.473459
G92 -> G5 0.060136 0.892166 0.175793
G93 -| G5 -0.026595 0.585408 -0.051012
G96 -> G5 0.019057 0.535108 0.033414
G98 -> G5 0.036043 0.700895 0.082774
G99 -> G5 0.064428 0.936095 0.197612
G26 -> G6 0.018775 0.557859 0.034318
G48 -> G6 0.018188 0.541855 0.032291
G52 -> G6 0.015275 0.521305 0.026091
G60 -> G6 0.020623 0.542766 0.036676
G2 -> G7 0.029909 0.579248 0.056766
G3 -> G7 0.054520 0.881388 0.157452
G5 -> G7 0.077567 0.984478 0.250210
G6 -> G7 0.016019 0.508570 0.026693
G7 -> G7 0.063241 0.944263 0.195666
G8 -> G7 0.034227 0.654949 0.073451
G17 -> G7 0.056951 0.836435 0.156083
G19 -> G7 0.037031 0.572867 0.069509
G20 -> G7 0.039865 0.578386 0.075550
G22 -> G7 0.031247 0.568310 0.058186
G26 -> G7 0.032881 0.637814 0.068717
G30 -> G7 0.030523 0.588142 0.058820
G33 -> G7 0.040183 0.639158 0.084154
G34 -> G7 0.042307 0.600858 0.083293
G35 -> G7 0.023249 0.569146 0.043357
G38 -> G7 0.034050 0.570434 0.063641
G40 -> G7 0.051704 0.887430 0.150341
G45 -> G7 0.042176 0.779471 0.107718
G47 -> G7 0.031825 0.618385 0.064484
G50 -> G7 0.040624 0.627598 0.083537
G52 -> G7 0.032439 0.649759 0.069062
G55 -> G7 0.067626 0.945904 0.209594
G56 -> G7 0.045322 0.684474 0.101645
G58 -> G7 0.041149 0.668366 0.090116
G67 -> G7 0.020355 0.519593 0.034655
G68 -> G7 0.043627 0.753820 0.107757
G69 -> G7 0.023313 0.519257 0.039664
G76 -> G7 0.051153 0.794200 0.133114
G78 -> G7 0.025082 0.514439 0.042278
G79 -> G7 0.038325 0.591118 0.074229
G80 -> G7 0.068375 0.733638 0.164363
G81 -> G7 0.024110 0.531002 0.041949
G83 -> G7 0.090081 0.995297 0.293769
G84 -> G7 0.021523 0.500686 0.035310
G85 -> G7 0.051522 0.855499 0.144421
G87 -> G7 0.039918 0.610486 0.079849
G90 -> G7 0.042153 0.739825 0.102183
G91 -> G7 0.028458 0.593488 0.055339
G93 -> G7 0.126206 0.999950 0.413505
G94 -> G7 0.094168 0.988096 0.304875
G95 -> G7 0.020062 0.515033 0.033856
G96 -> G7 0.051967 0.882850 0.150327
G97 -> G7 0.017362 0.511413 0.029093
G98 -> G7 0.025842 0.561325 0.047529
G100 -> G7 0.055479 0.902821 0.164116
G2 -| G8 -0.033880 0.614021 -0.068162
G3 -> G8 0.056006 0.898746 0.164927
G7 -> G8 0.025156 0.573938 0.047306
G9 -> G8 0.083471 0.836990 0.228917
G11 -> G8 0.015373 0.509282 0.025654
G12 -> G8 0.106184 0.993413 0.345630
G14 -> G8 0.021673 0.510271 0.036236
G15 -> G8 0.016850 0.502579 0.027748
G17 -> G8 0.047210 0.766327 0.118541
G19 -> G8 0.075510 0.802197 0.198476
G20 -> G8 0.043546 0.602364 0.085946
G21 -> G8 0.057318 0.712755 0.133862
G22 -> G8 0.040802 0.650940 0.087024
G24 -> G8 0.033452 0.573006 0.062807
G26 -> G8 0.023303 0.533324 0.040721
G27 -> G8 0.042500 0.742826 0.103441
G28 -> G8 0.100167 0.990763 0.325173
G29 -> G8 0.051924 0.788229 0.134104
G30 -> G8 0.049758 0.809873 0.132038
G31 -> G8 0.089517 0.941530 0.276161
G33 -> G8 0.036054 0.618458 0.073062
G35 -> G8 0.032502 0.683588 0.072800
G38 -> G8 0.028961 0.552395 0.052419
G40 -> G8 0.048996 0.873705 0.140264
G42 -> G8 0.047210 0.819730 0.126803
G43 -> G8 0.066090 0.951046 0.205947
G45 -> G8 0.096689 0.997817 0.316118
G47 -| G8 -0.037137 0.685744 -0.083442
G56 -| G8 -0.062009 0.858776 -0.174484
G57 -> G8 0.079601 0.957866 0.249830
G60 -| G8 -0.020991 0.503114 -0.034603
G61 -| G8 -0.027278 0.509028 -0.045496
G65 -> G8 0.026258 0.543566 0.046766
G67 -> G8 0.023261 0.545807 0.041599
G68 -> G8 0.021778 0.534068 0.038109
G70 -> G8 0.051866 0.633693 0.107691
G71 -> G8 0.044548 0.660300 0.096381
G73 -> G8 0.047344 0.647145 0.100389
G74 -> G8 0.054058 0.790142 0.139953
G75 -> G8 0.039730 0.685930 0.089294
G79 -> G8 0.031819 0.548633 0.057199
G80 -> G8 0.058028 0.682091 0.129689
G81 -> G8 0.020713 0.508979 0.034544
G82 -> G8 0.023699 0.523500 0.040650
G83 -> G8 0.023547 0.529846 0.040880
G84 -> G8 0.045240 0.672590 0.099700
G87 -> G8 0.034484 0.581477 0.065700
G90 -| G8 -0.034324 0.650307 -0.073137
G91 -> G8 0.145957 0.999998 0.478238
G92 -> G8 0.079310 0.967679 0.251466
G94 -| G8 -0.021468 0.507933 -0.035728
G96 -> G8 0.024059 0.587913 0.046346
G99 -| G8 -0.039730 0.715438 -0.093134
G100 -| G8 -0.017393 0.503781 -0.028710
G1 -> G9 0.098358 0.987431 0.318226
G2 -> G9 0.030521 0.609157 0.060918
G4 -| G9 -0.023013 0.534056 -0.040270
G5 -> G9 0.031592 0.692744 0.071709
G8 -> G9 0.024506 0.580186 0.046586
G11 -| G9 -0.016025 0.513423 -0.026958
G13 -| G9 -0.013205 0.509056 -0.022026
G15 -| G9 -0.020388 0.516451 -0.034500
G16 -> G9 0.069246 0.873619 0.198217
G17 -| G9 -0.052742 0.844998 -0.146027
G24 -| G9 -0.030173 0.560255 -0.055389
G25 -> G9 0.025601 0.529354 0.044404
G28 -| G9 -0.130522 0.999936 -0.427640
G29 -> G9 0.039079 0.690470 0.088412
G37 -| G9 -0.030644 0.584207 -0.058660
G39 -> G9 0.117922 0.995341 0.384580
G41 -> G9 0.078979 0.914090 0.236551
G42 -| G9 -0.040210 0.774924 -0.102098
G45 -> G9 0.017954 0.525769 0.030931
G46 -| G9 -0.060503 0.939365 -0.186222
G49 -> G9 0.050276 0.812698 0.133879
G50 -> G9 0.052288 0.775417 0.132848
G51 -> G9 0.042292 0.778971 0.107943
G52 -| G9 -0.018378 0.509432 -0.030677
G55 -> G9 0.059616 0.937191 0.183069
G56 -> G9 0.059476 0.894169 0.174253
G57 -> G9 0.022567 0.501410 0.037076
G62 -> G9 0.059269 0.866159 0.168208
G64 -| G9 -0.064047 0.929990 -0.195163
G65 -> G9 0.021083 0.508007 0.035094
G66 -> G9 0.065676 0.909185 0.195651
G70 -| G9 -0.035753 0.558135 -0.065384
G73 -| G9 -0.028167 0.518092 -0.047815
G75 -> G9 0.023099 0.524447 0.039694
G76 -| G9 -0.029677 0.549768 -0.053459
G77 -| G9 -0.028437 0.511477 -0.047657
G83 -| G9 -0.084561 0.996490 -0.276099
G84 -> G9 0.060021 0.813385 0.159964
G85 -| G9 -0.031212 0.676066 -0.069141
G86 -| G9 -0.043931 0.665561 -0.095802
G87 -> G9 0.019480 0.501665 0.032019
G88 -> G9 0.046558 0.674430 0.102885
G94 -> G9 0.025427 0.561893 0.046813
G95 -> G9 0.048971 0.841558 0.135034
G96 -| G9 -0.024753 0.614714 -0.049857
G97 -> G9 0.029760 0.609440 0.059428
G98 -> G9 0.022924 0.555865 0.041751
G99 -> G9 0.055545 0.910003 0.165618
G100 -> G9 0.025031 0.608000 0.049866
G1 -| G10 -0.080329 0.873940 -0.230026
G2 -| G10 -0.039794 0.632759 -0.082505
G3 -> G10 0.039052 0.703636 0.090034
G4 -| G10 -0.023032 0.500529 -0.037772
G5 -| G10 -0.039415 0.707023 -0.091309
G6 -> G10 0.012609 0.500981 0.020697
G7 -> G10 0.091197 0.989935 0.295807
G9 -| G10 -0.029020 0.510630 -0.048555
G10 -> G10 0.050234 0.718170 0.118209
G11 -> G10 0.025594 0.529114 0.044372
G13 -> G10 0.014870 0.507616 0.024732
G14 -| G10 -0.020005 0.504089 -0.033042
G15 -> G10 0.043858 0.583338 0.083829
G16 -| G10 -0.180826 0.999962 -0.592469
G17 -> G10 0.028199 0.549234 0.050748
G22 -| G10 -0.021932 0.502882 -0.036138
G24 -| G10 -0.037897 0.579718 -0.071985
G26 -> G10 0.106319 0.997531 0.347502
G28 -> G10 0.062155 0.808762 0.164708
G30 -> G10 0.051511 0.777798 0.131277
G31 -> G10 0.037098 0.558178 0.067850
G34 -| G10 -0.039241 0.565572 -0.072720
G35 -> G10 0.054914 0.870335 0.156601
G36 -> G10 0.034233 0.544597 0.061086
G37 -> G10 0.062956 0.870180 0.179501
G38 -> G10 0.021718 0.512942 0.036502
G42 -| G10 -0.030271 0.582135 -0.057739
G43 -> G10 0.041674 0.687774 0.093915
G44 -> G10 0.031718 0.579683 0.060244
G46 -> G10 0.219480 1.000000 0.719143
G47 -> G10 0.020839 0.507251 0.034635
G48 -> G10 0.032499 0.605451 0.064471
G49 -> G10 0.046813 0.702284 0.107722
G50 -> G10 0.030299 0.539633 0.053574
G51 -| G10 -0.051674 0.788413 -0.133491
G52 -> G10 0.095006 0.991295 0.308587
G53 -> G10 0.087347 0.949158 0.271650
G54 -> G10 0.037109 0.600573 0.073025
G55 -| G10 -0.039525 0.698747 -0.090492
G56 -> G10 0.042271 0.619130 0.085751
G57 -| G10 -0.068915 0.858342 -0.193819
G62 -| G10 -0.045198 0.649332 -0.096163
G64 -> G10 0.164129 0.999981 0.537772
G65 -| G10 -0.069522 0.896949 -0.204319
G66 -| G10 -0.142426 0.998725 -0.466077
G67 -| G10 -0.030750 0.582602 -0.058699
G68 -> G10 0.054574 0.820694 0.146753
G70 -> G10 0.068138 0.692888 0.154695
G71 -| G10 -0.141397 0.999238 -0.462947
G73 -> G10 0.106601 0.941800 0.328958
G75 -| G10 -0.128756 0.997832 -0.420965
G76 -| G10 -0.036110 0.551706 -0.065277
G77 -> G10 0.068088 0.807573 0.180165
G78 -> G10 0.031295 0.533734 0.054729
G79 -> G10 0.035744 0.553879 0.064870
G81 -> G10 0.042603 0.681970 0.095198
G83 -> G10 0.030438 0.576553 0.057501
G84 -| G10 -0.031126 0.545499 -0.055634
G85 -> G10 0.022366 0.528822 0.038754
G88 -> G10 0.050749 0.640246 0.106462
G91 -> G10 0.057420 0.873897 0.164415
G92 -> G10 0.051770 0.786460 0.133407
G93 -> G10 0.021576 0.506819 0.035830
G96 -> G10 0.036634 0.692634 0.083141
G32 -> G11 0.007917 0.500660 0.012987
G34 -> G11 0.029519 0.573627 0.055482
G45 -| G11 -0.013516 0.517370 -0.022913
G56 -> G11 0.037052 0.765696 0.092958
G61 -> G11 0.027837 0.546637 0.049858
G1 -> G12 0.044895 0.666080 0.097981
G3 -> G12 0.042271 0.787329 0.109049
G8 -> G12 0.035211 0.679985 0.078450
G9 -| G12 -0.042276 0.595539 -0.082495
G12 -| G12 -0.028826 0.578162 -0.054608
G14 -| G12 -0.024641 0.520071 -0.041990
G16 -| G12 -0.039069 0.577020 -0.073866
G18 -> G12 0.075589 0.969818 0.240199
G21 -| G12 -0.042651 0.581856 -0.081314
G25 -> G12 0.023236 0.504563 0.038415
G26 -> G12 0.084780 0.994013 0.276125
G28 -| G12 -0.055519 0.800791 -0.145673
G29 -> G12 0.039230 0.668876 0.085978
G35 -> G12 0.033256 0.700787 0.076362
G38 -> G12 0.025471 0.536382 0.044765
G39 -> G12 0.062059 0.766995 0.155962
G41 -> G12 0.031749 0.527990 0.054926
G46 -> G12 0.079925 0.988480 0.258864
G47 -> G12 0.038926 0.726031 0.092601
G48 -> G12 0.029906 0.617295 0.060489
G49 -> G12 0.028082 0.551913 0.050784
G50 -> G12 0.028033 0.540982 0.049690
G51 -| G12 -0.028961 0.581014 -0.055135
G52 -> G12 0.044639 0.815772 0.119318
G53 -> G12 0.098661 0.993084 0.321036
G55 -> G12 0.033521 0.684398 0.075171
G56 -> G12 0.142415 0.999996 0.466632
G57 -| G12 -0.051954 0.783115 -0.133311
G58 -> G12 0.025971 0.544433 0.046330
G60 -> G12 0.051284 0.758739 0.127495
G61 -> G12 0.059511 0.712349 0.138903
G64 -> G12 0.050676 0.810403 0.134562
G65 -> G12 0.048822 0.797822 0.127626
G67 -| G12 -0.019616 0.516860 -0.033220
G69 -> G12 0.021449 0.513321 0.036076
G71 -| G12 -0.030331 0.517181 -0.051398
G77 -> G12 0.029404 0.503747 0.048533
G84 -> G12 0.034831 0.594030 0.067794
G86 -| G12 -0.028377 0.535272 -0.049770
G87 -> G12 0.022387 0.507926 0.037258
G88 -> G12 0.051258 0.683198 0.114743
G89 -> G12 0.033851 0.515427 0.057169
G91 -> G12 0.039170 0.744579 0.095561
G93 -> G12 0.068532 0.971942 0.218250
G94 -> G12 0.052544 0.830221 0.142934
G95 -> G12 0.052549 0.850066 0.146366
G97 -> G12 0.039298 0.670955 0.086393
G98 -> G12 0.036804 0.715038 0.086228
G99 -> G12 0.034424 0.663481 0.074835
G7 -> G13 0.012438 0.527268 0.021489
G1 -> G14 0.035236 0.623839 0.072025
G4 -| G14 -0.023161 0.550648 -0.041789
G5 -> G14 0.017158 0.524388 0.029481
G10 -| G14 -0.047292 0.819945 -0.127054
G14 -> G14 0.022226 0.525296 0.038255
G22 -> G14 0.045818 0.767753 0.115259
G28 -| G14 -0.027653 0.566983 -0.051373
G29 -> G14 0.020783 0.518763 0.035326
G32 -> G14 0.008365 0.500793 0.013726
G41 -> G14 0.038342 0.628825 0.078999
G42 -> G14 0.024628 0.595970 0.048091
G43 -| G14 -0.044924 0.862525 -0.126963
G46 -| G14 -0.098870 0.999990 -0.323951
G52 -| G14 -0.018326 0.523077 -0.031408
G55 -> G14 0.013916 0.502654 0.022920
G56 -> G14 0.040959 0.738382 0.099094
G57 -> G14 0.059579 0.929321 0.181417
G58 -> G14 0.023791 0.559967 0.043652
G60 -| G14 -0.018198 0.503966 -0.030051
G64 -| G14 -0.040670 0.770217 -0.102637
G65 -> G14 0.037841 0.746967 0.092617
G66 -> G14 0.044550 0.770786 0.112512
G71 -> G14 0.033049 0.601250 0.065107
G75 -> G14 0.023658 0.546956 0.042399
G76 -> G14 0.036645 0.697377 0.083735
G77 -| G14 -0.036979 0.635109 -0.076952
G84 -> G14 0.032314 0.612818 0.064884
G90 -> G14 0.019057 0.506716 0.031640
G93 -> G14 0.018119 0.518795 0.030800
G95 -> G14 0.026809 0.618127 0.054298
G96 -> G14 0.017894 0.549337 0.032209
G97 -> G14 0.018898 0.536670 0.033231
G100 -> G14 0.015191 0.505266 0.025149
G3 -> G15 0.014200 0.507968 0.023634
G4 -> G15 0.018835 0.508548 0.031385
G12 -| G15 -0.034039 0.695588 -0.077581
G31 -| G15 -0.038069 0.655896 -0.081813
G32 -> G15 0.008361 0.500867 0.013721
G43 -| G15 -0.046007 0.885159 -0.133433
G44 -| G15 -0.039832 0.785547 -0.102525
G45 -| G15 -0.057479 0.972950 -0.183240
G51 -| G15 -0.026401 0.605580 -0.052385
G56 -> G15 0.082474 0.995876 0.269118
G61 -> G15 0.036706 0.601787 0.072377
G62 -| G15 -0.031807 0.625065 -0.065143
G63 -| G15 -0.032127 0.719416 -0.075730
G76 -> G15 0.034748 0.684846 0.077973
G78 -> G15 0.021853 0.520132 0.037243
G83 -> G15 0.022756 0.564637 0.042101
G85 -> G15 0.023515 0.607392 0.046799
G91 -| G15 -0.031536 0.723367 -0.074745
G92 -| G15 -0.027007 0.635942 -0.056274
G93 -> G15 0.040229 0.841976 0.110985
G95 -> G15 0.016372 0.500183 0.026832
G4 -| G16 -0.107830 0.988363 -0.349202
G7 -> G16 0.057864 0.886207 0.168022
G10 -| G16 -0.276431 1.000000 -0.905749
G12 -| G16 -0.044121 0.694979 -0.100471
G14 -> G16 0.039075 0.572976 0.073359
G16 -| G16 -0.084482 0.878118 -0.243073
G17 -> G16 0.029436 0.562566 0.054260
G18 -| G16 -0.052001 0.783384 -0.133477
G22 -> G16 0.036953 0.597767 0.072377
G24 -| G16 -0.028911 0.507656 -0.048091
G25 -> G16 0.027255 0.513734 0.045879
G28 -| G16 -0.108737 0.984724 -0.350844
G29 -> G16 0.038387 0.621383 0.078156
G30 -| G16 -0.022553 0.500773 -0.037006
G31 -| G16 -0.048309 0.645291 -0.102142
G32 -> G16 0.019685 0.516690 0.033326
G33 -> G16 0.036090 0.596592 0.070549
G34 -> G16 0.067158 0.751901 0.165455
G36 -> G16 0.075179 0.947281 0.233343
G38 -> G16 0.022942 0.518245 0.038958
G39 -> G16 0.134278 0.991383 0.436181
G40 -> G16 0.036598 0.703633 0.084377
G41 -> G16 0.055075 0.672254 0.121313
G42 -> G16 0.083629 0.979962 0.268527
G43 -| G16 -0.050639 0.798570 -0.132502
G44 -| G16 -0.027934 0.554957 -0.050795
G45 -> G16 0.034587 0.668477 0.075756
G46 -| G16 -0.038533 0.628683 -0.079375
G49 -| G16 -0.143562 0.999688 -0.470245
