Parent - Child Weight Probability Score
G84 -> G3 0.114341 0.929721 0.319436
G86 -| G3 -0.056283 0.811977 -0.137324
G87 -| G3 -0.042043 0.558163 -0.070516
G89 -| G3 -0.153119 0.999797 -0.460011
G90 -> G3 0.125210 0.999512 0.376058
G92 -| G3 -0.028963 0.512167 -0.044575
G94 -| G3 -0.052432 0.773611 -0.121884
G98 -> G3 0.056808 0.806391 0.137653
G4 -> G4 0.221105 1.000000 0.664395
G5 -| G4 -0.046248 0.530107 -0.073670
G6 -> G4 0.056972 0.738937 0.126501
G8 -| G4 -0.090214 0.837981 -0.227162
G9 -| G4 -0.142310 0.999346 -0.427346
G12 -> G4 0.088340 0.944495 0.250719
G13 -| G4 -0.085961 0.926110 -0.239217
G15 -> G4 0.037742 0.561128 0.063638
G17 -> G4 0.044295 0.560971 0.074666
G19 -| G4 -0.040580 0.543943 -0.066328
G20 -| G4 -0.036638 0.549734 -0.060522
G22 -> G4 0.264112 1.000000 0.793628
G23 -> G4 0.034564 0.539672 0.056050
G24 -| G4 -0.046941 0.637925 -0.089981
G30 -> G4 0.062147 0.804924 0.150315
G32 -> G4 0.076644 0.937027 0.215803
G33 -> G4 0.035377 0.529194 0.056255
G34 -> G4 0.052332 0.742145 0.116704
G35 -> G4 0.219542 1.000000 0.659699
G36 -> G4 0.042076 0.553340 0.069961
G37 -| G4 -0.055599 0.720504 -0.120373
G39 -> G4 0.031774 0.509823 0.048677
G40 -> G4 0.208955 0.999916 0.627834
G41 -> G4 0.139400 0.966545 0.404869
G42 -| G4 -0.045157 0.567577 -0.077016
G43 -| G4 -0.055012 0.656767 -0.108567
G44 -| G4 -0.051065 0.705641 -0.108277
G48 -> G4 0.125115 0.992427 0.373108
G50 -> G4 0.053926 0.684425 0.110906
G52 -> G4 0.129079 0.999015 0.387485
G53 -| G4 -0.169606 0.991822 -0.505478
G57 -> G4 0.069628 0.803220 0.168052
G62 -> G4 0.054407 0.744361 0.121694
G63 -| G4 -0.055774 0.690789 -0.115772
G64 -> G4 0.036201 0.520720 0.056644
G65 -> G4 0.034633 0.549073 0.057141
G66 -> G4 0.027414 0.502078 0.041360
G71 -> G4 0.036362 0.516270 0.056410
G74 -> G4 0.071063 0.824349 0.176028
G75 -> G4 0.034353 0.536099 0.055340
G76 -| G4 -0.231379 0.999989 -0.695260
G78 -| G4 -0.062487 0.788157 -0.147989
G79 -> G4 0.051793 0.682055 0.106150
G84 -> G4 0.053285 0.599761 0.096031
G85 -| G4 -0.044369 0.593470 -0.079123
G86 -> G4 0.076157 0.914560 0.209290
G88 -| G4 -0.066400 0.829701 -0.165545
G89 -| G4 -0.060561 0.706514 -0.128570
G90 -| G4 -0.109178 0.986062 -0.323494
G92 -| G4 -0.050816 0.655093 -0.100030
G93 -| G4 -0.037366 0.539351 -0.060558
G95 -> G4 0.063154 0.831221 0.157741
G96 -> G4 0.046064 0.616942 0.085395
G97 -| G4 -0.080918 0.818436 -0.199003
G100 -> G4 0.049203 0.713555 0.105498
G5 -> G5 0.302839 1.000000 0.909998
G6 -| G5 -0.024976 0.512436 -0.038459
G9 -> G5 0.032443 0.547583 0.053383
G16 -> G5 0.061247 0.712637 0.131153
G18 -| G5 -0.026683 0.517553 -0.041497
G27 -| G5 -0.032582 0.533727 -0.052254
G28 -> G5 0.032689 0.569559 0.055946
G29 -> G5 0.045256 0.703489 0.095667
G30 -> G5 0.059409 0.860467 0.153609
G31 -| G5 -0.071314 0.920621 -0.197281
G32 -| G5 -0.029682 0.601270 -0.053628
G35 -> G5 0.040400 0.601861 0.073065
G36 -| G5 -0.033296 0.534704 -0.053497
G41 -| G5 -0.053098 0.600350 -0.095789
G47 -| G5 -0.029129 0.511122 -0.044739
G48 -> G5 0.095380 0.981192 0.281216
G50 -> G5 0.091328 0.988765 0.271347
G51 -| G5 -0.067799 0.791056 -0.161160
G52 -> G5 0.087443 0.985864 0.259042
G55 -> G5 0.028707 0.533367 0.046009
G56 -| G5 -0.037860 0.547408 -0.062276
G66 -| G5 -0.031102 0.590785 -0.055213
G68 -> G5 0.028025 0.500699 0.042165
G70 -> G5 0.107918 0.962882 0.312245
G73 -> G5 0.079915 0.792984 0.190425
G74 -> G5 0.040180 0.624565 0.075407
G75 -> G5 0.027062 0.506117 0.041156
G76 -| G5 -0.199100 0.999998 -0.598271
G77 -| G5 -0.118185 0.981933 -0.348717
G78 -| G5 -0.080678 0.964703 -0.233870
G88 -| G5 -0.035477 0.630375 -0.067202
G89 -| G5 -0.056730 0.771656 -0.131542
G90 -> G5 0.042398 0.615676 0.078438
G91 -> G5 0.038837 0.578404 0.067500
G92 -> G5 0.060430 0.801686 0.145575
G93 -> G5 0.056968 0.803207 0.137495
G94 -> G5 0.044737 0.680055 0.091419
G95 -| G5 -0.040494 0.688523 -0.083780
G99 -| G5 -0.074773 0.969735 -0.217884
G1 -| G6 -0.033760 0.578190 -0.058654
G6 -> G6 0.052396 0.825259 0.129932
G9 -> G6 0.033822 0.633663 0.064401
G11 -> G6 0.094675 0.997476 0.283770
G13 -> G6 0.091052 0.994639 0.272133
G19 -> G6 0.045615 0.665352 0.091199
G23 -> G6 0.047576 0.818398 0.116999
G35 -| G6 -0.067065 0.915311 -0.184456
G37 -> G6 0.142524 0.999969 0.428255
G38 -> G6 0.050773 0.814366 0.124245
G40 -| G6 -0.036363 0.556033 -0.060757
G43 -> G6 0.029747 0.549433 0.049112
G46 -| G6 -0.026088 0.506479 -0.039704
G48 -| G6 -0.042971 0.653923 -0.084436
G51 -> G6 0.029322 0.512772 0.045180
G54 -| G6 -0.035494 0.577688 -0.061613
G56 -> G6 0.083080 0.918803 0.229375
G59 -> G6 0.062670 0.941572 0.177313
G60 -> G6 0.052782 0.873537 0.138548
G61 -> G6 0.030371 0.615124 0.056137
G62 -> G6 0.037036 0.675978 0.075230
G66 -> G6 0.041011 0.730047 0.089967
G67 -> G6 0.044299 0.655613 0.087270
G71 -> G6 0.076548 0.848379 0.195143
G72 -> G6 0.052089 0.684259 0.107101
G74 -> G6 0.031346 0.579757 0.054609
G75 -| G6 -0.054501 0.801159 -0.131205
G76 -> G6 0.062062 0.756761 0.141127
G78 -> G6 0.039819 0.693404 0.082966
G79 -> G6 0.040013 0.685557 0.082428
G81 -| G6 -0.022888 0.512110 -0.035221
G83 -> G6 0.078508 0.975468 0.230120
G87 -| G6 -0.048558 0.666607 -0.097266
G89 -> G6 0.101652 0.994920 0.303900
G92 -> G6 0.028263 0.539274 0.045799
G96 -| G6 -0.030386 0.529945 -0.048388
G97 -> G6 0.091138 0.961642 0.263354
G98 -> G6 0.091727 0.998110 0.275108
G99 -> G6 0.056826 0.916509 0.156499
G1 -> G7 0.056522 0.829861 0.140944
G3 -| G7 -0.077068 0.935601 -0.216667
G5 -| G7 -0.057850 0.688251 -0.119641
G6 -> G7 0.049364 0.749566 0.111185
G8 -| G7 -0.123563 0.994115 -0.369108
G10 -| G7 -0.052754 0.685882 -0.108726
G12 -> G7 0.032132 0.501916 0.048462
G13 -| G7 -0.141796 0.999848 -0.426018
G15 -> G7 0.045830 0.735020 0.101223
G20 -| G7 -0.043110 0.705733 -0.091421
G21 -| G7 -0.034012 0.530981 -0.054267
G24 -> G7 0.041698 0.647393 0.081117
G28 -> G7 0.125057 0.999739 0.375684
G29 -> G7 0.024331 0.511681 0.037409
G32 -> G7 0.051455 0.842756 0.130304
G34 -> G7 0.040298 0.678721 0.082188
G35 -> G7 0.128781 0.999702 0.386858
G43 -| G7 -0.041352 0.613734 -0.076262
G44 -| G7 -0.034471 0.590557 -0.061170
G45 -| G7 -0.029383 0.553503 -0.048870
G46 -| G7 -0.028918 0.511908 -0.044483
G50 -> G7 0.126943 0.999848 0.381391
G51 -| G7 -0.079594 0.854779 -0.204438
G52 -> G7 0.122323 0.999803 0.367493
G53 -| G7 -0.092932 0.880960 -0.246008
G57 -> G7 0.025948 0.503709 0.039274
G58 -> G7 0.039249 0.625695 0.073795
G59 -> G7 0.023183 0.503959 0.035107
G60 -> G7 0.088093 0.985234 0.260801
G62 -> G7 0.055480 0.844659 0.140813
G63 -> G7 0.047115 0.688367 0.097456
G65 -| G7 -0.027339 0.534215 -0.043886
G66 -> G7 0.045383 0.733288 0.099998
G68 -| G7 -0.089360 0.886877 -0.238142
G71 -| G7 -0.045352 0.600687 -0.081861
G72 -| G7 -0.042668 0.580266 -0.074398
G74 -> G7 0.029494 0.536255 0.047526
G75 -> G7 0.124576 0.996208 0.372917
G76 -| G7 -0.047329 0.583439 -0.082977
G85 -| G7 -0.029546 0.527043 -0.046793
G88 -| G7 -0.063060 0.879758 -0.166704
G90 -| G7 -0.043599 0.643535 -0.084310
G91 -> G7 0.059894 0.808884 0.145578
G93 -> G7 0.045411 0.693676 0.094655
G94 -> G7 0.045007 0.714644 0.096649
G95 -> G7 0.068752 0.938278 0.193841
G98 -| G7 -0.060689 0.877266 -0.159983
G100 -> G7 0.136989 0.999988 0.411633
G1 -| G8 -0.107213 0.998468 -0.321670
G3 -> G8 0.190523 1.000000 0.572499
G8 -> G8 0.089089 0.903022 0.241741
G9 -> G8 0.097598 0.991469 0.290769
G10 -> G8 0.144255 0.999612 0.433301
G11 -> G8 0.042219 0.663524 0.084177
G13 -> G8 0.092628 0.986244 0.274507
G14 -> G8 0.073149 0.886597 0.194879
G15 -| G8 -0.125367 0.999803 -0.376638
G22 -| G8 -0.080918 0.842910 -0.204954
G23 -| G8 -0.051026 0.795166 -0.121920
G25 -> G8 0.162802 0.997697 0.488076
G28 -> G8 0.033999 0.611591 0.062481
G30 -> G8 0.039402 0.617555 0.073118
G31 -> G8 0.042709 0.666458 0.085531
G32 -| G8 -0.034486 0.636025 -0.065910
G33 -| G8 -0.035773 0.548953 -0.059010
G34 -> G8 0.040968 0.678230 0.083494
G35 -| G8 -0.096308 0.983866 -0.284726
G36 -> G8 0.119992 0.996203 0.359194
G37 -> G8 0.088489 0.969415 0.257768
G38 -> G8 0.066047 0.884901 0.175620
G40 -| G8 -0.041083 0.573311 -0.070775
G43 -> G8 0.035238 0.565885 0.059919
G44 -> G8 0.026923 0.501686 0.040587
G45 -> G8 0.030238 0.559724 0.050858
G46 -> G8 0.060303 0.636315 0.115302
G47 -| G8 -0.042545 0.576717 -0.073729
G48 -> G8 0.062284 0.812291 0.152026
G53 -> G8 0.148435 0.995160 0.443873
G54 -| G8 -0.070698 0.883094 -0.187603
G58 -| G8 -0.039987 0.635713 -0.076384
G60 -> G8 0.033084 0.594265 0.059078
G61 -> G8 0.044671 0.732330 0.098302
G68 -> G8 0.064373 0.745545 0.144213
G69 -> G8 0.032102 0.600971 0.057971
G71 -> G8 0.056663 0.678077 0.115453
G73 -| G8 -0.035579 0.523670 -0.055985
G74 -> G8 0.033777 0.566826 0.057530
G75 -> G8 0.029494 0.531257 0.047084
G77 -> G8 0.047285 0.566122 0.080438
G83 -| G8 -0.022559 0.507315 -0.034390
G91 -> G8 0.069504 0.876151 0.182985
G93 -> G8 0.064311 0.863776 0.166922
G96 -| G8 -0.170711 1.000000 -0.512968
G97 -> G8 0.121489 0.987003 0.360315
G99 -> G8 0.035591 0.615021 0.065774
G100 -| G8 -0.122535 0.999726 -0.368103
G1 -> G9 0.065820 0.931886 0.184309
G2 -> G9 0.044983 0.575521 0.077793
G7 -> G9 0.029839 0.539005 0.048328
G8 -> G9 0.072490 0.818177 0.178218
G10 -> G9 0.124252 0.998514 0.372809
G12 -> G9 0.100728 0.996860 0.301725
G17 -> G9 0.044460 0.639800 0.085475
G21 -> G9 0.045119 0.618730 0.083886
G24 -> G9 0.043117 0.668171 0.086569
G26 -| G9 -0.085849 0.757001 -0.195281
G27 -| G9 -0.030911 0.526052 -0.048862
G29 -> G9 0.124738 0.999231 0.374536
G31 -| G9 -0.037705 0.614621 -0.069636
G34 -> G9 0.055740 0.863116 0.144566
G36 -> G9 0.036827 0.562947 0.062297
G38 -> G9 0.081700 0.961656 0.236086
G40 -> G9 0.049553 0.652767 0.097198
G43 -> G9 0.097688 0.951935 0.279432
G44 -> G9 0.041983 0.711329 0.089737
G45 -> G9 0.041880 0.728611 0.091692
G50 -> G9 0.080687 0.968396 0.234792
G51 -> G9 0.045023 0.611529 0.082733
G52 -> G9 0.053052 0.814572 0.129855
G53 -| G9 -0.115073 0.960978 -0.332288
G55 -> G9 0.058717 0.884804 0.156113
G63 -> G9 0.138746 0.998989 0.416494
G66 -> G9 0.074210 0.950434 0.211940
G68 -| G9 -0.047520 0.633094 -0.090401
G69 -> G9 0.030387 0.595406 0.054366
G73 -> G9 0.061421 0.689769 0.127307
G75 -> G9 0.091116 0.965420 0.264326
G80 -> G9 0.049400 0.644599 0.095685
G81 -> G9 0.027608 0.534711 0.044359
G87 -> G9 0.040768 0.573778 0.070290
G88 -> G9 0.030854 0.571472 0.052983
G93 -> G9 0.095968 0.990327 0.285583
G96 -> G9 0.107128 0.999418 0.321719
G98 -| G9 -0.049325 0.762193 -0.112970
G99 -| G9 -0.037473 0.648606 -0.073034
G100 -> G9 0.065582 0.947114 0.186644
G3 -> G10 0.123020 0.996520 0.368374
G5 -> G10 0.130721 0.980676 0.385212
G6 -| G10 -0.031031 0.544688 -0.050790
G7 -| G10 -0.031307 0.530411 -0.049898
G8 -> G10 0.067240 0.697403 0.140910
G10 -> G10 0.224872 1.000000 0.675716
G11 -> G10 0.038386 0.547794 0.063186
G12 -| G10 -0.079980 0.926286 -0.222614
G13 -> G10 0.127124 0.997243 0.380939
G14 -> G10 0.048205 0.601218 0.087086
G15 -| G10 -0.096216 0.985725 -0.284990
G17 -> G10 0.046394 0.597165 0.083250
G18 -> G10 0.042450 0.598680 0.076366
G20 -> G10 0.069231 0.876549 0.182350
G21 -> G10 0.098490 0.899216 0.266123
G24 -> G10 0.077754 0.871669 0.203658
G25 -| G10 -0.065665 0.641361 -0.126552
G27 -| G10 -0.054233 0.614934 -0.100213
G31 -> G10 0.082020 0.911347 0.224611
G32 -| G10 -0.028397 0.553296 -0.047212
G34 -| G10 -0.056394 0.815805 -0.138245
G35 -| G10 -0.190832 0.999999 -0.573428
G38 -> G10 0.122622 0.991820 0.365451
G41 -> G10 0.137051 0.973493 0.400906
G42 -> G10 0.089562 0.869482 0.233998
G43 -> G10 0.077900 0.817123 0.191274
G44 -> G10 0.040493 0.583101 0.070951
G45 -> G10 0.036981 0.565484 0.062839
G47 -| G10 -0.032592 0.513094 -0.050250
G48 -| G10 -0.039719 0.547350 -0.065326
G51 -> G10 0.033189 0.500633 0.049927
G52 -| G10 -0.051249 0.742932 -0.114411
G53 -> G10 0.172931 0.996780 0.517966
G54 -> G10 0.085872 0.911293 0.235146
G57 -| G10 -0.050315 0.687654 -0.103967
G58 -| G10 -0.050915 0.709464 -0.108543
G59 -> G10 0.046234 0.674696 0.093735
G61 -> G10 0.035667 0.562806 0.060320
G62 -| G10 -0.098579 0.988778 -0.292895
G64 -| G10 -0.044223 0.585970 -0.077866
G65 -> G10 0.042551 0.594407 0.076002
G67 -| G10 -0.045531 0.589924 -0.080710
G68 -> G10 0.194448 0.998747 0.583562
G70 -> G10 0.135491 0.981710 0.399690
G72 -> G10 0.050803 0.597396 0.091197
G73 -> G10 0.056258 0.613338 0.103685
G74 -> G10 0.052534 0.686007 0.108292
G75 -| G10 -0.040553 0.603838 -0.073581
G76 -> G10 0.065937 0.683552 0.135435
G77 -> G10 0.073278 0.709370 0.156198
G78 -| G10 -0.095020 0.969032 -0.276682
G79 -| G10 -0.097117 0.974033 -0.284249
G81 -| G10 -0.031792 0.545903 -0.052151
G82 -> G10 0.068305 0.764993 0.157014
G84 -> G10 0.044146 0.561891 0.074537
G86 -| G10 -0.045526 0.680280 -0.093062
G89 -| G10 -0.057631 0.720933 -0.124848
G90 -> G10 0.105903 0.987770 0.314336
G93 -> G10 0.051322 0.675440 0.104164
G94 -> G10 0.056021 0.750577 0.126349
G100 -| G10 -0.061950 0.880292 -0.163868
G5 -| G11 -0.069379 0.767826 -0.160074
G8 -| G11 -0.072492 0.777016 -0.169259
G11 -> G11 0.049330 0.736850 0.109224
G14 -> G11 0.129073 0.998841 0.387401
G15 -> G11 0.117241 0.999288 0.352046
G18 -> G11 0.062749 0.821438 0.154886
G19 -> G11 0.048947 0.639926 0.094121
G20 -> G11 0.035795 0.597545 0.064272
G21 -| G11 -0.073351 0.804078 -0.177228
G22 -> G11 0.047489 0.528254 0.075382
G23 -> G11 0.152361 0.999996 0.457826
G24 -> G11 0.051166 0.729523 0.112162
G25 -| G11 -0.070155 0.709685 -0.149608
G26 -> G11 0.037078 0.534618 0.059564
G31 -> G11 0.075627 0.919182 0.208886
G32 -> G11 0.051759 0.827410 0.128688
G35 -| G11 -0.041411 0.597428 -0.074341
G36 -| G11 -0.148572 0.999718 -0.446317
G38 -| G11 -0.031210 0.554392 -0.051992
G41 -> G11 0.107762 0.923422 0.299015
G43 -> G11 0.083445 0.883737 0.221592
G44 -> G11 0.049756 0.772347 0.115474
G46 -| G11 -0.044210 0.561897 -0.074646
G47 -> G11 0.043748 0.574423 0.075513
G50 -> G11 0.109354 0.997176 0.327670
G51 -| G11 -0.048325 0.623534 -0.090544
G57 -| G11 -0.039540 0.607314 -0.072158
G58 -> G11 0.033047 0.541154 0.053738
G59 -> G11 0.046688 0.751817 0.105475
G60 -> G11 0.030830 0.564819 0.052326
G66 -> G11 0.095220 0.984592 0.281717
G68 -| G11 -0.039699 0.564685 -0.067362
G71 -| G11 -0.063375 0.710085 -0.135225
G75 -> G11 0.047904 0.685705 0.098704
G76 -> G11 0.187030 0.999953 0.561979
G77 -> G11 0.070806 0.727353 0.154754
G78 -| G11 -0.052595 0.762827 -0.120559
G80 -| G11 -0.033894 0.524668 -0.053436
G81 -> G11 0.050896 0.699173 0.106929
G82 -> G11 0.054052 0.705988 0.114666
G84 -> G11 0.031600 0.512624 0.048676
G85 -> G11 0.075682 0.867199 0.197216
G89 -> G11 0.034973 0.513498 0.053963
G93 -| G11 -0.048519 0.703587 -0.102578
G94 -> G11 0.050792 0.772509 0.117903
G95 -> G11 0.057830 0.852503 0.148142
G99 -> G11 0.073797 0.956650 0.212139
G100 -> G11 0.127027 0.999868 0.381653
G1 -| G12 -0.041738 0.545554 -0.068422
G6 -> G12 0.072536 0.838767 0.182821
G9 -> G12 0.058838 0.762586 0.134826
G13 -> G12 0.184378 0.999985 0.554026
G14 -> G12 0.064140 0.710809 0.136996
G15 -> G12 0.063264 0.799104 0.151911
G19 -> G12 0.044611 0.551379 0.073913
G20 -> G12 0.036032 0.529959 0.057380
G23 -> G12 0.126266 0.997499 0.378465
G26 -> G12 0.039035 0.524441 0.061515
G28 -> G12 0.149294 0.999765 0.448507
G29 -| G12 -0.044469 0.625160 -0.083537
G31 -> G12 0.035497 0.530413 0.056577
G32 -> G12 0.041942 0.640059 0.080667
G34 -> G12 0.036319 0.544825 0.059459
G35 -| G12 -0.172018 0.999868 -0.516827
G38 -> G12 0.038492 0.571227 0.066071
G44 -| G12 -0.065672 0.830330 -0.163855
G45 -> G12 0.054601 0.743858 0.122045
G48 -> G12 0.045464 0.560667 0.076595
G50 -| G12 -0.155565 0.999712 -0.467320
G51 -| G12 -0.084203 0.784287 -0.198442
G52 -> G12 0.040639 0.567118 0.069255
G53 -> G12 0.085163 0.739204 0.189166
G56 -> G12 0.039243 0.503717 0.059399
G58 -> G12 0.043563 0.579302 0.075832
G59 -> G12 0.079145 0.916965 0.218075
G60 -| G12 -0.090644 0.954700 -0.260037
G67 -> G12 0.056707 0.632624 0.107798
G70 -| G12 -0.072202 0.695903 -0.150982
G71 -> G12 0.091146 0.795807 0.217959
G74 -> G12 0.137906 0.992862 0.411433
G76 -> G12 0.201455 0.999602 0.605109
G79 -| G12 -0.036857 0.528595 -0.058543
G83 -> G12 0.041992 0.616634 0.077808
G84 -> G12 0.085843 0.760400 0.196145
G85 -| G12 -0.042124 0.564631 -0.071470
G86 -> G12 0.036939 0.512486 0.056884
G88 -> G12 0.030234 0.508860 0.046230
G89 -> G12 0.136719 0.994191 0.408439
G94 -| G12 -0.056806 0.723050 -0.123422
G96 -| G12 -0.131495 0.999033 -0.394746
G98 -> G12 0.044919 0.596426 0.080504
G99 -> G12 0.251170 1.000000 0.754739
G100 -| G12 -0.051347 0.714436 -0.110232
G1 -> G13 0.071931 0.890751 0.192530
G6 -> G13 0.032707 0.550282 0.054082
G10 -> G13 0.139892 0.998579 0.419763
G13 -> G13 0.123649 0.998492 0.370992
G15 -> G13 0.092317 0.981106 0.272161
G16 -| G13 -0.056723 0.643713 -0.109718
G17 -> G13 0.064926 0.777939 0.151773
G18 -> G13 0.085331 0.920255 0.235962
G20 -> G13 0.032064 0.529321 0.050999
G22 -> G13 0.145776 0.997687 0.437027
G23 -> G13 0.031339 0.520475 0.049013
G24 -> G13 0.031745 0.543448 0.051840
G25 -| G13 -0.186935 0.999043 -0.561181
G26 -| G13 -0.055930 0.597077 -0.100346
G29 -| G13 -0.029174 0.527418 -0.046236
G30 -| G13 -0.058896 0.802275 -0.141982
