Parent - Child Weight Probability Score
G24 -> G2 0.119015 0.990833 0.207656
G25 -> G2 0.094918 0.867124 0.144934
G31 -| G2 -0.088367 0.806856 -0.125553
G32 -| G2 -0.038468 0.573755 -0.038866
G34 -| G2 -0.142048 0.998378 -0.249730
G37 -| G2 -0.115698 0.999635 -0.203662
G38 -> G2 0.047546 0.547711 0.045858
G51 -> G2 0.094586 0.944141 0.157255
G55 -| G2 -0.108610 0.937751 -0.179349
G66 -> G2 0.091559 0.764986 0.123338
G70 -> G2 0.133946 0.999345 0.235715
G71 -| G2 -0.077058 0.718074 -0.097438
G72 -| G2 -0.070283 0.648148 -0.080217
G73 -| G2 -0.062456 0.562410 -0.061854
G76 -| G2 -0.102031 0.997027 -0.179135
G78 -| G2 -0.140489 0.996569 -0.246542
G80 -| G2 -0.091462 0.901335 -0.145167
G82 -| G2 -0.155536 0.998266 -0.273413
G85 -> G2 0.062318 0.513028 0.056299
G86 -> G2 0.118660 0.976011 0.203939
G98 -> G2 0.076385 0.752745 0.101251
G99 -> G2 0.072697 0.662990 0.084872
G2 -| G3 -0.147343 0.781384 -0.202739
G3 -| G3 -0.119224 0.798648 -0.167672
G6 -> G3 0.064452 0.659261 0.074823
G8 -> G3 0.179342 0.988851 0.312287
G11 -| G3 -0.252332 1.000000 -0.444338
G13 -| G3 -0.090623 0.874991 -0.139631
G14 -| G3 -0.121630 0.964911 -0.206667
G15 -| G3 -0.115704 0.964492 -0.196512
G17 -> G3 0.130817 0.808273 0.186193
G21 -> G3 0.271549 1.000000 0.478179
G23 -> G3 0.158781 0.976357 0.272991
G25 -| G3 -0.142283 0.936841 -0.234725
G27 -| G3 -0.101047 0.594864 -0.105848
G29 -> G3 0.164288 0.986608 0.285425
G30 -> G3 0.225674 0.999989 0.397392
G31 -> G3 0.098904 0.625931 0.109015
G32 -| G3 -0.080362 0.822226 -0.116355
G36 -| G3 -0.097482 0.812364 -0.139449
G38 -> G3 0.143581 0.966729 0.244425
G41 -> G3 0.082455 0.596758 0.086647
G42 -| G3 -0.081137 0.525934 -0.075144
G43 -| G3 -0.084627 0.565483 -0.084269
G44 -| G3 -0.134751 0.936964 -0.222330
G46 -> G3 0.095106 0.715348 0.119803
G49 -> G3 0.166075 0.991656 0.290006
G50 -| G3 -0.125939 0.814111 -0.180545
G51 -| G3 -0.085391 0.566910 -0.085245
G55 -> G3 0.090034 0.551477 0.087434
G61 -| G3 -0.163381 0.994304 -0.286064
G68 -> G3 0.110565 0.711840 0.138593
G70 -| G3 -0.089647 0.680128 -0.107367
G73 -| G3 -0.148656 0.982988 -0.257319
G84 -| G3 -0.130022 0.829493 -0.189920
G85 -> G3 0.239389 0.999998 0.421545
G86 -| G3 -0.085925 0.532134 -0.080516
G88 -> G3 0.129115 0.921849 0.209593
G91 -> G3 0.172766 0.999519 0.304083
G93 -> G3 0.089517 0.643827 0.101489
G2 -| G4 -0.291206 0.999499 -0.512535
G3 -> G4 0.202147 0.997306 0.355008
G7 -> G4 0.166194 0.994853 0.291149
G9 -> G4 0.220709 0.999841 0.388592
G10 -| G4 -0.150744 0.938828 -0.249212
G11 -| G4 -0.076649 0.736112 -0.099355
G12 -| G4 -0.191017 0.974431 -0.327768
G13 -> G4 0.093689 0.844993 0.139406
G18 -| G4 -0.151989 0.950693 -0.254445
G19 -| G4 -0.232248 0.999462 -0.408752
G20 -> G4 0.110899 0.924815 0.180603
G21 -> G4 0.179610 0.998898 0.315932
G23 -> G4 0.152268 0.905728 0.242856
G24 -> G4 0.202950 0.999485 0.357197
G28 -> G4 0.107056 0.576481 0.108677
G29 -> G4 0.104475 0.581203 0.106925
G32 -| G4 -0.266205 0.999996 -0.468766
G34 -| G4 -0.169783 0.981830 -0.293543
G35 -> G4 0.120038 0.841408 0.177856
G38 -> G4 0.335574 0.999998 0.590921
G39 -| G4 -0.244321 0.999997 -0.430230
G41 -| G4 -0.139666 0.955518 -0.235001
G43 -> G4 0.102877 0.669708 0.121323
G44 -| G4 -0.152567 0.929028 -0.249592
G45 -| G4 -0.167401 0.986203 -0.290714
G51 -> G4 0.101470 0.659893 0.117911
G52 -| G4 -0.168581 0.993722 -0.294996
G54 -| G4 -0.164541 0.871211 -0.252430
G55 -| G4 -0.193697 0.992163 -0.338413
G59 -> G4 0.094776 0.644903 0.107630
G61 -| G4 -0.233328 0.999886 -0.410827
G62 -> G4 0.120334 0.697581 0.147817
G63 -> G4 0.185906 0.997527 0.326558
G64 -> G4 0.113249 0.617508 0.123145
G68 -> G4 0.117682 0.693702 0.143756
G70 -> G4 0.096453 0.678546 0.115249
G72 -| G4 -0.231153 0.999956 -0.407025
G73 -> G4 0.160477 0.980362 0.277038
G74 -> G4 0.090141 0.535566 0.085012
G75 -| G4 -0.126944 0.789723 -0.176534
G77 -> G4 0.187096 0.998490 0.328965
G78 -> G4 0.108764 0.758448 0.145262
G79 -> G4 0.099414 0.581408 0.101782
G82 -> G4 0.079469 0.553682 0.077481
G83 -> G4 0.103340 0.720151 0.131049
G84 -| G4 -0.118575 0.709835 -0.148215
G87 -> G4 0.238717 0.999001 0.419944
G92 -> G4 0.211675 0.990955 0.369373
G94 -| G4 -0.131313 0.780228 -0.180415
G96 -> G4 0.084526 0.510397 0.075970
G97 -| G4 -0.179470 0.848617 -0.268192
G6 -| G5 -0.199697 0.998971 -0.351290
G9 -> G5 0.114717 0.848122 0.171328
G13 -| G5 -0.129038 0.951610 -0.216231
G14 -| G5 -0.064366 0.527152 -0.059750
G16 -| G5 -0.143815 0.906019 -0.229447
G19 -| G5 -0.072738 0.518467 -0.066408
G20 -> G5 0.072357 0.623197 0.079405
G21 -| G5 -0.156620 0.981891 -0.270802
G23 -| G5 -0.109665 0.537783 -0.103853
G32 -| G5 -0.185894 0.998652 -0.326905
G34 -| G5 -0.189306 0.992572 -0.330879
G36 -| G5 -0.118795 0.822507 -0.172059
G37 -| G5 -0.121893 0.793788 -0.170383
G39 -| G5 -0.123523 0.831296 -0.180820
G40 -> G5 0.172822 0.991624 0.301778
G43 -> G5 0.209627 0.999884 0.369095
G45 -> G5 0.139909 0.884720 0.217968
G47 -| G5 -0.183757 0.987201 -0.319441
G51 -> G5 0.146970 0.917555 0.237466
G53 -> G5 0.153725 0.862213 0.233400
G54 -| G5 -0.153435 0.762359 -0.205980
G56 -| G5 -0.211522 0.999856 -0.372422
G59 -> G5 0.102303 0.619651 0.111628
G61 -| G5 -0.217784 0.998976 -0.383110
G71 -| G5 -0.149396 0.909017 -0.239140
G72 -| G5 -0.229309 0.999857 -0.403738
G73 -> G5 0.108900 0.650128 0.124672
G75 -> G5 0.160760 0.916161 0.259354
G76 -| G5 -0.149664 0.986969 -0.260113
G81 -> G5 0.126225 0.615189 0.136740
G84 -> G5 0.099091 0.506477 0.088376
G85 -| G5 -0.141907 0.859365 -0.214745
G91 -> G5 0.107423 0.669191 0.126587
G93 -| G5 -0.170694 0.986665 -0.296572
G95 -> G5 0.128728 0.674556 0.152909
G99 -> G5 0.202984 0.997978 0.356718
G4 -> G6 0.054516 0.720091 0.069128
G5 -| G6 -0.044659 0.731445 -0.057522
G6 -> G6 0.152674 1.000000 0.268847
G7 -| G6 -0.037647 0.534159 -0.035412
G11 -> G6 0.113067 0.999999 0.199103
G13 -> G6 0.066817 0.994591 0.117023
G14 -> G6 0.101199 0.999987 0.178201
G15 -> G6 0.094231 0.999962 0.165928
G19 -| G6 -0.052630 0.898665 -0.083287
G21 -| G6 -0.039293 0.590389 -0.040850
G25 -> G6 0.049585 0.753508 0.065793
G32 -> G6 0.153899 1.000000 0.271006
G33 -| G6 -0.057809 0.740791 -0.075411
G38 -| G6 -0.043249 0.763958 -0.058182
G42 -| G6 -0.061847 0.977053 -0.106409
G43 -| G6 -0.055955 0.943478 -0.092964
G44 -> G6 0.046933 0.632481 0.052272
G48 -> G6 0.048587 0.757086 0.064775
G54 -> G6 0.044855 0.538874 0.042564
G60 -> G6 0.111924 0.999895 0.197069
G61 -> G6 0.069946 0.984909 0.121310
G62 -> G6 0.095100 0.999844 0.167438
G71 -| G6 -0.050630 0.775216 -0.069115
G74 -| G6 -0.070579 0.995132 -0.123680
G80 -| G6 -0.068776 0.985241 -0.119323
G82 -> G6 0.047085 0.779212 0.064607
G84 -> G6 0.058883 0.839874 0.087085
G86 -> G6 0.095822 0.999215 0.168603
G87 -> G6 0.068143 0.944436 0.113327
G88 -> G6 0.056133 0.919708 0.090909
G90 -> G6 0.040552 0.602061 0.042992
G91 -| G6 -0.046312 0.756282 -0.061677
G92 -| G6 -0.048658 0.582416 -0.049903
G93 -| G6 -0.048746 0.829047 -0.071164
G96 -| G6 -0.080586 0.998388 -0.141678
G97 -> G6 0.054038 0.585802 0.055743
G98 -| G6 -0.075907 0.997069 -0.133275
G5 -> G7 0.207211 0.995451 0.363224
G6 -> G7 0.079776 0.623580 0.087600
G10 -| G7 -0.191633 0.974298 -0.328779
G11 -| G7 -0.350234 1.000000 -0.616736
G13 -| G7 -0.304296 0.999992 -0.535839
G16 -> G7 0.138260 0.791481 0.192699
G17 -> G7 0.133493 0.537821 0.126427
G18 -| G7 -0.154559 0.802294 -0.218358
G19 -> G7 0.203574 0.988047 0.354194
G20 -> G7 0.078796 0.634187 0.087996
G26 -> G7 0.112015 0.541482 0.106808
G27 -| G7 -0.214089 0.969105 -0.365348
G30 -> G7 0.173423 0.854000 0.260799
G32 -| G7 -0.341060 1.000000 -0.600582
G34 -> G7 0.107910 0.531696 0.101034
G35 -| G7 -0.199973 0.982532 -0.345987
G37 -| G7 -0.130758 0.764452 -0.176020
G47 -> G7 0.163270 0.906560 0.260642
G54 -| G7 -0.127067 0.523807 -0.117205
G55 -> G7 0.158573 0.798247 0.222899
G59 -| G7 -0.289053 0.999381 -0.508686
G74 -| G7 -0.156348 0.898107 -0.247265
G75 -| G7 -0.138947 0.654587 -0.160161
G80 -> G7 0.296386 0.999953 0.521890
G82 -| G7 -0.164987 0.894813 -0.259970
G83 -> G7 0.159559 0.949169 0.266690
G93 -> G7 0.214211 0.998428 0.376618
G94 -> G7 0.273028 0.999671 0.480625
G97 -| G7 -0.201118 0.771461 -0.273216
G1 -| G8 -0.120710 0.819784 -0.174254
G2 -| G8 -0.312830 0.999994 -0.550868
G3 -> G8 0.150342 0.966897 0.255978
G6 -| G8 -0.212743 0.999947 -0.374606
G7 -| G8 -0.106838 0.815880 -0.153496
G9 -> G8 0.130771 0.978137 0.225244
G11 -| G8 -0.097293 0.924532 -0.158397
G12 -> G8 0.098106 0.518503 0.089575
G13 -| G8 -0.051683 0.597230 -0.054354
G14 -> G8 0.056296 0.547442 0.054269
G15 -| G8 -0.194095 0.999862 -0.341740
G17 -> G8 0.094546 0.505458 0.084153
G18 -| G8 -0.093688 0.584892 -0.096494
G19 -> G8 0.310554 1.000000 0.546864
G22 -> G8 0.169483 0.969729 0.289413
G25 -| G8 -0.170285 0.986545 -0.295825
G28 -> G8 0.107378 0.705338 0.133369
G29 -> G8 0.088666 0.542103 0.084641
G31 -> G8 0.123266 0.857470 0.186124
G32 -| G8 -0.339688 1.000000 -0.598167
G36 -| G8 -0.078571 0.567652 -0.078539
G37 -| G8 -0.091797 0.670292 -0.108351
G43 -> G8 0.149395 0.996470 0.262146
G45 -> G8 0.106724 0.804336 0.151162
G46 -> G8 0.087724 0.598696 0.092484
G47 -| G8 -0.135064 0.954238 -0.226954
G48 -| G8 -0.132013 0.942365 -0.219067
G50 -| G8 -0.105269 0.729606 -0.135248
G51 -> G8 0.160463 0.996261 0.281507
G53 -| G8 -0.115657 0.781896 -0.159243
G55 -| G8 -0.153522 0.956760 -0.258651
G58 -| G8 -0.130080 0.790054 -0.180971
G60 -| G8 -0.171225 0.961081 -0.289781
G61 -| G8 -0.254878 0.999998 -0.448820
G67 -> G8 0.114150 0.569294 0.114434
G70 -> G8 0.106227 0.831015 0.155449
G74 -> G8 0.108928 0.837621 0.160668
G78 -| G8 -0.117949 0.867038 -0.180084
G80 -> G8 0.148986 0.986377 0.258779
G84 -> G8 0.175375 0.982315 0.303361
G90 -| G8 -0.127371 0.952254 -0.213582
G91 -> G8 0.154179 0.995503 0.270276
G92 -> G8 0.098416 0.542643 0.094042
G96 -| G8 -0.143321 0.976662 -0.246488
G97 -| G8 -0.125267 0.645951 -0.142488
G99 -| G8 -0.121460 0.899487 -0.192384
G1 -> G9 0.152401 0.999999 0.268368
G2 -> G9 0.159980 0.998928 0.281411
G3 -| G9 -0.107387 0.994100 -0.187985
G6 -> G9 0.143850 0.999993 0.253308
G7 -| G9 -0.073779 0.926117 -0.120321
G9 -| G9 -0.114237 0.998705 -0.200903
G11 -> G9 0.052000 0.851469 0.077968
G13 -> G9 0.039479 0.689843 0.047958
G16 -> G9 0.138888 0.999998 0.244571
G17 -| G9 -0.152274 0.999994 -0.268142
G24 -| G9 -0.059348 0.568221 -0.059383
G25 -> G9 0.153736 0.999930 0.270699
G27 -| G9 -0.069808 0.736418 -0.090526
G28 -| G9 -0.126269 0.999721 -0.222288
G32 -> G9 0.123341 0.999939 0.217181
G33 -| G9 -0.092604 0.872354 -0.142254
G38 -> G9 0.039046 0.557624 0.038340
G39 -> G9 0.194568 1.000000 0.342621
G41 -> G9 0.237200 1.000000 0.417692
G42 -| G9 -0.068064 0.865144 -0.103693
G45 -> G9 0.058422 0.654387 0.067321
G46 -| G9 -0.069007 0.900890 -0.109472
G50 -> G9 0.087752 0.931451 0.143932
G51 -> G9 0.116206 0.999429 0.204514
G52 -| G9 -0.064892 0.798847 -0.091284
G55 -> G9 0.110311 0.987109 0.191746
G60 -> G9 0.082325 0.809323 0.117327
G62 -> G9 0.126982 0.999797 0.223561
G64 -| G9 -0.074485 0.778856 -0.102157
G66 -> G9 0.116023 0.996848 0.203664
G70 -| G9 -0.078746 0.939937 -0.130338
G73 -| G9 -0.091564 0.977949 -0.157682
G74 -| G9 -0.053546 0.560140 -0.052816
G76 -| G9 -0.085198 0.981710 -0.147284
G77 -| G9 -0.159633 1.000000 -0.281102
G78 -> G9 0.064042 0.767590 0.086564
G79 -| G9 -0.053090 0.525246 -0.049104
G80 -| G9 -0.092992 0.986645 -0.161566
G84 -> G9 0.161393 0.999985 0.284198
G88 -> G9 0.061700 0.767975 0.083440
G91 -| G9 -0.065137 0.820462 -0.094108
G93 -| G9 -0.078988 0.934563 -0.129991
G96 -| G9 -0.078157 0.939926 -0.129361
G97 -> G9 0.090728 0.756685 0.120892
G99 -> G9 0.073397 0.856844 0.110744
G1 -| G10 -0.135194 0.792443 -0.188654
G2 -| G10 -0.170183 0.801496 -0.240192
G4 -| G10 -0.133922 0.710156 -0.167474
G5 -| G10 -0.156256 0.971293 -0.267257
G7 -> G10 0.146136 0.957114 0.246298
G10 -> G10 0.101677 0.518106 0.092765
G11 -> G10 0.056645 0.587163 0.058569
G14 -| G10 -0.080059 0.675520 -0.095233
G15 -> G10 0.435340 1.000000 0.766602
G16 -| G10 -0.314479 1.000000 -0.553775
G17 -> G10 0.138824 0.744208 0.181929
G19 -| G10 -0.120208 0.875401 -0.185303
G21 -| G10 -0.258668 1.000000 -0.455496
G23 -| G10 -0.101472 0.513095 -0.091682
G24 -| G10 -0.147291 0.883703 -0.229205
G26 -> G10 0.108763 0.720638 0.138020
G28 -> G10 0.108648 0.547219 0.104695
G31 -> G10 0.131482 0.781778 0.181005
G32 -| G10 -0.064728 0.627437 -0.071516
G34 -| G10 -0.125381 0.816011 -0.180165
G35 -> G10 0.141145 0.919749 0.228600
G39 -| G10 -0.126365 0.858643 -0.191065
G41 -| G10 -0.326797 1.000000 -0.575466
G42 -| G10 -0.199394 0.999056 -0.350788
G44 -> G10 0.125715 0.738488 0.163482
G46 -> G10 0.226753 0.999997 0.399295
G47 -| G10 -0.115069 0.689381 -0.139688
G48 -> G10 0.126393 0.776962 0.172928
G49 -> G10 0.116939 0.650412 0.133933
G50 -> G10 0.118314 0.682281 0.142148
G51 -| G10 -0.141428 0.901134 -0.224423
G52 -> G10 0.130660 0.865235 0.199076
G53 -> G10 0.133815 0.778931 0.183546
G54 -> G10 0.127580 0.642549 0.144355
G55 -| G10 -0.223314 0.997870 -0.392402
G57 -| G10 -0.108026 0.568705 -0.108183
G59 -| G10 -0.160445 0.940725 -0.265784
G63 -| G10 -0.155211 0.961310 -0.262740
G64 -> G10 0.164194 0.928672 0.268510
G65 -| G10 -0.118116 0.643161 -0.133774
G66 -| G10 -0.172828 0.941909 -0.286658
G70 -> G10 0.132520 0.898713 0.209722
G71 -| G10 -0.239799 0.999959 -0.422251
G72 -> G10 0.149439 0.946865 0.249169
G75 -| G10 -0.184716 0.981216 -0.319161
G77 -> G10 0.198530 0.999183 0.349311
G78 -> G10 0.105916 0.691400 0.128953
G84 -| G10 -0.199297 0.972820 -0.341409
G88 -> G10 0.134386 0.876247 0.207359
G1 -> G11 0.070393 0.993984 0.123211
G2 -> G11 0.101065 0.997212 0.177471
G6 -> G11 0.119864 1.000000 0.211073
G11 -> G11 0.113311 1.000000 0.199533
G13 -> G11 0.073509 0.999351 0.129360
G14 -> G11 0.070627 0.998656 0.124202
G15 -> G11 0.038554 0.892704 0.060606
G19 -| G11 -0.064553 0.988655 -0.112384
G20 -| G11 -0.024638 0.618254 -0.026824
G25 -> G11 0.069009 0.985060 0.119705
G26 -| G11 -0.035687 0.607121 -0.038152
G29 -| G11 -0.039891 0.602559 -0.042327
G32 -> G11 0.205776 1.000000 0.362356
G41 -> G11 0.033309 0.593122 0.034790
G42 -| G11 -0.063462 0.997429 -0.111466
G43 -| G11 -0.035778 0.607264 -0.038259
G60 -> G11 0.073339 0.980121 0.126578
G61 -> G11 0.103088 0.999998 0.181530
G62 -> G11 0.088478 0.999967 0.155798
G70 -> G11 0.035214 0.616077 0.038202
G74 -| G11 -0.046079 0.855393 -0.069408
G76 -> G11 0.040113 0.750144 0.052987
G78 -> G11 0.041010 0.746193 0.053887
G82 -> G11 0.049145 0.875480 0.075764
G84 -> G11 0.034115 0.502541 0.030190
G86 -> G11 0.102757 0.999980 0.180945
G87 -> G11 0.051983 0.853036 0.078086
G90 -> G11 0.058400 0.985198 0.101316
G91 -| G11 -0.059079 0.984942 -0.102467
G93 -| G11 -0.034435 0.585679 -0.035514
G96 -| G11 -0.061301 0.983503 -0.106166
G98 -| G11 -0.037196 0.636403 -0.041684
G1 -> G12 0.194976 0.999646 0.343217
G3 -> G12 0.178492 0.994736 0.312657
G7 -| G12 -0.083687 0.633955 -0.093424
G9 -| G12 -0.225627 0.999976 -0.397304
G11 -| G12 -0.058878 0.604484 -0.062673
G13 -| G12 -0.102626 0.900364 -0.162711
G14 -| G12 -0.111416 0.918737 -0.180252
G15 -| G12 -0.165126 0.997707 -0.290109
G16 -| G12 -0.112369 0.844663 -0.167136
G17 -| G12 -0.093300 0.515400 -0.084677
G18 -> G12 0.185558 0.997906 0.326070
G19 -| G12 -0.164376 0.993771 -0.287650
G20 -| G12 -0.179542 0.999443 -0.315984
G21 -| G12 -0.192215 0.999999 -0.338477
G22 -| G12 -0.137035 0.871796 -0.210371
G25 -> G12 0.174085 0.993562 0.304578
G27 -| G12 -0.130152 0.897170 -0.205621
G28 -| G12 -0.161500 0.988811 -0.281209
G31 -| G12 -0.117307 0.791047 -0.163407
G32 -> G12 0.214087 0.999957 0.376975
G36 -> G12 0.080333 0.541771 0.076640
G38 -> G12 0.177863 0.995309 0.311736
G39 -> G12 0.092594 0.710239 0.115806
G41 -> G12 0.155160 0.988832 0.270174
G44 -| G12 -0.117428 0.833337 -0.172319
G45 -| G12 -0.074435 0.503331 -0.065974
G46 -> G12 0.098360 0.715146 0.123866
G47 -> G12 0.111462 0.808601 0.158709
G50 -> G12 0.107193 0.749979 0.141566
G51 -| G12 -0.141272 0.980472 -0.243912
G53 -> G12 0.144752 0.955228 0.243485
G56 -> G12 0.167542 0.999134 0.294774
G57 -| G12 -0.094018 0.582546 -0.096446
G58 -> G12 0.183507 0.985304 0.318394
G59 -> G12 0.070376 0.530124 0.065697
G61 -> G12 0.118800 0.927254 0.193980
G63 -| G12 -0.075190 0.501649 -0.066420
G64 -> G12 0.109383 0.694161 0.133706
G67 -| G12 -0.151272 0.848242 -0.225953
G71 -| G12 -0.160301 0.995822 -0.281100
G72 -> G12 0.080677 0.586019 0.083254
G73 -> G12 0.124615 0.947332 0.207880
G74 -| G12 -0.079854 0.511185 -0.071881
G80 -| G12 -0.074022 0.542001 -0.070648
G81 -| G12 -0.097290 0.556062 -0.095265
G84 -> G12 0.273808 0.999997 0.482155
G88 -> G12 0.078013 0.593515 0.081535
G90 -> G12 0.095613 0.654890 0.110262
G92 -| G12 -0.093821 0.527748 -0.087191
G97 -> G12 0.100217 0.516228 0.091101
G2 -> G13 0.068554 0.778662 0.093999
G3 -| G13 -0.046066 0.542117 -0.043976
G5 -| G13 -0.067818 0.966335 -0.115402
G6 -> G13 0.161519 1.000000 0.284423
G9 -> G13 0.037559 0.551941 0.036504
G11 -> G13 0.091968 0.999454 0.161860
G13 -> G13 0.126332 0.999998 0.222462
G14 -> G13 0.127357 1.000000 0.224267
G15 -> G13 0.050701 0.853430 0.076194
G19 -| G13 -0.072195 0.995412 -0.126547
G20 -> G13 0.035203 0.569196 0.035284
G23 -| G13 -0.041517 0.562298 -0.041108
G25 -> G13 0.107658 0.999837 0.189547
G29 -| G13 -0.041588 0.560490 -0.041046
G32 -> G13 0.190082 1.000000 0.334720
G33 -| G13 -0.044629 0.595931 -0.046833
G54 -> G13 0.059684 0.717882 0.075448
G60 -> G13 0.042107 0.502529 0.037261
G62 -> G13 0.092652 0.999822 0.163124
G74 -| G13 -0.058661 0.971957 -0.100402
G80 -| G13 -0.069082 0.995215 -0.121067
G86 -> G13 0.058877 0.811315 0.084116
G88 -> G13 0.064545 0.964283 0.109599
G90 -> G13 0.042483 0.759430 0.056812
G91 -| G13 -0.048151 0.648000 -0.054944
G93 -| G13 -0.053379 0.816248 -0.076725
G96 -| G13 -0.086333 0.997914 -0.151710
G97 -> G13 0.062912 0.676621 0.074959
G98 -| G13 -0.079349 0.997604 -0.139394
G1 -> G14 0.106041 0.999936 0.186719
G2 -> G14 0.104618 0.981760 0.180865
G3 -| G14 -0.079457 0.981511 -0.137331
G6 -> G14 0.077335 0.997083 0.135784
G7 -| G14 -0.048332 0.736969 -0.062723
G11 -> G14 0.077088 0.998228 0.135505
G13 -> G14 0.049255 0.924200 0.080161
G14 -> G14 0.090890 0.999580 0.159984
G22 -> G14 0.051649 0.675068 0.061398
G25 -> G14 0.055679 0.783544 0.076823
G26 -| G14 -0.050119 0.785231 -0.069301
G28 -| G14 -0.101263 0.999912 -0.178302
G32 -> G14 0.151556 1.000000 0.266879
G38 -> G14 0.032243 0.561918 0.031904
G40 -| G14 -0.046468 0.715290 -0.058530
G41 -> G14 0.160184 1.000000 0.282073
G43 -| G14 -0.061509 0.959554 -0.103931
G46 -| G14 -0.129768 1.000000 -0.228511
G48 -| G14 -0.058295 0.849251 -0.087179
G59 -> G14 0.069232 0.946402 0.115379
G61 -| G14 -0.056265 0.864670 -0.085671
G62 -> G14 0.095912 0.999423 0.168796
G66 -> G14 0.102038 0.999670 0.179622
G74 -| G14 -0.085490 0.998833 -0.150366
G76 -> G14 0.051392 0.806742 0.073009
G77 -| G14 -0.072432 0.985836 -0.125741
G78 -> G14 0.111276 0.999949 0.195939
G82 -> G14 0.123492 0.999976 0.217455
G84 -> G14 0.069480 0.898187 0.109893
G89 -> G14 0.055290 0.883736 0.086042
G90 -> G14 0.069997 0.976813 0.120402
G91 -| G14 -0.081407 0.998811 -0.143182
G97 -> G14 0.083547 0.857596 0.126169
G98 -| G14 -0.039324 0.515875 -0.035723
G1 -> G15 0.052118 0.673749 0.061834
G6 -> G15 0.178292 1.000000 0.313959
G7 -| G15 -0.062467 0.898692 -0.098856
G9 -| G15 -0.044405 0.900208 -0.070391
G11 -> G15 0.077212 0.994508 0.135218
G12 -| G15 -0.085759 0.974772 -0.147206
G13 -> G15 0.102607 0.999811 0.180649
G15 -> G15 0.086828 0.998698 0.152699
G18 -> G15 0.048013 0.681079 0.057583
G19 -| G15 -0.077784 0.996874 -0.136544
G22 -| G15 -0.043073 0.590362 -0.044778
G28 -| G15 -0.060980 0.858591 -0.092197
G30 -| G15 -0.063172 0.884580 -0.098401
G31 -| G15 -0.049200 0.709287 -0.061450
G32 -> G15 0.214321 1.000000 0.377404
G34 -> G15 0.059003 0.852355 0.088560
G42 -| G15 -0.071124 0.979411 -0.122665
G43 -| G15 -0.089178 0.999928 -0.157025
G45 -| G15 -0.100907 0.999760 -0.177648
G51 -| G15 -0.054253 0.786505 -0.075139
G54 -> G15 0.073138 0.855457 0.110175
G55 -> G15 0.040552 0.549291 0.039224
G59 -| G15 -0.034421 0.568133 -0.034436
G60 -> G15 0.089492 0.977672 0.154070
G61 -> G15 0.093025 0.997962 0.163476
G62 -> G15 0.066348 0.911956 0.106547
G63 -| G15 -0.098430 0.999868 -0.173305
G71 -| G15 -0.069793 0.986016 -0.121181
G74 -| G15 -0.070483 0.991489 -0.123060
G78 -> G15 0.042924 0.566128 0.042791
G80 -| G15 -0.089270 0.999554 -0.157128
G82 -> G15 0.103128 0.998806 0.181385
