Parent - Child Weight Probability Score
G33 -> G5 0.227269 0.951933 0.600400
G42 -> G5 0.194553 0.890133 0.480605
G45 -| G5 -0.113362 0.504756 -0.158797
G47 -| G5 -0.217700 0.947187 -0.572255
G49 -> G5 0.155647 0.709704 0.306559
G51 -| G5 -0.212392 0.936755 -0.552153
G53 -> G5 0.163985 0.702187 0.319559
G54 -> G5 0.175211 0.845821 0.411278
G67 -> G5 0.180291 0.802407 0.401479
G69 -> G5 0.181088 0.920490 0.462598
G70 -> G5 0.141131 0.548968 0.215013
G74 -> G5 0.181023 0.847158 0.425591
G76 -| G5 -0.334817 0.999996 -0.929180
G77 -| G5 -0.142956 0.555140 -0.220242
G81 -> G5 0.146374 0.612847 0.248950
G92 -| G5 -0.170348 0.821294 -0.388266
G96 -> G5 0.203809 0.973917 0.550860
G97 -> G5 0.195545 0.894790 0.485583
G6 -> G6 0.167275 0.902504 0.418962
G7 -| G6 -0.144321 0.760785 -0.304710
G11 -> G6 0.138864 0.798358 0.307668
G12 -| G6 -0.165530 0.930471 -0.427440
G17 -| G6 -0.129996 0.631242 -0.227730
G22 -> G6 0.181011 0.938395 0.471397
G41 -| G6 -0.127390 0.555512 -0.196392
G49 -> G6 0.125544 0.627332 0.218569
G51 -> G6 0.161527 0.810561 0.363350
G59 -> G6 0.156441 0.900084 0.390776
G63 -| G6 -0.132215 0.656355 -0.240832
G65 -| G6 -0.122129 0.530603 -0.179839
G66 -> G6 0.110875 0.544145 0.167433
G73 -| G6 -0.166877 0.852399 -0.394762
G75 -> G6 0.186991 0.943494 0.489616
G79 -> G6 0.132131 0.718493 0.263464
G87 -| G6 -0.175715 0.869828 -0.424168
G88 -| G6 -0.154433 0.838591 -0.359405
G89 -> G6 0.133838 0.697637 0.259122
G92 -> G6 0.144795 0.775324 0.311553
G93 -> G6 0.132452 0.701819 0.257976
G94 -> G6 0.107307 0.536381 0.159734
G95 -| G6 -0.106709 0.532626 -0.157731
G98 -> G6 0.163168 0.952913 0.431503
G99 -> G6 0.219977 0.998303 0.609446
G12 -> G7 0.169610 0.880775 0.414583
G14 -> G7 0.158702 0.755647 0.332809
G15 -> G7 0.123473 0.567055 0.194308
G16 -> G7 0.137294 0.537194 0.204680
G23 -> G7 0.121258 0.552187 0.185820
G24 -> G7 0.156952 0.755375 0.329022
G27 -| G7 -0.146040 0.574579 -0.232872
G34 -> G7 0.118284 0.521223 0.171097
G35 -> G7 0.183448 0.903455 0.459954
G43 -> G7 0.134999 0.527395 0.197588
G46 -| G7 -0.157003 0.624306 -0.272020
G48 -> G7 0.139409 0.638605 0.247069
G50 -> G7 0.269701 0.999806 0.748329
G54 -> G7 0.208559 0.974732 0.564170
G66 -> G7 0.165099 0.852936 0.390801
G68 -| G7 -0.169628 0.736964 -0.346927
G79 -| G7 -0.231189 0.994751 -0.638228
G91 -| G7 -0.186941 0.894029 -0.463822
G94 -| G7 -0.117651 0.522415 -0.170572
G99 -| G7 -0.173127 0.898763 -0.431823
G100 -> G7 0.127150 0.632164 0.223070
G1 -| G8 -0.266189 0.999962 -0.738699
G6 -> G8 0.139252 0.648599 0.250652
G13 -> G8 0.193678 0.954812 0.513208
G21 -| G8 -0.160451 0.722022 -0.321504
G29 -| G8 -0.154354 0.792845 -0.339627
G34 -> G8 0.226874 0.996111 0.627172
G39 -> G8 0.179850 0.905648 0.452027
G43 -| G8 -0.210246 0.948581 -0.553473
G46 -> G8 0.135105 0.511707 0.191861
G47 -> G8 0.192597 0.896632 0.479245
G52 -> G8 0.123597 0.572452 0.196355
G59 -> G8 0.163858 0.860453 0.391282
G60 -| G8 -0.181389 0.945123 -0.475767
G69 -> G8 0.141817 0.734583 0.289111
G70 -> G8 0.155842 0.690836 0.298781
G75 -> G8 0.197286 0.925148 0.506527
G76 -| G8 -0.185599 0.888683 -0.457739
G77 -> G8 0.135708 0.547745 0.206290
G78 -| G8 -0.123835 0.583513 -0.200535
G79 -> G8 0.180095 0.919265 0.459450
G88 -> G8 0.156405 0.768375 0.333517
G89 -> G8 0.201985 0.967417 0.542284
G91 -> G8 0.155778 0.750357 0.324391
G97 -| G8 -0.171851 0.833600 -0.397561
G100 -| G8 -0.208994 0.991241 -0.574922
G6 -> G9 0.154711 0.689837 0.296185
G10 -> G9 0.133400 0.506498 0.187512
G12 -> G9 0.132724 0.573657 0.211299
G15 -| G9 -0.145636 0.684723 -0.276744
G22 -> G9 0.189824 0.860060 0.453079
G23 -> G9 0.153968 0.764086 0.326489
G25 -| G9 -0.210563 0.897870 -0.524676
G37 -> G9 0.183772 0.873206 0.445339
G52 -> G9 0.180530 0.896831 0.449319
G57 -> G9 0.149716 0.661650 0.274910
G68 -| G9 -0.163618 0.644743 -0.292760
G69 -> G9 0.131165 0.614858 0.223814
G70 -| G9 -0.184546 0.795624 -0.407482
G73 -> G9 0.207781 0.909999 0.524736
G78 -> G9 0.151790 0.689931 0.290632
G85 -> G9 0.253276 0.990414 0.696156
G91 -> G9 0.128286 0.504584 0.179642
G97 -| G9 -0.176696 0.779253 -0.382121
G99 -| G9 -0.144499 0.689403 -0.276460
G1 -> G10 0.208111 0.979596 0.565766
G3 -| G10 -0.175753 0.893704 -0.435905
G7 -| G10 -0.198085 0.935798 -0.514434
G9 -| G10 -0.131970 0.624167 -0.228597
G11 -> G10 0.126160 0.553602 0.193827
G13 -> G10 0.185148 0.915767 0.470542
G17 -> G10 0.210841 0.956586 0.559723
G30 -| G10 -0.117759 0.533018 -0.174193
G43 -> G10 0.232436 0.971864 0.626907
G44 -| G10 -0.120636 0.545203 -0.182529
G50 -| G10 -0.137503 0.640893 -0.244564
G51 -> G10 0.147092 0.599622 0.244772
G57 -> G10 0.145343 0.646183 0.260642
G59 -> G10 0.161390 0.822577 0.368424
G78 -> G10 0.191047 0.919603 0.487569
G81 -> G10 0.181727 0.843233 0.425268
G83 -> G10 0.168234 0.795353 0.371336
G92 -| G10 -0.177376 0.869362 -0.427948
G93 -> G10 0.204973 0.962546 0.547535
G94 -> G10 0.181022 0.936563 0.470504
G97 -> G10 0.135369 0.537561 0.201949
G99 -> G10 0.125401 0.579097 0.201534
G12 -> G11 0.183596 0.862120 0.439264
G15 -> G11 0.137438 0.572445 0.218342
G21 -| G11 -0.203617 0.819338 -0.462990
G23 -> G11 0.260978 0.998130 0.722912
G29 -| G11 -0.157016 0.653812 -0.284899
G32 -> G11 0.174404 0.825262 0.399431
G35 -| G11 -0.167812 0.714432 -0.332720
G38 -| G11 -0.191598 0.849320 -0.451602
G40 -> G11 0.207957 0.865060 0.499247
G45 -> G11 0.132945 0.557534 0.205701
G47 -> G11 0.150069 0.515355 0.214631
G52 -> G11 0.151721 0.665202 0.280089
G57 -| G11 -0.159252 0.654899 -0.289437
G59 -| G11 -0.155520 0.689226 -0.297470
G60 -> G11 0.199997 0.924586 0.513177
G61 -> G11 0.147675 0.639292 0.262000
G63 -> G11 0.204372 0.892317 0.506098
G74 -> G11 0.175271 0.731926 0.356019
G75 -| G11 -0.164250 0.642788 -0.293000
G76 -> G11 0.208105 0.868892 0.501814
G90 -> G11 0.147676 0.626599 0.256799
G99 -> G11 0.200457 0.925858 0.515064
G15 -> G12 0.192901 0.921776 0.493464
G17 -> G12 0.162477 0.662377 0.298670
G28 -> G12 0.145189 0.638450 0.257249
G29 -| G12 -0.190481 0.853110 -0.450974
G32 -> G12 0.165549 0.780068 0.358387
G34 -> G12 0.180281 0.858760 0.429651
G44 -| G12 -0.182040 0.864746 -0.436868
G45 -> G12 0.196432 0.928073 0.505928
G52 -> G12 0.161408 0.747378 0.334781
G53 -> G12 0.155918 0.562087 0.243217
G54 -| G12 -0.154431 0.621048 -0.266168
G69 -| G12 -0.260263 0.997003 -0.720117
G74 -> G12 0.240330 0.971800 0.648156
G77 -> G12 0.154779 0.547594 0.235215
G88 -> G12 0.187568 0.831471 0.432814
G95 -> G12 0.136669 0.582044 0.220761
G96 -> G12 0.161973 0.759554 0.341425
G97 -> G12 0.161888 0.631403 0.283672
G98 -> G12 0.213464 0.974788 0.577471
G100 -> G12 0.153144 0.719146 0.305641
G8 -> G13 0.163855 0.785144 0.357028
G9 -> G13 0.128207 0.643114 0.228820
G10 -> G13 0.188205 0.932521 0.487063
G13 -> G13 0.198329 0.975794 0.537079
G16 -| G13 -0.210375 0.960970 -0.561045
G22 -> G13 0.169427 0.841810 0.395814
G28 -| G13 -0.164624 0.886368 -0.404951
G29 -| G13 -0.119576 0.540404 -0.179333
G31 -| G13 -0.156679 0.797884 -0.346934
G32 -> G13 0.215674 0.993827 0.594846
G36 -| G13 -0.150112 0.728628 -0.303540
G40 -> G13 0.148621 0.671476 0.276953
G44 -| G13 -0.144029 0.777402 -0.310736
G47 -> G13 0.148267 0.655536 0.269734
G48 -| G13 -0.208797 0.987730 -0.572344
G54 -> G13 0.224022 0.994619 0.618362
G57 -> G13 0.217772 0.986785 0.596376
G59 -> G13 0.110859 0.509491 0.156748
G60 -> G13 0.194997 0.979544 0.530086
G61 -| G13 -0.129204 0.647211 -0.232069
G67 -> G13 0.123538 0.505674 0.173367
G71 -| G13 -0.136287 0.569898 -0.215549
G78 -> G13 0.194259 0.959874 0.517475
G87 -> G13 0.131409 0.531722 0.193911
G88 -> G13 0.115561 0.514074 0.164866
G90 -> G13 0.129300 0.635692 0.228107
G96 -> G13 0.216575 0.996506 0.598939
G98 -> G13 0.141507 0.775193 0.304426
G99 -| G13 -0.113136 0.544150 -0.170850
G2 -> G14 0.207245 0.935076 0.537806
G13 -> G14 0.145747 0.719008 0.290822
G16 -> G14 0.138006 0.537917 0.206020
G17 -> G14 0.172040 0.820400 0.391697
G21 -> G14 0.148447 0.599361 0.246919
G24 -> G14 0.196392 0.932525 0.508252
G25 -> G14 0.185071 0.822331 0.422356
G30 -| G14 -0.144594 0.732638 -0.293992
G34 -> G14 0.147455 0.747438 0.305866
G40 -| G14 -0.205886 0.932511 -0.532814
G46 -> G14 0.204066 0.885562 0.501514
G52 -> G14 0.156005 0.804658 0.348374
G53 -> G14 0.269491 0.998941 0.747100
G55 -> G14 0.157748 0.800729 0.350546
G87 -| G14 -0.163887 0.685834 -0.311931
G88 -> G14 0.177793 0.871749 0.430132
G93 -> G14 0.267519 0.999565 0.742097
G98 -> G14 0.165623 0.886515 0.407475
G7 -> G15 0.197602 0.884100 0.484828
G10 -> G15 0.174005 0.745037 0.359777
G11 -> G15 0.141393 0.605856 0.237735
G15 -> G15 0.189522 0.914195 0.480833
G18 -> G15 0.165990 0.687505 0.316703
G19 -| G15 -0.191963 0.820476 -0.437097
G21 -> G15 0.192376 0.782068 0.417533
G23 -| G15 -0.221774 0.975612 -0.600459
G24 -> G15 0.144593 0.570543 0.228945
G35 -| G15 -0.190951 0.851817 -0.451402
G48 -| G15 -0.144044 0.579254 -0.231558
G54 -> G15 0.143410 0.571094 0.227290
G58 -> G15 0.202331 0.917813 0.515361
G61 -| G15 -0.150667 0.673276 -0.281517
G67 -> G15 0.333604 0.999890 0.925717
G71 -> G15 0.145710 0.512433 0.207215
G83 -> G15 0.195676 0.870775 0.472865
G88 -> G15 0.147618 0.617543 0.252988
G89 -> G15 0.254956 0.994515 0.703675
G92 -> G15 0.187660 0.843488 0.439284
G96 -> G15 0.206660 0.962363 0.551938
G98 -> G15 0.139775 0.619662 0.240369
G99 -| G15 -0.122811 0.504345 -0.171894
G8 -> G16 0.148139 0.662279 0.272273
G13 -> G16 0.146541 0.748777 0.304513
G14 -| G16 -0.125756 0.555610 -0.193907
G17 -| G16 -0.147843 0.705091 -0.289295
G21 -> G16 0.157968 0.702856 0.308127
G22 -| G16 -0.169016 0.824763 -0.386858
G23 -| G16 -0.148673 0.816168 -0.336750
G36 -| G16 -0.126909 0.563123 -0.198332
G41 -| G16 -0.143881 0.617923 -0.246736
G47 -| G16 -0.137329 0.566311 -0.215830
G55 -| G16 -0.208722 0.985730 -0.570980
G56 -> G16 0.148024 0.652147 0.267900
G58 -> G16 0.200139 0.970580 0.539084
G62 -| G16 -0.165043 0.907031 -0.415446
G66 -> G16 0.179434 0.932877 0.464542
G68 -> G16 0.165774 0.750764 0.345394
G69 -> G16 0.178396 0.944049 0.467385
G73 -| G16 -0.220940 0.982244 -0.602266
G82 -| G16 -0.135878 0.617541 -0.232868
G83 -> G16 0.165100 0.824016 0.377553
G87 -| G16 -0.144438 0.614376 -0.246270
G88 -| G16 -0.123002 0.567795 -0.193819
G89 -> G16 0.136694 0.642122 0.243591
G1 -> G17 0.220569 0.998590 0.611262
G6 -| G17 -0.132058 0.672249 -0.246370
G10 -> G17 0.184025 0.925843 0.472835
G13 -> G17 0.148275 0.776807 0.319651
G21 -> G17 0.156944 0.731698 0.318693
G28 -| G17 -0.128100 0.715529 -0.254373
G32 -> G17 0.137065 0.727843 0.276860
G34 -> G17 0.216787 0.996131 0.599301
G36 -| G17 -0.193232 0.965510 -0.517762
G38 -> G17 0.207963 0.986427 0.569307
G45 -| G17 -0.109066 0.574123 -0.173777
G48 -| G17 -0.120862 0.588491 -0.197390
G49 -> G17 0.120926 0.532829 0.178815
G50 -| G17 -0.234176 0.999312 -0.649440
G51 -| G17 -0.139566 0.643851 -0.249379
G56 -> G17 0.138783 0.613249 0.236194
G61 -> G17 0.114878 0.524526 0.167225
G67 -| G17 -0.226883 0.989820 -0.623237
G82 -| G17 -0.147812 0.753105 -0.308930
G84 -> G17 0.184136 0.903995 0.461954
G86 -> G17 0.138943 0.743546 0.286708
G94 -> G17 0.117910 0.553886 0.181245
G99 -| G17 -0.152763 0.878552 -0.372460
G100 -| G17 -0.107769 0.583784 -0.174598
G3 -> G18 0.169686 0.920035 0.433257
G6 -> G18 0.208437 0.984892 0.569716
G11 -> G18 0.171497 0.945085 0.449803
G20 -| G18 -0.109860 0.549837 -0.167637
G21 -> G18 0.153056 0.706407 0.300055
G22 -> G18 0.153318 0.751371 0.319700
G24 -| G18 -0.122865 0.576001 -0.196403
G28 -> G18 0.192242 0.982532 0.524192
G30 -> G18 0.161499 0.909631 0.407691
G33 -| G18 -0.169384 0.786250 -0.369597
G42 -> G18 0.260032 0.999440 0.721239
G45 -| G18 -0.125147 0.664558 -0.230807
G47 -| G18 -0.148678 0.673617 -0.277942
G48 -> G18 0.119292 0.547785 0.181349
G51 -> G18 0.181274 0.885418 0.445430
G58 -> G18 0.129622 0.638667 0.229745
G60 -| G18 -0.173349 0.937147 -0.450842
G71 -| G18 -0.131276 0.558742 -0.203559
G75 -| G18 -0.142743 0.685734 -0.271648
G86 -> G18 0.167412 0.930589 0.432353
G92 -> G18 0.130241 0.626931 0.226601
G93 -> G18 0.156456 0.835720 0.362867
G94 -| G18 -0.124705 0.657527 -0.227558
G97 -| G18 -0.151935 0.738883 -0.311551
G100 -| G18 -0.127448 0.698477 -0.247047
G4 -| G19 -0.232828 0.994451 -0.642560
G7 -| G19 -0.188794 0.886739 -0.464601
G11 -> G19 0.218712 0.987225 0.599217
G20 -| G19 -0.198397 0.959634 -0.528366
G22 -> G19 0.151537 0.616614 0.259314
G23 -> G19 0.138843 0.644587 0.248371
G28 -> G19 0.130551 0.585130 0.211996
G32 -> G19 0.144177 0.691142 0.276540
G47 -> G19 0.165512 0.679293 0.312020
G59 -> G19 0.196494 0.956715 0.521706
G74 -> G19 0.152973 0.665206 0.282401
G75 -| G19 -0.184458 0.834475 -0.427174
G82 -> G19 0.219806 0.966110 0.589335
G92 -> G19 0.175100 0.830347 0.403498
G93 -> G19 0.200952 0.943256 0.526039
G94 -| G19 -0.127663 0.574185 -0.203428
G96 -| G19 -0.162497 0.832211 -0.375297
G99 -> G19 0.153836 0.769472 0.328508
G3 -> G20 0.127374 0.583234 0.206167
G4 -| G20 -0.193453 0.954567 -0.512480
G11 -> G20 0.154570 0.829457 0.355806
G20 -> G20 0.115129 0.564416 0.180335
G21 -> G20 0.200616 0.912350 0.507952
G24 -> G20 0.133861 0.613990 0.228091
G30 -> G20 0.145876 0.786962 0.318590
G31 -> G20 0.203206 0.968994 0.546452
G32 -> G20 0.113156 0.531072 0.166773
G35 -> G20 0.134781 0.625361 0.233913
G36 -> G20 0.137928 0.631906 0.241880
G41 -> G20 0.170989 0.785245 0.372622
G43 -> G20 0.131883 0.533140 0.195130
G48 -> G20 0.252755 0.999550 0.701131
G52 -> G20 0.154180 0.832486 0.356205
G53 -| G20 -0.196116 0.921910 -0.501760
G54 -> G20 0.125548 0.541544 0.188685
G59 -| G20 -0.197078 0.970732 -0.530925
G60 -> G20 0.141953 0.739305 0.291249
G69 -| G20 -0.135149 0.704778 -0.264338
G76 -| G20 -0.176447 0.830788 -0.406817
G79 -| G20 -0.125540 0.572166 -0.199342
G80 -> G20 0.153697 0.680172 0.290120
G87 -> G20 0.137414 0.550534 0.209947
G90 -> G20 0.119787 0.540859 0.179800
G94 -| G20 -0.117284 0.540112 -0.175800
G99 -> G20 0.112945 0.534835 0.167641
G5 -> G21 0.119464 0.581837 0.192901
G10 -> G21 0.197570 0.988279 0.541870
G11 -> G21 0.188778 0.993279 0.520375
G13 -| G21 -0.120224 0.671327 -0.223985
G15 -| G21 -0.183380 0.989293 -0.503468
G16 -> G21 0.152628 0.796721 0.337470
G26 -> G21 0.218555 0.991873 0.601604
G37 -> G21 0.215952 0.997988 0.598106
G46 -> G21 0.118274 0.500623 0.164322
G52 -| G21 -0.108735 0.590529 -0.178199
G55 -| G21 -0.121592 0.683429 -0.230618
G57 -> G21 0.166661 0.932434 0.431269
G60 -> G21 0.109928 0.590255 0.180071
G67 -> G21 0.126510 0.615507 0.216099
G76 -| G21 -0.207454 0.991249 -0.570688
G78 -| G21 -0.109823 0.561764 -0.171215
G79 -> G21 0.130293 0.760858 0.275118
G81 -> G21 0.128058 0.651443 0.231514
G82 -| G21 -0.133661 0.701069 -0.260053
G87 -> G21 0.163180 0.843455 0.381965
G95 -> G21 0.157254 0.945922 0.412812
G99 -| G21 -0.103468 0.559527 -0.160665
G4 -| G22 -0.157046 0.761845 -0.332038
G8 -| G22 -0.331582 0.999995 -0.920204
G13 -> G22 0.165823 0.826167 0.380196
G14 -> G22 0.278947 0.999643 0.773859
G16 -> G22 0.190278 0.842953 0.445131
G17 -| G22 -0.133914 0.547433 -0.203448
G24 -> G22 0.243693 0.994166 0.672351
G25 -> G22 0.182670 0.786160 0.398540
G27 -> G22 0.193912 0.840476 0.452299
G32 -> G22 0.208982 0.978830 0.567690
G47 -> G22 0.191626 0.857025 0.455767
G52 -| G22 -0.167239 0.859651 -0.398984
G53 -> G22 0.152454 0.621847 0.263098
G64 -> G22 0.217271 0.938264 0.565745
G68 -> G22 0.199561 0.872984 0.483479
G73 -| G22 -0.199573 0.897974 -0.497348
G74 -> G22 0.136325 0.572015 0.216410
G77 -> G22 0.203021 0.915990 0.516092
G90 -> G22 0.136822 0.627292 0.238187
G96 -| G22 -0.183895 0.937652 -0.478528
G100 -| G22 -0.160487 0.841451 -0.374768
G6 -| G23 -0.227401 0.984684 -0.621417
G9 -> G23 0.149911 0.754127 0.313743
G15 -> G23 0.130793 0.625032 0.226872
G21 -> G23 0.278213 0.998164 0.770679
G22 -> G23 0.169489 0.781940 0.367799
G26 -> G23 0.169697 0.711263 0.334965
G29 -> G23 0.235184 0.993682 0.648560
G31 -> G23 0.155954 0.748728 0.324054
G35 -> G23 0.154646 0.737740 0.316619
G45 -| G23 -0.182352 0.928786 -0.470026
G49 -> G23 0.185354 0.896927 0.461376
G51 -> G23 0.151631 0.633234 0.266469
G54 -> G23 0.217113 0.983367 0.592512
G58 -> G23 0.157170 0.766534 0.334345
G67 -> G23 0.153033 0.649082 0.275664
G75 -| G23 -0.178357 0.821326 -0.406537
G77 -| G23 -0.156623 0.657593 -0.285829
G78 -> G23 0.281586 0.999806 0.781307
G93 -| G23 -0.146794 0.690156 -0.281158
G8 -| G24 -0.165576 0.726805 -0.333972
G12 -> G24 0.129916 0.545977 0.196848
G13 -| G24 -0.134977 0.634299 -0.237601
G19 -| G24 -0.129374 0.500143 -0.179572
G24 -> G24 0.211493 0.956767 0.561561
G26 -| G24 -0.145103 0.537257 -0.216347
G28 -> G24 0.121755 0.510662 0.172550
G29 -> G24 0.177070 0.849026 0.417216
G30 -> G24 0.163017 0.819640 0.370810
G32 -> G24 0.127873 0.566360 0.200986
G39 -> G24 0.136261 0.574075 0.217087
G43 -> G24 0.144597 0.560629 0.224972
G44 -| G24 -0.121725 0.547384 -0.184912
G53 -| G24 -0.163100 0.694026 -0.314141
G55 -| G24 -0.124506 0.556759 -0.192377
G56 -> G24 0.193465 0.872454 0.468425
G60 -| G24 -0.135592 0.651146 -0.245024
G69 -> G24 0.142222 0.695033 0.274327
G74 -> G24 0.136531 0.557548 0.211255
G79 -> G24 0.134732 0.583479 0.218167
G81 -> G24 0.132760 0.512534 0.188835
G83 -> G24 0.196530 0.912427 0.497648
G84 -| G24 -0.186259 0.828282 -0.428144
G89 -> G24 0.138647 0.587030 0.225874
G93 -| G24 -0.138147 0.627624 -0.240623
G98 -| G24 -0.119744 0.545840 -0.181390
G5 -| G25 -0.135126 0.673286 -0.252484
G6 -> G25 0.248995 0.999546 0.690698
G8 -| G25 -0.243291 0.999051 -0.674541
G15 -| G25 -0.147189 0.846133 -0.345627
G17 -| G25 -0.203417 0.981348 -0.553995
G23 -> G25 0.218279 0.998464 0.604838
G25 -> G25 0.132969 0.585143 0.215928
G32 -| G25 -0.102252 0.509676 -0.144631
G36 -> G25 0.143309 0.754041 0.299891
G38 -> G25 0.144955 0.791892 0.318562
G39 -| G25 -0.127555 0.659748 -0.233544
G40 -| G25 -0.127276 0.578361 -0.204287
G41 -> G25 0.159065 0.798607 0.352535
G42 -| G25 -0.117501 0.513120 -0.167323
G49 -> G25 0.144880 0.773878 0.311155
G53 -> G25 0.131409 0.600374 0.218948
G62 -| G25 -0.173408 0.960173 -0.462076
G71 -| G25 -0.156218 0.775488 -0.336203
G77 -> G25 0.187052 0.941392 0.488683
G79 -> G25 0.161936 0.917156 0.412174
G88 -| G25 -0.113389 0.554897 -0.174613
G91 -> G25 0.155104 0.832638 0.358405
G93 -| G25 -0.141788 0.769480 -0.302782
G94 -| G25 -0.154504 0.908720 -0.389641
G96 -| G25 -0.210806 0.997508 -0.583570
G99 -> G25 0.107950 0.560161 0.167814
G100 -> G25 0.245249 0.999842 0.680508
G1 -| G26 -0.166488 0.919167 -0.424690
G14 -> G26 0.185495 0.950814 0.489466
G16 -> G26 0.152321 0.713949 0.301802
G20 -> G26 0.235443 0.999213 0.652889
G23 -> G26 0.131456 0.708287 0.258395
G29 -| G26 -0.167546 0.897123 -0.417139
G31 -| G26 -0.195217 0.969015 -0.524979
G39 -> G26 0.128943 0.632821 0.226451
G50 -| G26 -0.156336 0.856569 -0.371634
