Parent - Child Weight Probability Score
FOS -> SNAI3 0.173679 0.927079 0.446414
KLF10 -> SNAI3 0.137840 0.703982 0.269036
NFYA -> SNAI3 0.131939 0.619204 0.226506
PRDM1 -> SNAI3 0.184442 0.947347 0.484442
RXRB -> SNAI3 0.135568 0.554159 0.208288
BCL6 -> SP3 0.114536 0.686341 0.217948
CEBPD -> SP3 0.136661 0.673830 0.255309
KLF10 -> SP3 0.144040 0.909047 0.363029
RREB1 -> SP3 0.145741 0.904031 0.365291
RUNX1 -> SP3 0.114524 0.567854 0.180305
SMAD4 -> SP3 0.127063 0.567459 0.199906
SPI1 -> SP3 0.107657 0.522032 0.155816
UHRF1 -> SP3 0.118302 0.584603 0.191746
BCL6 -> SPI1 0.235896 0.999993 0.654018
EGR2 -> SPI1 0.232255 0.999993 0.643925
KLF13 -> SPI1 0.157696 0.762360 0.333314
LMO2 -> SPI1 0.176992 0.961498 0.471818
RREB1 -> SPI1 0.165312 0.880418 0.403520
RUNX1 -> SPI1 0.209759 0.994650 0.578449
TCFL5 -> SPI1 0.161344 0.651453 0.291413
KLF10 -> SPIB 0.134538 0.904555 0.337407
RUNX1 -> SPIB 0.133843 0.869574 0.322682
FLI1 -> STAT1 0.121203 0.596058 0.200298
FOS -> STAT1 0.110146 0.535253 0.163455
RREB1 -> STAT1 0.114243 0.639981 0.202707
RUNX1 -> STAT1 0.131011 0.831043 0.301858
RXRB -> STAT1 0.116077 0.558620 0.179778
ELK1 -> TCF3 0.118284 0.501581 0.164490
KLF10 -> TCF3 0.111731 0.623486 0.193140
LMO2 -> TCF3 0.123982 0.810470 0.278592
MAFB -> TCF3 0.103751 0.571173 0.164299
RREB1 -> TCF3 0.108886 0.565837 0.170820
SMAD4 -> TCF3 0.124327 0.597819 0.206067
TCFL5 -> TCF3 0.186561 0.985045 0.509507
LMO2 -> TCFL5 0.131424 0.971163 0.353865
SMAD4 -> TCFL5 0.124469 0.764012 0.263655
CEBPB -> TFPT 0.114774 0.651270 0.207241
JUN -> TFPT 0.102652 0.542489 0.154395
PPARG -> TFPT 0.125670 0.951778 0.331619
RREB1 -> TFPT 0.111099 0.748432 0.230534
RUNX1 -> TFPT 0.123251 0.884153 0.302129
KLF10 -> TRIM28 0.146087 0.955640 0.387061
MAFB -> TRIM28 0.110878 0.669387 0.205776
NFYA -> TRIM28 0.109894 0.604244 0.184102
RREB1 -> TRIM28 0.129603 0.825158 0.296501
RUNX1 -> TRIM28 0.131010 0.829095 0.301150
SPI1 -> TRIM28 0.119828 0.750202 0.249235
TCFL5 -> TRIM28 0.138788 0.714684 0.275004
KLF10 -> UHRF1 0.224315 0.999546 0.621633
LMO2 -> UHRF1 0.138710 0.666761 0.256420
NFYA -> UHRF1 0.183349 0.959134 0.487563
RREB1 -> UHRF1 0.217534 0.997553 0.601638
SPIB -> UHRF1 0.146190 0.502630 0.203723
TCF3 -> UHRF1 0.159870 0.697143 0.309002
TCFL5 -> UHRF1 0.150836 0.528406 0.220976
BCL6 -> VDR 0.105388 0.783558 0.228947
ELK1 -> VDR 0.112844 0.542610 0.169762
RUNX1 -> VDR 0.140384 0.980108 0.381473
TCFL5 -> VDR 0.137622 0.809260 0.308779
