Parent - Child Weight Probability Score
TRIM28 -> FLI1 0.079563 0.568651 0.113151
BCL6 -> FOS 0.088311 0.528804 0.116791
EGR2 -> FOS 0.197333 1.000000 0.493515
KLF10 -> FOS 0.197684 0.999998 0.494392
NFYC -> FOS 0.108350 0.720880 0.195341
PPARG -> FOS 0.156103 0.998811 0.389937
RUNX1 -> FOS 0.110818 0.766108 0.212325
SMAD3 -| FOS -0.141497 0.856564 -0.303115
SMAD4 -> FOS 0.141336 0.835505 0.295325
SPI1 -> FOS 0.120813 0.891421 0.269337
TCF3 -| FOS -0.134703 0.817762 -0.275488
TFPT -> FOS 0.158861 0.907754 0.360650
CBFB -| FOSB -0.082051 0.661691 -0.135781
JUN -| FOSB -0.067276 0.536964 -0.090345
KLF10 -> FOSB 0.118868 0.999958 0.297266
KLF13 -> FOSB 0.121868 0.997436 0.304000
NFE2L1 -| FOSB -0.079605 0.687442 -0.136861
SMAD4 -| FOSB -0.078794 0.643712 -0.126848
TCF3 -> FOSB 0.067891 0.514461 0.087350
FLI1 -> HOXA10 0.100841 0.639088 0.161175
KLF13 -> HOXA10 0.106106 0.756580 0.200768
LMO2 -> HOXA10 0.098053 0.801597 0.196569
PPARD -| HOXA10 -0.095260 0.632702 -0.150733
PPARG -> HOXA10 0.082828 0.603012 0.124911
RREB1 -> HOXA10 0.151943 0.998360 0.379374
SMAD4 -> HOXA10 0.141276 0.920891 0.325369
TCFL5 -> HOXA10 0.101755 0.532066 0.135401
TFPT -| HOXA10 -0.139537 0.890671 -0.310818
TRIM28 -> HOXA10 0.174219 0.998434 0.435025
CBFB -| HOXA13 -0.121743 0.681616 -0.207531
FLI1 -> HOXA13 0.179566 0.993561 0.446188
IRF8 -> HOXA13 0.097165 0.509788 0.123880
KLF10 -> HOXA13 0.096924 0.633196 0.153485
RREB1 -> HOXA13 0.127949 0.935457 0.299338
RUNX1 -> HOXA13 0.113287 0.831248 0.235511
SMAD4 -> HOXA13 0.182771 0.988884 0.452015
SPI1 -> HOXA13 0.110959 0.829689 0.230237
TRIM28 -> HOXA13 0.115669 0.745732 0.215724
CBFB -| IRF8 -0.110797 0.534701 -0.148163
FLI1 -> IRF8 0.105496 0.553172 0.145947
HOXA10 -> IRF8 0.118657 0.652730 0.193698
IRF8 -> IRF8 0.105013 0.547890 0.143891
KLF10 -> IRF8 0.096028 0.572119 0.137399
LMO2 -> IRF8 0.118986 0.862940 0.256790
NFYA -> IRF8 0.138328 0.956991 0.331068
RREB1 -> IRF8 0.118510 0.819087 0.242764
RUNX1 -> IRF8 0.162131 0.993289 0.402755
SMAD4 -> IRF8 0.204746 0.995554 0.509777
TCF3 -> IRF8 0.111518 0.605825 0.168964
TRIM28 -> IRF8 0.144011 0.906153 0.326360
BCL6 -> JUN 0.126765 0.868071 0.275203
EGR2 -> JUN 0.104051 0.611186 0.159045
FLI1 -> JUN 0.160490 0.946413 0.379865
JUN -> JUN 0.161913 0.984274 0.398564
KLF10 -> JUN 0.110188 0.640209 0.176422
PPARD -> JUN 0.162200 0.974698 0.395386
PPARG -> JUN 0.123592 0.837440 0.258846
SMAD3 -> JUN 0.115665 0.616314 0.178281
SNAI1 -> JUN 0.138313 0.874976 0.302663
SNAI3 -> JUN 0.115831 0.731084 0.211783
SPI1 -| JUN -0.080909 0.658447 -0.133235
CBFB -| KLF10 -0.147212 0.771025 -0.283865
EGR2 -> KLF10 0.198897 0.999999 0.497424
FLI1 -> KLF10 0.250468 0.999938 0.626360
KLF10 -> KLF10 0.399853 1.000000 1.000000
KLF13 -> KLF10 0.137256 0.828342 0.284341
LMO2 -> KLF10 0.116747 0.770251 0.224894
RREB1 -> KLF10 0.179771 0.996505 0.448022
RUNX1 -> KLF10 0.154267 0.966520 0.372892
SMAD3 -| KLF10 -0.145920 0.810308 -0.295710
SPIB -> KLF10 0.120973 0.557168 0.168567
UHRF1 -> KLF10 0.107965 0.565095 0.152583
VDR -| KLF10 -0.141220 0.694780 -0.245383
CBFB -| KLF13 -0.129204 0.776481 -0.250902
CEBPB -> KLF13 0.101079 0.578543 0.146250
EGR2 -> KLF13 0.108339 0.911714 0.247027
FLI1 -> KLF13 0.153138 0.962543 0.368641
KLF10 -> KLF13 0.147989 0.997624 0.369229
KLF13 -> KLF13 0.094739 0.564819 0.133825
LMO2 -> KLF13 0.119712 0.931987 0.279027
MYB -| KLF13 -0.102520 0.532577 -0.136549
NFE2L1 -| KLF13 -0.111928 0.683775 -0.191405
NFYA -> KLF13 0.093652 0.642456 0.150473
NFYC -> KLF13 0.141400 0.980276 0.346655
PPARG -> KLF13 0.141938 0.997812 0.354199
RREB1 -> KLF13 0.160221 0.997757 0.399801
RXRB -> KLF13 0.098220 0.557591 0.136967
TRIM28 -> KLF13 0.135050 0.910810 0.307626
VDR -| KLF13 -0.147815 0.896286 -0.331332
BCL6 -> LMO2 0.193201 0.999802 0.483085
CBFB -| LMO2 -0.146092 0.665724 -0.243231
ELK1 -| LMO2 -0.135090 0.557053 -0.188200
FLI1 -> LMO2 0.127932 0.601390 0.192414
HOXA13 -| LMO2 -0.130871 0.587798 -0.192385
KLF10 -> LMO2 0.220922 0.999987 0.552500
MYB -> LMO2 0.183772 0.913040 0.419631
NFYA -> LMO2 0.153962 0.934658 0.359886
PPARG -> LMO2 0.204555 0.999931 0.511540
RREB1 -> LMO2 0.205029 0.998816 0.512153
RUNX1 -> LMO2 0.159140 0.944028 0.375720
SMAD4 -> LMO2 0.207927 0.972685 0.505806
TRIM28 -> LMO2 0.199711 0.984331 0.491635
BCL6 -> MAFB 0.210090 0.999938 0.525387
EGR2 -> MAFB 0.291996 1.000000 0.730258
FOS -> MAFB 0.179529 0.969843 0.435447
JUN -> MAFB 0.164397 0.905388 0.372244
LMO2 -> MAFB 0.169612 0.982168 0.416621
MAFB -> MAFB 0.283859 1.000000 0.709907
NFATC1 -> MAFB 0.142740 0.565931 0.202027
NFE2L1 -> MAFB 0.127696 0.560948 0.179142
RXRB -> MAFB 0.165534 0.874628 0.362085
SMAD4 -| MAFB -0.125440 0.522662 -0.163967
TRIM28 -| MAFB -0.164987 0.875482 -0.361240
CBFB -| MYB -0.095723 0.679769 -0.162733
IRF8 -> MYB 0.091240 0.594217 0.135591
JUN -| MYB -0.077071 0.562824 -0.108483
PPARD -| MYB -0.087815 0.785954 -0.172610
RREB1 -> MYB 0.112542 0.887902 0.249908
RUNX1 -> MYB 0.095722 0.671428 0.160735
SMAD4 -> MYB 0.143689 0.961970 0.345688
SPIB -> MYB 0.123146 0.921225 0.283718
TCFL5 -> MYB 0.135460 0.912140 0.309011
TFPT -| MYB -0.084028 0.520191 -0.109317
TRIM28 -> MYB 0.135140 0.963443 0.325618
FLI1 -> MYEF2 0.171817 0.985785 0.423591
FOSB -| MYEF2 -0.112942 0.506752 -0.143136
KLF10 -> MYEF2 0.209914 1.000000 0.524977
NFYC -> MYEF2 0.119645 0.858955 0.257018
RREB1 -> MYEF2 0.111416 0.792367 0.220788
RUNX1 -> MYEF2 0.169110 0.998701 0.422382
VDR -| MYEF2 -0.112622 0.551748 -0.155405
EGR2 -> NFATC1 0.075129 0.678407 0.127466
IRF8 -| NFATC1 -0.080333 0.668434 -0.134292
MAFB -> NFATC1 0.089455 0.907067 0.202928
SPI1 -> NFATC1 0.084071 0.768820 0.161648
ELK1 -| NFATC2 -0.103461 0.614542 -0.159012
FLI1 -> NFATC2 0.203864 0.994073 0.506825
KLF10 -> NFATC2 0.149416 0.715625 0.267413
PPARD -| NFATC2 -0.067732 0.605506 -0.102568
PPARG -> NFATC2 0.143864 0.708985 0.255087
RUNX1 -> NFATC2 0.208309 0.995995 0.518878
RXRB -| NFATC2 -0.110907 0.910213 -0.252465
SP3 -> NFATC2 0.150946 0.770599 0.290904
BCL6 -> NFE2L1 0.084312 0.676360 0.142615
KLF10 -> NFE2L1 0.146229 0.999410 0.365492
LMO2 -> NFE2L1 0.108810 0.923261 0.251242
NFYC -> NFE2L1 0.160492 0.999526 0.401186
RREB1 -> NFE2L1 0.091221 0.690727 0.157580
RXRB -> NFE2L1 0.092592 0.566659 0.131219
BCL6 -> NFYA 0.115117 0.766008 0.220532
EGR2 -> NFYA 0.122776 0.857046 0.263159
FLI1 -> NFYA 0.201069 0.989615 0.497634
HOXA10 -> NFYA 0.123950 0.590251 0.182971
HOXA13 -| NFYA -0.125770 0.608071 -0.191262
JUN -| NFYA -0.120295 0.611800 -0.184059
KLF10 -> NFYA 0.238771 1.000000 0.597146
NFATC1 -| NFYA -0.147934 0.696816 -0.257803
NFYA -> NFYA 0.145454 0.929124 0.337987
PPARG -> NFYA 0.102441 0.565326 0.144834
RREB1 -> NFYA 0.213535 0.999869 0.533963
RUNX1 -> NFYA 0.196628 0.998764 0.491143
SMAD4 -> NFYA 0.151760 0.798088 0.302906
SP3 -> NFYA 0.166170 0.931271 0.387017
SPI1 -> NFYA 0.134647 0.887402 0.298824
TRIM28 -> NFYA 0.130985 0.722750 0.236760
BCL6 -> NFYC 0.128225 0.963085 0.308842
EGR2 -> NFYC 0.117883 0.926536 0.273158
FLI1 -> NFYC 0.186369 0.992861 0.462766
FOS -| NFYC -0.105116 0.602431 -0.158371
FOSB -| NFYC -0.129991 0.628408 -0.204294
KLF10 -> NFYC 0.160554 0.998335 0.400864
KLF13 -> NFYC 0.110315 0.668036 0.184305
NFYC -> NFYC 0.154338 0.984973 0.380186
PPARG -> NFYC 0.164043 0.999523 0.410063
RREB1 -> NFYC 0.159683 0.993033 0.396573
RUNX1 -> NFYC 0.123073 0.868228 0.267236
RXRB -> NFYC 0.122167 0.738703 0.225695
SMAD4 -> NFYC 0.148387 0.875401 0.324865
TCFL5 -> NFYC 0.145107 0.791785 0.287339
TRIM28 -> NFYC 0.097527 0.523600 0.127710
BCL6 -> PPARD 0.157922 0.999886 0.394904
CBFB -| PPARD -0.141961 0.892706 -0.316941
EGR2 -> PPARD 0.139909 0.999340 0.349670
ETS1 -> PPARD 0.109707 0.586623 0.160951
FLI1 -> PPARD 0.100712 0.615367 0.154994
HOXA10 -> PPARD 0.126712 0.860699 0.272752
MAFB -> PPARD 0.103691 0.832753 0.215952
NFYC -> PPARD 0.116560 0.898691 0.261976
PPARG -> PPARD 0.149931 0.999277 0.374694
RREB1 -> PPARD 0.143028 0.993662 0.355434
RUNX1 -> PPARD 0.104620 0.809393 0.211774
SP3 -> PPARD 0.102825 0.674127 0.173356
BCL6 -> PPARG 0.259788 1.000000 0.649710
EGR2 -> PPARG 0.141400 0.910769 0.322076
ETS1 -> PPARG 0.171931 0.768958 0.330641
FLI1 -> PPARG 0.147598 0.718913 0.265373
JUN -> PPARG 0.144683 0.743303 0.268958
MAFB -> PPARG 0.151688 0.925967 0.351274
NFYC -> PPARG 0.200820 0.994802 0.499625
PPARG -> PPARG 0.180691 0.992742 0.448614
RXRB -> PPARG 0.233847 0.998115 0.583731
SNAI1 -> PPARG 0.152732 0.760148 0.290353
TFPT -> PPARG 0.132998 0.518428 0.172438
TRIM28 -| PPARG -0.128199 0.592759 -0.190047
BCL6 -> PRDM1 0.128977 0.994440 0.320768
EGR2 -> PRDM1 0.157605 0.999996 0.394155
FLI1 -> PRDM1 0.116436 0.804816 0.234361
IRF8 -| PRDM1 -0.089556 0.500776 -0.112160
MAFB -> PRDM1 0.085318 0.609159 0.129979
MYEF2 -| PRDM1 -0.100675 0.627242 -0.157927
NFYC -> PRDM1 0.164991 0.999607 0.412468
PPARG -> PRDM1 0.083592 0.582328 0.121740
RREB1 -> PRDM1 0.099803 0.774586 0.193337
CBFB -| RREB1 -0.158668 0.816745 -0.324097
EGR2 -> RREB1 0.105812 0.654653 0.173240
FLI1 -> RREB1 0.159099 0.890420 0.354293
JUN -| RREB1 -0.135135 0.774267 -0.261672
KLF10 -> RREB1 0.230910 1.000000 0.577486
NFYC -> RREB1 0.142835 0.903329 0.322686
PPARG -> RREB1 0.149381 0.981795 0.366789
RREB1 -> RREB1 0.196638 0.999256 0.491410
RUNX1 -> RREB1 0.163799 0.980141 0.401513
SMAD4 -> RREB1 0.157472 0.837709 0.329911
TRIM28 -> RREB1 0.183546 0.978766 0.449287
CEBPD -> RUNX1 0.115220 0.553662 0.159541
EGR2 -> RUNX1 0.164480 0.999106 0.410983
FOS -| RUNX1 -0.110950 0.580294 -0.161018
HOXA10 -> RUNX1 0.137397 0.750832 0.257999
HOXA13 -| RUNX1 -0.118647 0.570551 -0.169297
KLF10 -> RUNX1 0.224780 1.000000 0.562158
LMO2 -> RUNX1 0.131013 0.891142 0.291984
MAFB -> RUNX1 0.134710 0.934023 0.314672
MYB -> RUNX1 0.172985 0.925048 0.400195
NFYA -> RUNX1 0.145329 0.945807 0.343759
NFYC -> RUNX1 0.149654 0.944181 0.353381
PPARG -> RUNX1 0.102208 0.584261 0.149345
PRDM1 -| RUNX1 -0.143653 0.837669 -0.300945
RREB1 -> RUNX1 0.226533 0.999985 0.566532
RUNX1 -> RUNX1 0.155765 0.968706 0.377364
SMAD4 -> RUNX1 0.175139 0.935170 0.409612
SPI1 -> RUNX1 0.116513 0.756595 0.220464
SPIB -> RUNX1 0.165538 0.928813 0.384527
TFPT -| RUNX1 -0.142367 0.720834 -0.256651
BCL6 -> RXRB 0.084288 0.701442 0.147863
FLI1 -> RXRB 0.137079 0.950607 0.325890
KLF10 -> RXRB 0.085433 0.634843 0.135641
LMO2 -> RXRB 0.097248 0.819536 0.199318
MYEF2 -| RXRB -0.092659 0.557701 -0.129237
NFYA -> RXRB 0.094527 0.760000 0.179667
NFYC -> RXRB 0.170236 0.999891 0.425701
PPARG -> RXRB 0.075614 0.506318 0.095748
PRDM1 -> RXRB 0.093038 0.607193 0.141282
RREB1 -> RXRB 0.143802 0.996651 0.358433
SMAD4 -> RXRB 0.117613 0.795695 0.234046
SP3 -> RXRB 0.083650 0.510358 0.106768
VDR -> RXRB 0.103785 0.596097 0.154721
CBFB -| SMAD3 -0.142981 0.921760 -0.329606
FLI1 -> SMAD3 0.116972 0.827453 0.242060
FOS -| SMAD3 -0.086390 0.527458 -0.113960
JUN -> SMAD3 0.091566 0.588937 0.134865
KLF10 -> SMAD3 0.106830 0.902334 0.241080
PPARG -> SMAD3 0.079866 0.576706 0.115190
RREB1 -> SMAD3 0.082999 0.570765 0.118475
SMAD4 -> SMAD3 0.140232 0.929671 0.326044
SPI1 -> SMAD3 0.078872 0.542905 0.107090
TRIM28 -> SMAD3 0.098294 0.670351 0.164790
CBFB -| SMAD4 -0.090609 0.681277 -0.154382
EGR2 -> SMAD4 0.074005 0.778162 0.144023
FLI1 -> SMAD4 0.114657 0.957666 0.274609
KLF10 -> SMAD4 0.089175 0.915128 0.204091
NFATC2 -> SMAD4 0.100105 0.892504 0.223443
RUNX1 -> SMAD4 0.127216 0.999241 0.317915
SMAD4 -> SMAD4 0.079938 0.586894 0.117331
STAT1 -> SMAD4 0.076720 0.603040 0.115705
TCFL5 -> SMAD4 0.096287 0.707752 0.170430
TRIM28 -> SMAD4 0.081617 0.690456 0.140934
EGR2 -> SNAI1 0.124476 0.993737 0.309356
FOS -> SNAI1 0.103005 0.709051 0.182657
KLF10 -> SNAI1 0.136995 0.992957 0.340200
LMO2 -> SNAI1 0.084960 0.574278 0.122022
RUNX1 -| SNAI1 -0.117067 0.889328 -0.260373
RXRB -> SNAI1 0.104742 0.660599 0.173044
SNAI1 -> SNAI1 0.122836 0.834201 0.256270
SNAI3 -> SNAI1 0.106587 0.769148 0.205028
FLI1 -> SNAI3 0.266000 0.999963 0.665219
FOS -> SNAI3 0.114650 0.585937 0.168007
JUN -> SNAI3 0.155132 0.914972 0.354984
KLF10 -> SNAI3 0.156850 0.980278 0.384532
MYB -| SNAI3 -0.125956 0.574184 -0.180872
NFYC -> SNAI3 0.152168 0.930892 0.354261
PPARG -> SNAI3 0.205905 0.999993 0.514949
PRDM1 -> SNAI3 0.164165 0.937732 0.384998
RXRB -> SNAI3 0.133723 0.708622 0.236985
SNAI3 -> SNAI3 0.111434 0.543871 0.151570
CEBPD -> SP3 0.118218 0.853403 0.252312
KLF10 -> SP3 0.155094 0.999961 0.387863
NFATC1 -| SP3 -0.108151 0.647369 -0.175098
NFATC2 -> SP3 0.089584 0.560760 0.125634
NFYC -> SP3 0.142334 0.996726 0.354801
PPARG -> SP3 0.075936 0.550394 0.104525
RREB1 -> SP3 0.107462 0.898382 0.241444
SMAD4 -> SP3 0.146888 0.967284 0.355337
SNAI1 -| SP3 -0.115333 0.853816 -0.246273
SP3 -> SP3 0.115574 0.868291 0.250972
SPI1 -> SP3 0.117205 0.973302 0.285294
TRIM28 -> SP3 0.108513 0.816607 0.221612
BCL6 -> SPI1 0.151462 0.980855 0.371541
CEBPD -> SPI1 0.153205 0.830784 0.318318
EGR2 -> SPI1 0.185909 0.999945 0.464917
FLI1 -> SPI1 0.148991 0.817901 0.304761
KLF10 -> SPI1 0.115773 0.689765 0.199714
LMO2 -> SPI1 0.097169 0.508077 0.123468
MAFB -> SPI1 0.149327 0.971704 0.362888
NFYC -> SPI1 0.154218 0.945511 0.364671
PPARG -> SPI1 0.109910 0.635988 0.174817
RREB1 -> SPI1 0.181025 0.995173 0.450544
RUNX1 -> SPI1 0.115087 0.670649 0.193028
RXRB -> SPI1 0.113693 0.524835 0.149231
SP3 -> SPI1 0.107929 0.509771 0.137599
SPI1 -> SPI1 0.167575 0.988633 0.414328
CBFB -| SPIB -0.099714 0.555653 -0.138568
IRF8 -> SPIB 0.093562 0.564783 0.132155
NFYA -> SPIB 0.089781 0.670926 0.150647
RUNX1 -> SPIB 0.103901 0.829176 0.215459
SPIB -> SPIB 0.102281 0.587004 0.150153
TRIM28 -> SPIB 0.162519 0.995220 0.404505
EGR2 -> STAT1 0.101995 0.971527 0.247818
FLI1 -> STAT1 0.125555 0.936168 0.293960
KLF10 -> STAT1 0.114407 0.981915 0.280947
NFYA -> STAT1 0.112631 0.963379 0.271367
NFYC -> STAT1 0.123145 0.981862 0.302391
RREB1 -> STAT1 0.111671 0.953151 0.266197
RXRB -> STAT1 0.127235 0.956290 0.304297
SMAD4 -> STAT1 0.137033 0.954847 0.327234
SPI1 -> STAT1 0.071116 0.509611 0.090638
EGR2 -> TCF3 0.092970 0.855345 0.198876
FLI1 -> TCF3 0.111151 0.791249 0.219950
KLF10 -> TCF3 0.131646 0.996129 0.327961
NFYC -> TCF3 0.124188 0.970488 0.301419
RREB1 -> TCF3 0.106598 0.887185 0.236518
RUNX1 -> TCF3 0.133216 0.989812 0.329769
SP3 -> TCF3 0.137383 0.966317 0.332010
SPI1 -> TCF3 0.124294 0.986046 0.306512
VDR -| TCF3 -0.117731 0.744176 -0.219113
FLI1 -> TCFL5 0.104176 0.927517 0.241651
FOSB -| TCFL5 -0.088580 0.616439 -0.136561
KLF10 -> TCFL5 0.084227 0.906196 0.190886
KLF13 -> TCFL5 0.074279 0.640793 0.119038
MYB -> TCFL5 0.093101 0.791723 0.184343
NFYC -> TCFL5 0.097387 0.964605 0.234936
SPI1 -> TCFL5 0.062984 0.565524 0.089079
STAT1 -> TCFL5 0.073253 0.594514 0.108915
TRIM28 -> TCFL5 0.083932 0.775974 0.162883
BCL6 -> TFPT 0.072031 0.775568 0.139714
CBFB -| TFPT -0.082866 0.590538 -0.122384
CEBPB -> TFPT 0.083769 0.678678 0.142182
FLI1 -> TFPT 0.074190 0.543357 0.100816
JUN -> TFPT 0.072274 0.545544 0.098608
KLF10 -> TFPT 0.083066 0.857296 0.178095
LMO2 -> TFPT 0.070685 0.653277 0.115484
NFATC2 -| TFPT -0.076573 0.562716 -0.107762
RREB1 -> TFPT 0.066232 0.520484 0.086214
RUNX1 -| TFPT -0.086689 0.823832 -0.178609
RXRB -> TFPT 0.133647 0.996658 0.333122
SP3 -> TFPT 0.166414 0.999936 0.416161
TRIM28 -> TFPT 0.114095 0.960854 0.274171
VDR -| TFPT -0.079351 0.510828 -0.101374
EGR2 -> TRIM28 0.077330 0.537978 0.104043
FLI1 -> TRIM28 0.117465 0.833434 0.244838
FOS -| TRIM28 -0.108267 0.815941 -0.220930
KLF10 -> TRIM28 0.163497 0.999984 0.408886
MYB -> TRIM28 0.128361 0.866808 0.278264
NFYC -> TRIM28 0.120525 0.946293 0.285235
PPARD -| TRIM28 -0.132831 0.958933 -0.318557
PPARG -> TRIM28 0.082076 0.597347 0.122615
RREB1 -> TRIM28 0.145623 0.996857 0.363047
RUNX1 -> TRIM28 0.158794 0.999351 0.396873
SMAD4 -> TRIM28 0.109606 0.714618 0.195887
SP3 -> TRIM28 0.112636 0.815795 0.229803
SPI1 -> TRIM28 0.083765 0.615237 0.128886
TCF3 -| TRIM28 -0.107042 0.718551 -0.192359
TRIM28 -> TRIM28 0.107414 0.772885 0.207623
UHRF1 -> TRIM28 0.090521 0.620076 0.140376
CEBPB -> UHRF1 0.248770 0.924468 0.575161
FLI1 -> UHRF1 0.215323 0.539618 0.290587
HOXA13 -| UHRF1 -0.119031 0.749369 -0.223078
KLF10 -> UHRF1 0.305328 0.891423 0.680691
KLF13 -| UHRF1 -0.088623 0.742583 -0.164585
MYB -> UHRF1 0.201031 0.692342 0.348083
NFATC2 -| UHRF1 -0.087138 0.536705 -0.116961
NFYC -| UHRF1 -0.067940 0.689580 -0.117169
PPARD -| UHRF1 -0.083493 0.742983 -0.155143
SMAD3 -| UHRF1 -0.108299 0.658674 -0.178400
SMAD4 -> UHRF1 0.298490 0.990184 0.739173
SNAI1 -| UHRF1 -0.098114 0.549418 -0.134813
TRIM28 -> UHRF1 0.303843 0.977877 0.743076
FOSB -| VDR -0.087830 0.533797 -0.117252
HOXA10 -> VDR 0.106896 0.896924 0.239781
JUN -| VDR -0.076470 0.557543 -0.106627
MYB -> VDR 0.083115 0.583567 0.121303
NFYC -| VDR -0.106164 0.953867 -0.253258
PPARG -> VDR 0.069298 0.611349 0.105952
RREB1 -> VDR 0.080808 0.748571 0.151282
SMAD4 -> VDR 0.147846 0.995600 0.368125
SPI1 -> VDR 0.072117 0.655394 0.118206
TRIM28 -> VDR 0.093373 0.800802 0.187002
