Parent - Child Weight Probability Score
TFPT -| CBFB -0.098715 0.968697 -0.229568
TRIM28 -> CBFB 0.114018 0.990268 0.271061
BCL6 -> CEBPB 0.092940 0.929319 0.207351
CEBPB -> CEBPB 0.164349 0.999542 0.394374
FLI1 -> CEBPB 0.154515 0.995278 0.369194
FOS -| CEBPB -0.093291 0.780305 -0.174760
HOXA10 -> CEBPB 0.109245 0.840449 0.220422
JUN -> CEBPB 0.127648 0.986332 0.302257
KLF10 -> CEBPB 0.158904 1.000000 0.381484
LMO2 -> CEBPB 0.098120 0.942369 0.221981
MYB -| CEBPB -0.098402 0.705801 -0.166735
NFYA -> CEBPB 0.076377 0.675889 0.123931
PPARG -> CEBPB 0.139534 0.999955 0.334965
RUNX1 -> CEBPB 0.072692 0.614067 0.107162
STAT1 -> CEBPB 0.076177 0.577023 0.105525
VDR -| CEBPB -0.130280 0.898598 -0.281050
BCL6 -> CEBPD 0.082610 0.965178 0.191417
FOS -| CEBPD -0.109935 0.989253 -0.261085
HOXA10 -> CEBPD 0.071865 0.579442 0.099970
KLF10 -> CEBPD 0.103512 0.997191 0.247805
KLF13 -> CEBPD 0.107693 0.980878 0.253597
MYB -> CEBPD 0.122892 0.975537 0.287812
MYEF2 -| CEBPD -0.110432 0.978661 -0.259457
NFE2L1 -| CEBPD -0.065023 0.506340 -0.079040
NFYA -> CEBPD 0.058439 0.564955 0.079261
PPARG -> CEBPD 0.075204 0.869379 0.156961
PRDM1 -| CEBPD -0.066247 0.539172 -0.085750
RREB1 -> CEBPD 0.073429 0.788151 0.138936
RUNX1 -> CEBPD 0.130788 0.999811 0.313925
SMAD4 -> CEBPD 0.153326 0.998318 0.367473
SPI1 -> CEBPD 0.079601 0.898381 0.171679
TFPT -| CEBPD -0.103562 0.872471 -0.216917
TRIM28 -> CEBPD 0.162339 0.999949 0.389710
VDR -| CEBPD -0.111294 0.903734 -0.241464
BCL6 -> EGR2 0.168924 0.995419 0.403681
CBFB -> EGR2 0.118093 0.530004 0.150260
CEBPD -> EGR2 0.151272 0.782934 0.284331
EGR2 -> EGR2 0.411366 1.000000 0.987571
FOS -> EGR2 0.190224 0.990722 0.452435
KLF10 -> EGR2 0.157768 0.969309 0.367130
LMO2 -> EGR2 0.167414 0.983836 0.395417
MAFB -> EGR2 0.279007 1.000000 0.669816
NFYA -| EGR2 -0.114210 0.657328 -0.180230
RUNX1 -> EGR2 0.196477 0.995260 0.469449
SP3 -| EGR2 -0.126012 0.686307 -0.207620
STAT1 -> EGR2 0.104467 0.507966 0.127396
TRIM28 -| EGR2 -0.135817 0.750896 -0.244835
EGR2 -| ELK1 -0.058073 0.507000 -0.070684
ELK1 -> ELK1 0.103095 0.850756 0.210564
FOSB -| ELK1 -0.083671 0.532437 -0.106951
KLF10 -> ELK1 0.107789 0.998471 0.258374
NFE2L1 -| ELK1 -0.076423 0.635557 -0.116606
NFYA -> ELK1 0.071036 0.766460 0.130710
PPARD -> ELK1 0.064101 0.587125 0.090351
PPARG -> ELK1 0.057447 0.508212 0.070089
SPIB -> ELK1 0.126061 0.989633 0.299499
TCF3 -> ELK1 0.068194 0.547544 0.089640
BCL6 -> ETS1 0.076582 0.987845 0.181616
CEBPD -| ETS1 -0.087075 0.907511 -0.189708
ETS1 -> ETS1 0.100987 0.941519 0.228262
FLI1 -> ETS1 0.073303 0.810847 0.142692
HOXA13 -> ETS1 0.058887 0.529532 0.074860
JUN -> ETS1 0.076040 0.899417 0.164189
LMO2 -> ETS1 0.099261 0.999525 0.238183
MYB -| ETS1 -0.082742 0.836192 -0.166102
NFATC1 -> ETS1 0.063644 0.510380 0.077982
NFATC2 -| ETS1 -0.057729 0.530022 -0.073456
PPARG -> ETS1 0.090322 0.998973 0.216615
RREB1 -> ETS1 0.069591 0.870321 0.145404
STAT1 -> ETS1 0.104842 0.989718 0.249108
TRIM28 -| ETS1 -0.054087 0.573473 -0.074464
UHRF1 -> ETS1 0.060142 0.664555 0.095951
BCL6 -> FLI1 0.116468 0.999948 0.279592
FLI1 -> FLI1 0.081332 0.724241 0.141411
FOS -| FLI1 -0.105971 0.964392 -0.245348
HOXA10 -> FLI1 0.077571 0.603874 0.112457
KLF10 -> FLI1 0.159464 1.000000 0.382828
KLF13 -> FLI1 0.071149 0.628348 0.107327
LMO2 -> FLI1 0.075188 0.814110 0.146950
NFYC -> FLI1 0.075298 0.754757 0.136437
PPARG -> FLI1 0.096005 0.984581 0.226926
RREB1 -> FLI1 0.109308 0.993132 0.260615
SMAD4 -> FLI1 0.151888 0.996501 0.363363
TRIM28 -> FLI1 0.067809 0.608659 0.099084
VDR -| FLI1 -0.088081 0.633654 -0.133990
BCL6 -> FOS 0.125374 0.982846 0.295823
CEBPB -> FOS 0.110726 0.687929 0.182867
CEBPD -| FOS -0.127636 0.800430 -0.245266
EGR2 -> FOS 0.184188 1.000000 0.442183
HOXA10 -> FOS 0.130453 0.826740 0.258919
KLF10 -> FOS 0.219282 1.000000 0.526432
LMO2 -> FOS 0.138364 0.992430 0.329657
MYEF2 -| FOS -0.118763 0.750473 -0.213973
PPARG -> FOS 0.155891 0.999624 0.374109
SMAD3 -| FOS -0.125924 0.785642 -0.237505
VDR -| FOS -0.118560 0.627098 -0.178490
CBFB -| FOSB -0.045712 0.523737 -0.057476
CEBPD -> FOSB 0.096418 0.992545 0.229745
ELK1 -| FOSB -0.087013 0.979907 -0.204696
FOSB -> FOSB 0.064041 0.613863 0.094378
HOXA10 -| FOSB -0.060296 0.768484 -0.111240
KLF10 -> FOSB 0.120240 1.000000 0.288663
KLF13 -> FOSB 0.082946 0.987688 0.196677
PPARD -| FOSB -0.051785 0.782144 -0.097238
SMAD3 -| FOSB -0.064720 0.851283 -0.132266
TCFL5 -> FOSB 0.071220 0.788737 0.134857
TRIM28 -| FOSB -0.061004 0.877669 -0.128538
CBFB -> HOXA10 0.099527 0.727824 0.173903
CEBPB -> HOXA10 0.102390 0.820571 0.201705
CEBPD -> HOXA10 0.106016 0.831249 0.211564
IRF8 -> HOXA10 0.082136 0.603637 0.119027
KLF10 -> HOXA10 0.068215 0.509357 0.083415
LMO2 -> HOXA10 0.087378 0.854949 0.179343
NFE2L1 -| HOXA10 -0.100760 0.780596 -0.188823
NFYC -> HOXA10 0.070148 0.561442 0.094550
PPARG -> HOXA10 0.108928 0.990077 0.258909
RREB1 -> HOXA10 0.098100 0.913215 0.215071
SMAD4 -> HOXA10 0.083087 0.617681 0.123208
SP3 -> HOXA10 0.090834 0.762919 0.166367
TFPT -| HOXA10 -0.100910 0.691811 -0.167596
TRIM28 -> HOXA10 0.155367 0.998290 0.372353
VDR -| HOXA10 -0.091471 0.568356 -0.124808
KLF10 -> HOXA13 0.105018 0.869969 0.219334
KLF13 -> HOXA13 0.083098 0.541803 0.108086
MAFB -| HOXA13 -0.100852 0.826317 -0.200066
PPARG -> HOXA13 0.089899 0.690175 0.148954
RREB1 -> HOXA13 0.099989 0.818997 0.196596
RUNX1 -> HOXA13 0.172768 0.999818 0.414691
SMAD4 -> HOXA13 0.202003 0.997817 0.483893
SP3 -| HOXA13 -0.190036 0.997971 -0.455297
SPI1 -> HOXA13 0.124511 0.974960 0.291430
SPIB -> HOXA13 0.126597 0.834409 0.253597
TCF3 -> HOXA13 0.094592 0.606507 0.137731
TFPT -| HOXA13 -0.126023 0.791551 -0.239479
TRIM28 -> HOXA13 0.191283 0.999129 0.458816
CBFB -| IRF8 -0.107924 0.598185 -0.154986
ETS1 -| IRF8 -0.105796 0.519936 -0.132057
IRF8 -> IRF8 0.127687 0.846518 0.259491
KLF10 -> IRF8 0.210026 1.000000 0.504212
NFYA -> IRF8 0.096569 0.689665 0.159888
PPARD -| IRF8 -0.093606 0.580469 -0.130444
RREB1 -> IRF8 0.117475 0.873882 0.246456
RUNX1 -> IRF8 0.135440 0.960662 0.312362
RXRB -| IRF8 -0.127469 0.821157 -0.251288
SMAD4 -> IRF8 0.244252 0.999586 0.586136
SP3 -| IRF8 -0.089179 0.539969 -0.115603
SPI1 -> IRF8 0.158470 0.996006 0.378922
TCF3 -> IRF8 0.109309 0.654872 0.171852
TRIM28 -> IRF8 0.172538 0.987239 0.408928
BCL6 -> JUN 0.148354 0.969908 0.345438
CBFB -| JUN -0.131949 0.929793 -0.294533
CEBPB -> JUN 0.123976 0.755665 0.224908
EGR2 -> JUN 0.144857 0.989346 0.344054
FLI1 -> JUN 0.177914 0.983315 0.419994
JUN -> JUN 0.207882 0.999982 0.499056
KLF13 -> JUN 0.158988 0.964472 0.368124
LMO2 -> JUN 0.166907 0.980556 0.392905
NFYC -> JUN 0.132236 0.755274 0.239769
PPARG -> JUN 0.161680 0.996967 0.386971
SNAI3 -> JUN 0.099322 0.537665 0.128203
SP3 -| JUN -0.063402 0.574296 -0.087413
SPI1 -| JUN -0.071582 0.825821 -0.141915
TFPT -> JUN 0.156684 0.923094 0.347224
CEBPB -> KLF10 0.127392 0.801289 0.245059
EGR2 -> KLF10 0.175024 0.999996 0.420180
FLI1 -> KLF10 0.096502 0.564545 0.130791
FOSB -> KLF10 0.241368 0.994991 0.576554
KLF10 -> KLF10 0.416543 1.000000 1.000000
KLF13 -> KLF10 0.142602 0.939318 0.321573
LMO2 -> KLF10 0.117408 0.902004 0.254242
MYB -| KLF10 -0.153854 0.874036 -0.322834
NFE2L1 -| KLF10 -0.143388 0.891971 -0.307046
NFYA -> KLF10 0.100357 0.717280 0.172812
PPARD -| KLF10 -0.139791 0.924183 -0.310153
PRDM1 -| KLF10 -0.141173 0.907192 -0.307462
RREB1 -> KLF10 0.180641 0.999164 0.433304
RUNX1 -> KLF10 0.127809 0.916547 0.281227
SMAD3 -| KLF10 -0.108421 0.585033 -0.152277
SMAD4 -> KLF10 0.130628 0.794901 0.249281
SPIB -> KLF10 0.132373 0.762848 0.242425
STAT1 -| KLF10 -0.183855 0.987330 -0.435790
TCFL5 -| KLF10 -0.151296 0.814540 -0.295856
TRIM28 -> KLF10 0.095266 0.592626 0.135537
UHRF1 -> KLF10 0.124486 0.874290 0.261285
CBFB -| KLF13 -0.108163 0.842348 -0.218732
CEBPB -> KLF13 0.147028 0.903645 0.318962
ETS1 -| KLF13 -0.102386 0.703815 -0.172997
FLI1 -> KLF13 0.177743 0.974098 0.415658
FOS -| KLF13 -0.119209 0.993669 -0.284374
HOXA10 -> KLF13 0.116971 0.647168 0.181734
KLF10 -> KLF13 0.222579 1.000000 0.534348
KLF13 -> KLF13 0.208413 0.999238 0.499958
NFE2L1 -| KLF13 -0.102188 0.886361 -0.217445
PPARG -> KLF13 0.138955 0.778555 0.259718
SMAD4 -> KLF13 0.153413 0.883414 0.325362
TCFL5 -> KLF13 0.124924 0.691054 0.207252
TRIM28 -> KLF13 0.188017 0.988835 0.446335
BCL6 -> LMO2 0.221031 0.999999 0.530632
EGR2 -> LMO2 0.109172 0.672096 0.176150
FLI1 -> LMO2 0.141736 0.773723 0.263273
FOS -| LMO2 -0.225354 0.999406 -0.540689
HOXA10 -> LMO2 0.149771 0.776357 0.279145
KLF10 -> LMO2 0.243675 1.000000 0.584993
KLF13 -> LMO2 0.132327 0.754298 0.239624
LMO2 -> LMO2 0.130172 0.860938 0.269048
MYB -> LMO2 0.127456 0.617642 0.188990
NFYC -> LMO2 0.125599 0.766320 0.231067
PPARG -> LMO2 0.202724 0.999927 0.486645
RREB1 -> LMO2 0.155602 0.953871 0.356323
RUNX1 -> LMO2 0.108413 0.634273 0.165082
SMAD4 -> LMO2 0.254700 0.996817 0.609515
SPI1 -> LMO2 0.152275 0.954970 0.349106
TRIM28 -> LMO2 0.231256 0.997995 0.554066
VDR -| LMO2 -0.192512 0.898023 -0.415036
BCL6 -> MAFB 0.239398 1.000000 0.574726
CEBPD -> MAFB 0.172372 0.887755 0.367367
EGR2 -> MAFB 0.316324 1.000000 0.759403
ETS1 -> MAFB 0.163366 0.755539 0.296319
FLI1 -| MAFB -0.137909 0.726302 -0.240464
HOXA10 -> MAFB 0.158653 0.833062 0.317296
JUN -> MAFB 0.128144 0.667635 0.205389
LMO2 -> MAFB 0.229475 0.999977 0.550890
MAFB -> MAFB 0.220003 0.999993 0.528160
MYEF2 -| MAFB -0.121519 0.557071 -0.162515
SMAD4 -| MAFB -0.118571 0.578798 -0.164758
SNAI1 -> MAFB 0.145991 0.759625 0.266235
STAT1 -> MAFB 0.116332 0.596531 0.166599
TRIM28 -| MAFB -0.139098 0.787361 -0.262927
CEBPD -> MYB 0.084568 0.752223 0.152719
IRF8 -> MYB 0.071274 0.591078 0.101139
KLF10 -> MYB 0.143108 1.000000 0.343561
KLF13 -> MYB 0.065314 0.558224 0.087529
MYB -> MYB 0.110991 0.927822 0.247225
MYEF2 -| MYB -0.069099 0.517589 -0.085861
RREB1 -> MYB 0.104931 0.988621 0.249043
RUNX1 -> MYB 0.112979 0.995174 0.269922
SMAD4 -> MYB 0.177221 0.999796 0.425369
SP3 -| MYB -0.078914 0.740232 -0.140237
SPI1 -> MYB 0.096043 0.979512 0.225849
SPIB -> MYB 0.092958 0.787688 0.175784
TCF3 -> MYB 0.091181 0.835937 0.182986
TCFL5 -> MYB 0.095785 0.743570 0.170986
TRIM28 -> MYB 0.158425 0.999820 0.380264
VDR -| MYB -0.100227 0.794353 -0.191134
CEBPB -> MYEF2 0.101070 0.653691 0.158612
FLI1 -> MYEF2 0.141590 0.949799 0.322853
KLF10 -> MYEF2 0.218773 1.000000 0.525212
KLF13 -> MYEF2 0.107264 0.797316 0.205316
PRDM1 -| MYEF2 -0.095327 0.633713 -0.145026
RUNX1 -> MYEF2 0.143584 0.994788 0.342908
SMAD3 -| MYEF2 -0.090926 0.511605 -0.111677
SMAD4 -> MYEF2 0.134644 0.892754 0.288576
SP3 -| MYEF2 -0.080711 0.528851 -0.102473
TCF3 -> MYEF2 0.128119 0.899898 0.276788
TRIM28 -> MYEF2 0.184980 0.998812 0.443557
CBFB -> NFATC1 0.091018 0.878114 0.191874
CEBPD -> NFATC1 0.059960 0.568884 0.081889
EGR2 -> NFATC1 0.072095 0.966859 0.167342
ETS1 -| NFATC1 -0.084804 0.772762 -0.157327
FLI1 -| NFATC1 -0.079544 0.838508 -0.160124
IRF8 -| NFATC1 -0.062292 0.584415 -0.087396
KLF10 -> NFATC1 0.061988 0.759066 0.112961
MAFB -> NFATC1 0.062987 0.835970 0.126411
NFATC1 -> NFATC1 0.087999 0.788369 0.166551
NFYA -> NFATC1 0.052559 0.574057 0.072434
RREB1 -> NFATC1 0.056039 0.612507 0.082403
SMAD4 -> NFATC1 0.067762 0.678129 0.110316
SPI1 -> NFATC1 0.058244 0.702409 0.098215
TRIM28 -| NFATC1 -0.064944 0.696167 -0.108541
CEBPD -> NFATC2 0.138896 0.774989 0.258420
ETS1 -| NFATC2 -0.078651 0.535239 -0.101062
FLI1 -> NFATC2 0.173247 0.953392 0.396532
FOS -| NFATC2 -0.080076 0.894252 -0.171911
HOXA10 -> NFATC2 0.125346 0.721665 0.217163
PPARD -| NFATC2 -0.094194 0.969849 -0.219315
PPARG -> NFATC2 0.141820 0.581132 0.197857
RUNX1 -> NFATC2 0.193887 0.978594 0.455504
SMAD4 -> NFATC2 0.122061 0.621691 0.182176
SPIB -> NFATC2 0.116753 0.737688 0.206767
BCL6 -> NFE2L1 0.079756 0.770363 0.147502
FLI1 -> NFE2L1 0.090420 0.683885 0.148453
IRF8 -| NFE2L1 -0.112497 0.873703 -0.235964
KLF10 -> NFE2L1 0.145436 0.999948 0.349132
LMO2 -> NFE2L1 0.072563 0.607916 0.105901
MAFB -> NFE2L1 0.069560 0.527986 0.088170
MYB -> NFE2L1 0.120144 0.866971 0.250061
NFYC -> NFE2L1 0.124512 0.987257 0.295108
RREB1 -> NFE2L1 0.077056 0.618102 0.114342
RUNX1 -> NFE2L1 0.101559 0.909960 0.221861
RXRB -| NFE2L1 -0.095076 0.711670 -0.162438
SMAD4 -> NFE2L1 0.184129 0.998137 0.441216
SP3 -| NFE2L1 -0.089477 0.697923 -0.149919
BCL6 -> NFYA 0.150717 0.994690 0.359907
FLI1 -> NFYA 0.185270 0.976965 0.434535
FOS -| NFYA -0.186876 0.995505 -0.446619
HOXA10 -> NFYA 0.116886 0.590906 0.165814
KLF10 -> NFYA 0.286131 1.000000 0.686918
KLF13 -> NFYA 0.141703 0.884892 0.301029
NFYA -> NFYA 0.183535 0.998567 0.439983
NFYC -> NFYA 0.160723 0.979960 0.378117
PPARG -> NFYA 0.133657 0.943249 0.302663
RREB1 -> NFYA 0.151297 0.970467 0.352494
RUNX1 -> NFYA 0.140472 0.938863 0.316615
SMAD4 -> NFYA 0.192400 0.969469 0.447793
SNAI1 -| NFYA -0.128985 0.701975 -0.217370
SPIB -> NFYA 0.128637 0.639179 0.197391
TFPT -| NFYA -0.141085 0.719314 -0.243635
TRIM28 -> NFYA 0.215353 0.998083 0.516009
VDR -| NFYA -0.133931 0.637678 -0.205033
BCL6 -> NFYC 0.181093 1.000000 0.434751
FLI1 -> NFYC 0.199545 0.998286 0.478228
FOS -| NFYC -0.124778 0.883409 -0.264631
KLF10 -> NFYC 0.232126 1.000000 0.557267
LMO2 -> NFYC 0.096883 0.758488 0.176415
PPARG -> NFYC 0.164307 0.999906 0.394416
RREB1 -> NFYC 0.131161 0.965165 0.303911
RUNX1 -> NFYC 0.119907 0.917607 0.264145
SMAD4 -> NFYC 0.229111 0.999255 0.549619
SP3 -| NFYC -0.100575 0.661881 -0.159811
SPI1 -> NFYC 0.082697 0.554524 0.110091
TRIM28 -> NFYC 0.184788 0.996550 0.442091
VDR -| NFYC -0.178348 0.964583 -0.412999
BCL6 -> PPARD 0.142184 0.999948 0.341324
EGR2 -> PPARD 0.139389 0.999987 0.334628
HOXA10 -> PPARD 0.175877 0.999420 0.421985
IRF8 -| PPARD -0.094838 0.685366 -0.156044
KLF10 -> PPARD 0.086313 0.763134 0.158131
LMO2 -> PPARD 0.080399 0.719993 0.138970
MAFB -> PPARD 0.090199 0.825139 0.178678
MYB -| PPARD -0.093596 0.622002 -0.139761
NFYA -> PPARD 0.073179 0.580801 0.102036
NFYC -> PPARD 0.104520 0.914693 0.229517
PPARG -> PPARD 0.157865 0.999996 0.378987
RREB1 -> PPARD 0.105545 0.927006 0.234888
RUNX1 -> PPARD 0.095010 0.847851 0.193389
SP3 -| PPARD -0.126466 0.940467 -0.285533
SPIB -> PPARD 0.117959 0.847936 0.240123
STAT1 -> PPARD 0.123584 0.940091 0.278916
BCL6 -> PPARG 0.237560 1.000000 0.570314
CBFB -> PPARG 0.153702 0.741192 0.273496
CEBPB -> PPARG 0.146304 0.769537 0.270287
EGR2 -> PPARG 0.131605 0.905314 0.286030
ETS1 -> PPARG 0.221750 0.966708 0.514635
FLI1 -> PPARG 0.167199 0.883229 0.354525
FOSB -| PPARG -0.165525 0.662684 -0.263335
HOXA10 -> PPARG 0.177051 0.907594 0.385772
JUN -> PPARG 0.157665 0.888554 0.336324
LMO2 -> PPARG 0.161294 0.973066 0.376792
MAFB -> PPARG 0.146071 0.940655 0.329864
MYEF2 -| PPARG -0.131029 0.628531 -0.197712
NFYA -> PPARG 0.113260 0.642872 0.174799
NFYC -> PPARG 0.258936 0.999977 0.621616
PPARG -> PPARG 0.151760 0.955866 0.348252
RXRB -> PPARG 0.216799 0.992403 0.516518
SNAI1 -> PPARG 0.155933 0.826296 0.309323
SP3 -| PPARG -0.155186 0.854199 -0.318238
TCFL5 -| PPARG -0.134431 0.562748 -0.181615
TFPT -> PPARG 0.223861 0.978030 0.525618
TRIM28 -| PPARG -0.141209 0.782131 -0.265144
VDR -| PPARG -0.140385 0.596541 -0.201049
BCL6 -> PRDM1 0.101197 0.942939 0.229082
EGR2 -> PRDM1 0.140696 0.999976 0.337763
HOXA10 -> PRDM1 0.133207 0.939090 0.300313
JUN -> PRDM1 0.097875 0.739690 0.173804
KLF13 -> PRDM1 0.140093 0.987701 0.332186
LMO2 -> PRDM1 0.140089 0.999017 0.335983
MYB -| PRDM1 -0.132795 0.885376 -0.282260
NFYC -> PRDM1 0.073269 0.526544 0.092618
PPARD -> PRDM1 0.089558 0.708691 0.152371
PPARG -> PRDM1 0.134487 0.999138 0.322586
RREB1 -> PRDM1 0.073499 0.516577 0.091150
SP3 -| PRDM1 -0.079554 0.565664 -0.108034
SPI1 -> PRDM1 0.079289 0.644562 0.122693
STAT1 -> PRDM1 0.129192 0.941923 0.292141
BCL6 -> RREB1 0.116367 0.881788 0.246340
ETS1 -| RREB1 -0.149458 0.746864 -0.267979
FLI1 -> RREB1 0.139042 0.828575 0.276579
FOS -| RREB1 -0.156802 0.954296 -0.359233
HOXA10 -> RREB1 0.109738 0.530076 0.139648
KLF10 -> RREB1 0.266602 1.000000 0.640035
PPARG -> RREB1 0.112107 0.782425 0.210579
RREB1 -> RREB1 0.119720 0.816162 0.234575
RUNX1 -> RREB1 0.226901 0.999985 0.544715
SMAD4 -> RREB1 0.172041 0.928911 0.383659
SPIB -> RREB1 0.148269 0.810128 0.288366
TCFL5 -> RREB1 0.126347 0.590483 0.179106
TRIM28 -> RREB1 0.229104 0.999348 0.549654
VDR -| RREB1 -0.178288 0.900659 -0.385499
BCL6 -> RUNX1 0.123988 0.960079 0.285776
CBFB -> RUNX1 0.123224 0.697535 0.206349
CEBPD -> RUNX1 0.117178 0.698584 0.196520
EGR2 -> RUNX1 0.106425 0.840589 0.214766
FLI1 -> RUNX1 0.093248 0.530141 0.118678
JUN -| RUNX1 -0.098769 0.530843 -0.125872
KLF10 -> RUNX1 0.248862 1.000000 0.597445
LMO2 -> RUNX1 0.130312 0.956022 0.299084
MYB -> RUNX1 0.100247 0.538724 0.129652
PPARG -> RUNX1 0.108344 0.805692 0.209563
PRDM1 -| RUNX1 -0.115404 0.698217 -0.193443
RREB1 -> RUNX1 0.192168 0.999800 0.461249
RUNX1 -> RUNX1 0.241239 1.000000 0.579145
SMAD4 -> RUNX1 0.256125 0.999712 0.614705
SP3 -| RUNX1 -0.109625 0.690281 -0.181666
SPI1 -> RUNX1 0.136245 0.965612 0.315837
SPIB -> RUNX1 0.111840 0.553556 0.148627
TFPT -| RUNX1 -0.184994 0.967615 -0.429734
TRIM28 -> RUNX1 0.163371 0.972006 0.381227
VDR -| RUNX1 -0.209313 0.989895 -0.497423
BCL6 -> RXRB 0.118833 0.999035 0.285007
FLI1 -> RXRB 0.100202 0.803256 0.193228
FOS -| RXRB -0.106430 0.898106 -0.229473
KLF10 -> RXRB 0.115189 0.992176 0.274373
KLF13 -> RXRB 0.112703 0.939324 0.254151
NFYC -> RXRB 0.117504 0.980085 0.276475
PPARG -> RXRB 0.123450 0.998681 0.295976
RREB1 -> RXRB 0.115208 0.982360 0.271701
SMAD4 -> RXRB 0.096074 0.730699 0.168533
STAT1 -> RXRB 0.073226 0.542750 0.095413
TRIM28 -> RXRB 0.100732 0.853651 0.206438
BCL6 -> SMAD3 0.134310 0.999982 0.322434
CEBPB -> SMAD3 0.082929 0.548761 0.109253
FLI1 -> SMAD3 0.114073 0.878684 0.240634
FOS -| SMAD3 -0.086713 0.651458 -0.135615
KLF10 -> SMAD3 0.116981 0.989076 0.277771
KLF13 -> SMAD3 0.085758 0.661172 0.136123
MYEF2 -| SMAD3 -0.104984 0.790503 -0.199236
NFATC1 -> SMAD3 0.096888 0.559209 0.130072
NFYA -> SMAD3 0.080315 0.688016 0.132659
RUNX1 -> SMAD3 0.081392 0.700556 0.136888
SMAD3 -> SMAD3 0.127289 0.943471 0.288311
SMAD4 -> SMAD3 0.164693 0.991130 0.391873
SP3 -| SMAD3 -0.101112 0.791617 -0.192157
SPI1 -> SMAD3 0.088612 0.806693 0.171610
TRIM28 -> SMAD3 0.133309 0.976452 0.312500
CEBPB -> SMAD4 0.061129 0.578386 0.084880
EGR2 -> SMAD4 0.048503 0.507696 0.059117
FLI1 -> SMAD4 0.115872 0.995765 0.276997
FOS -| SMAD4 -0.088158 0.968317 -0.204937
HOXA10 -> SMAD4 0.064837 0.611559 0.095192
JUN -| SMAD4 -0.062663 0.627134 -0.094343
KLF10 -> SMAD4 0.132416 1.000000 0.317892
NFYC -> SMAD4 0.057059 0.656039 0.089865
PPARG -> SMAD4 0.084501 0.995422 0.201935
RREB1 -> SMAD4 0.052551 0.569371 0.071832
RUNX1 -> SMAD4 0.105963 0.999269 0.254201
RXRB -> SMAD4 0.067637 0.717568 0.116516
SMAD4 -> SMAD4 0.109235 0.980240 0.257059
SNAI1 -| SMAD4 -0.075824 0.795525 -0.144811
SPI1 -> SMAD4 0.071640 0.922783 0.158706
TCFL5 -> SMAD4 0.082450 0.754978 0.149439
TRIM28 -> SMAD4 0.107743 0.994024 0.257114
VDR -| SMAD4 -0.129462 0.996083 -0.309583
EGR2 -> SNAI1 0.155856 1.000000 0.374166
FLI1 -> SNAI1 0.106206 0.799118 0.203750
FOS -> SNAI1 0.094674 0.756269 0.171888
KLF10 -> SNAI1 0.096332 0.866430 0.200375
KLF13 -> SNAI1 0.088666 0.679989 0.144743
LMO2 -> SNAI1 0.132952 0.997830 0.318487
RUNX1 -| SNAI1 -0.097078 0.814475 -0.189819
SNAI1 -> SNAI1 0.084524 0.507310 0.102942
TRIM28 -> SNAI1 0.089165 0.677750 0.145079
BCL6 -> SNAI3 0.099484 0.648256 0.154824
CEBPD -| SNAI3 -0.100726 0.514004 -0.124293
FLI1 -> SNAI3 0.290128 0.999993 0.696509
IRF8 -| SNAI3 -0.108443 0.549132 -0.142962
JUN -> SNAI3 0.118963 0.692345 0.197732
KLF10 -> SNAI3 0.169119 0.998576 0.405428
NFYC -> SNAI3 0.163118 0.981514 0.384359
PPARG -> SNAI3 0.186445 0.999924 0.447566
