SourceGENES,TargetGENES,Interaction,Edges
G48,G4,0.266774793007914,activation
G28,G13,0.266470954105947,repression
G72,G99,0.266393558509237,activation
G3,G29,0.265914931323242,repression
G17,G28,0.26559879147321,repression
G51,G51,0.265524471802024,activation
G49,G71,0.265411808339347,activation
G49,G16,0.26477092610028,activation
G10,G34,0.264481029644899,activation
G1,G49,0.26446714097753,activation
G1,G44,0.263912252224681,repression
G39,G86,0.263648925370017,repression
G32,G35,0.26321010354473,activation
G12,G88,0.262868958248853,repression
G53,G59,0.262859345272292,repression
G57,G17,0.262271485375536,activation
G79,G20,0.262110751165235,activation
G34,G50,0.261978353574841,repression
G94,G62,0.261923517421659,repression
G32,G2,0.261686603761795,activation
G47,G50,0.261535674120739,repression
G63,G87,0.261217879641029,repression
G44,G84,0.260984875630269,activation
G99,G36,0.260813348773528,activation
G93,G78,0.260763966705414,activation
G48,G85,0.26044320010374,repression
G32,G25,0.26044286679889,activation
G68,G66,0.260282937391065,activation
G1,G12,0.260105918872742,repression
G64,G56,0.26006629701285,repression
G41,G41,0.258980671717127,activation
G41,G55,0.258877457131507,repression
G60,G35,0.258759647117614,activation
G17,G82,0.258669036008416,repression
G68,G86,0.258348820586623,activation
G100,G31,0.258280666877896,activation
G67,G75,0.257816565581982,repression
G8,G21,0.257752397118245,activation
G97,G92,0.257724668070165,repression
G63,G80,0.257658853422358,repression
G12,G95,0.257650040224344,repression
G100,G20,0.257446405124781,repression
G38,G9,0.257431984056473,activation
G84,G90,0.257373642746612,activation
G5,G51,0.256687331133354,activation
G95,G79,0.256275270455232,repression
G32,G52,0.256265442811958,activation
G41,G65,0.255040967993108,activation
G74,G98,0.254707649054423,activation
G56,G96,0.254663612810255,activation
G67,G50,0.25459578519548,activation
G100,G29,0.254442129085228,repression
G57,G28,0.254295165749748,activation
G11,G27,0.253908552645196,repression
G99,G5,0.253604246341512,activation
G58,G80,0.253554305957728,activation
G88,G88,0.253090286194716,activation
G38,G45,0.253007073250322,activation
G85,G89,0.252768015165034,repression
G42,G34,0.252184600259474,repression
G5,G43,0.252131211450874,activation
G32,G23,0.251858080698814,repression
G56,G85,0.251762660708122,activation
G95,G10,0.251755613665061,repression
G72,G32,0.251382203142935,repression
G71,G40,0.251290719796266,activation
G53,G49,0.250939805196668,repression
G60,G34,0.250871896628159,activation
G64,G7,0.25078364355283,activation
G64,G8,0.250782211696381,repression
G99,G16,0.250556772368398,activation
G58,G75,0.25047602789979,repression
G84,G87,0.250458931791041,activation
G3,G8,0.24962715847805,repression
G1,G34,0.249540767433511,activation
G16,G64,0.249370336973309,repression
G22,G11,0.249296454740368,repression
G64,G50,0.248912633704435,activation
G67,G65,0.24881591304583,repression
G22,G25,0.248668636803197,repression
G8,G92,0.248432428636636,repression
G58,G16,0.248157635398453,repression
G100,G32,0.248067869969439,activation
G10,G99,0.247835413813785,repression
G41,G49,0.247282096551514,activation
G56,G90,0.24695276616685,activation
G10,G24,0.246896864043039,activation
G32,G40,0.246640860293789,repression
G66,G8,0.246576624018673,repression
G48,G50,0.246535743711763,repression
G58,G10,0.246425942363794,repression
G51,G34,0.246105154340883,activation
G64,G9,0.245722306611498,repression
G41,G56,0.245469007220574,repression
G94,G28,0.24494897340604,repression
G71,G69,0.244890808007282,activation
G32,G6,0.244859694312735,repression
G1,G11,0.244817496830967,activation
G17,G60,0.244160964053768,activation
G63,G42,0.244149702584223,repression
G95,G76,0.243890783411599,repression
G86,G59,0.243879237893981,activation
G58,G43,0.243645923664787,repression
G45,G88,0.243634072171117,repression
G34,G99,0.243546096180654,repression
G3,G85,0.243389913372775,activation
G58,G68,0.24335153149972,activation
G84,G23,0.243190927908082,activation
G34,G2,0.243138807479597,repression
G38,G10,0.242884309112075,activation
G3,G31,0.242361512918172,repression
G16,G72,0.24212676366692,repression
G88,G98,0.242032850808969,activation
G38,G32,0.241477225486405,activation
G56,G5,0.241297816030771,activation
G56,G30,0.240840782269105,activation
G71,G87,0.240727254629365,repression
G38,G57,0.240675954627348,activation
G63,G57,0.240282061289448,repression
G57,G69,0.240195626078711,activation
G66,G17,0.239998467229233,repression
G71,G90,0.239854369781706,repression
G100,G21,0.239691495096407,activation
G45,G26,0.239454888555574,repression
G17,G30,0.239162291825389,activation
G85,G11,0.239127616587826,activation
G66,G52,0.238753925193876,activation
G34,G51,0.238718928332776,activation
G39,G87,0.238485895016123,activation
G17,G74,0.238364135752803,repression
G66,G72,0.238070714537461,repression
G64,G41,0.238036976502689,repression
G28,G16,0.237922424738732,repression
G32,G12,0.237790922118262,activation
G48,G88,0.237731874490168,repression
G100,G36,0.237709692874992,repression
G53,G71,0.237641219012702,repression
G63,G93,0.237278571086178,activation
G53,G73,0.236781627335985,repression
G11,G58,0.236591907896226,activation
G32,G4,0.236372718703182,repression
G58,G42,0.235654733858316,activation
G48,G42,0.23533526512393,repression
G38,G43,0.234914643413869,activation
G10,G50,0.234777187586376,activation
G42,G51,0.234734652284046,activation
G48,G49,0.234728167061922,repression
G74,G91,0.234435008672034,activation
G47,G85,0.234325680078733,repression
G68,G71,0.233788595526323,repression
G30,G28,0.23372637396408,repression
G66,G92,0.233371082517702,activation
G53,G4,0.233172642013688,repression
G38,G21,0.233075118716904,activation
G11,G66,0.23297841038083,activation
G66,G64,0.232963145839632,repression
G3,G72,0.232887785501682,activation
G84,G24,0.232740906780401,activation
G95,G46,0.232691597980867,repression
G38,G44,0.232637453015377,repression
G38,G50,0.232441674591037,repression
G11,G16,0.232329339420674,activation
G72,G9,0.231664220453657,repression
G86,G23,0.231646545820731,repression
G28,G60,0.231582622088712,repression
G66,G99,0.231546432953134,repression
G74,G62,0.231398621306405,activation
G16,G31,0.231086566949958,repression
G95,G3,0.230866268997152,repression
G74,G72,0.230660408229007,activation
G58,G12,0.230223713523087,activation
G100,G7,0.230162469514575,activation
G56,G32,0.230153150735907,repression
G39,G41,0.230135860126488,activation
G95,G4,0.229999479108951,repression
G85,G87,0.22906348675499,repression
G11,G32,0.228749152451502,activation
G56,G65,0.228622691667033,repression
G95,G27,0.228452346619339,activation
G71,G89,0.228178103123766,activation
G17,G48,0.228035604757085,repression
G12,G39,0.228016462373779,activation
G45,G3,0.22761838634781,activation
G88,G1,0.227577651901853,activation
G47,G42,0.22755447884179,activation
G44,G100,0.227342689646779,activation
G42,G12,0.226497756699236,repression
G58,G88,0.226309968947262,activation
G51,G43,0.225976512769239,repression
G88,G42,0.225729318421755,repression
G75,G58,0.225720229711797,repression
G42,G87,0.225619786156101,activation
G72,G64,0.225577911038725,activation
G53,G52,0.225002120166564,activation
G58,G65,0.224984241086575,repression
G85,G99,0.22463947353976,repression
G47,G32,0.224151798435481,repression
G72,G94,0.223810410016445,activation
G28,G4,0.222886054660932,activation
G28,G98,0.222595320034396,activation
G57,G41,0.222390943873854,activation
G88,G91,0.222025393970018,activation
G95,G42,0.221739710529702,repression
G51,G56,0.221477212232297,repression
G17,G23,0.22126004736007,activation
G44,G50,0.221227878023634,activation
G22,G46,0.221215964572617,repression
G45,G13,0.221214602495965,repression
G11,G21,0.221167773573593,activation
G5,G49,0.221039182676366,activation
G39,G9,0.220976008764707,repression
G79,G9,0.220034585658614,activation
G66,G63,0.219981930205811,activation
G63,G25,0.219937937839983,repression
G48,G80,0.219485331223862,repression
G16,G62,0.219389446921864,activation
G53,G85,0.219357921862838,activation
G57,G18,0.219004034300124,activation
G48,G74,0.218976436577426,repression
G11,G2,0.218720815595939,repression
G64,G76,0.218711394863304,activation
G95,G55,0.218208502665712,activation
G22,G31,0.218134145002591,repression
G34,G52,0.218089827308676,activation
G100,G94,0.218081167152363,repression
G32,G34,0.217788400645461,repression
G5,G83,0.217787817842092,activation
G42,G98,0.217725715067015,repression
G49,G89,0.217461888081254,repression
G68,G13,0.217356920574036,repression
G86,G25,0.217338110007535,repression
G41,G89,0.217021514957376,activation
G60,G27,0.216890114787479,activation
G79,G64,0.216848322566154,repression
G84,G48,0.216820869963548,repression
G94,G84,0.216817591976908,activation
G42,G99,0.216654510938135,repression
G56,G1,0.216510816730428,activation
G75,G84,0.216342388433343,repression
G32,G83,0.216092627412941,activation
G94,G39,0.215715478244387,activation
G30,G67,0.215263937972253,repression
G63,G99,0.214983526542856,repression
G74,G26,0.214958136377015,repression
G49,G44,0.214514839757012,activation
G41,G37,0.21432495803796,repression
G95,G12,0.214184394491217,repression
G48,G98,0.214087783706906,activation
G99,G24,0.213809325966177,activation
G56,G37,0.213765781570176,repression
G16,G99,0.213208805892042,activation
G51,G95,0.213143347763096,repression
G57,G53,0.212834483151446,repression
G17,G94,0.212761791661127,repression
G60,G15,0.212263850207748,repression
G86,G24,0.212049216606686,repression
G5,G25,0.212034994634789,repression
G38,G65,0.211953034660723,activation
G57,G92,0.21193332509615,activation
G71,G77,0.211482851799415,activation
G39,G58,0.211479256563268,activation
G34,G61,0.211467074561347,activation
G86,G14,0.211328967362422,activation
G99,G78,0.211279812481327,activation
G34,G77,0.210726550616365,repression
G86,G31,0.210364662981869,repression
G1,G84,0.210292218026761,repression
G1,G35,0.210192916157661,activation
G10,G41,0.210012899217545,activation
G56,G47,0.209942540636097,repression
G51,G3,0.209710685744825,repression
G3,G48,0.209525214688171,activation
G16,G34,0.209503805520844,repression
G94,G56,0.209379498698827,repression
G11,G77,0.209302824542817,activation
G75,G17,0.209086342202759,activation
G93,G45,0.208351251893553,activation
G21,G18,0.208245237805329,repression
G34,G78,0.207914067894058,activation
G22,G13,0.207764941336903,repression
G47,G68,0.20748774082024,activation
G100,G65,0.207428282217848,repression
G5,G19,0.207165579382184,activation
G85,G39,0.206992947641516,repression
G45,G82,0.206956200865599,activation
G51,G1,0.206866519312232,activation
G88,G28,0.206227244877183,activation
G93,G51,0.206077172295121,activation
G42,G6,0.205468886532015,activation
G11,G49,0.20535025950421,activation
G99,G18,0.20530862391504,activation
G8,G16,0.205155345420012,repression
G75,G28,0.205123429112671,repression
G5,G78,0.205077387754363,repression
G94,G81,0.205048431025048,activation
G57,G98,0.20502670751786,repression
G45,G68,0.204997998091442,repression
G38,G62,0.204870785332331,activation
G71,G41,0.20482226067624,repression
G17,G6,0.204384395256416,repression
G88,G43,0.204317900072595,activation
G5,G1,0.204244927918271,repression
G12,G5,0.204205530445537,activation
G74,G68,0.2039056501106,activation
G48,G46,0.203633865742889,repression
G17,G17,0.20355533548359,activation
G71,G34,0.203553093549049,activation
G57,G59,0.20343729018278,repression
G17,G44,0.203405560618594,activation
G64,G24,0.202685899901698,activation
G38,G11,0.202684131659873,repression
G45,G46,0.202656127173039,activation
G22,G63,0.202520866080185,activation
G60,G87,0.20238776869342,activation
G53,G64,0.202157422714234,activation
G3,G52,0.202138628789304,activation
G11,G83,0.202131236182657,activation
G56,G41,0.202100152647233,repression
G41,G62,0.20179015287933,repression
G11,G94,0.201553502780724,activation
G49,G14,0.201347326267254,repression
G58,G27,0.20112422814433,activation
G99,G90,0.201078761552161,activation
G48,G32,0.200951967780125,repression
G47,G88,0.200694533912738,activation
G49,G34,0.200658931727575,activation
G66,G32,0.200482516458556,activation
G100,G13,0.2004568799665,activation
G1,G32,0.200244820404651,repression
G42,G35,0.200092827245767,activation
G1,G60,0.19979895976773,repression
G58,G35,0.199668924326692,activation
G84,G31,0.199510772415054,activation
G39,G89,0.199374730955429,activation
G100,G8,0.19935280634274,repression
G22,G34,0.199243855828356,activation
G86,G77,0.198983444475893,activation
G97,G33,0.198291573133871,activation
G85,G52,0.198036063821243,activation
G48,G23,0.198018372561297,repression
G93,G68,0.197989806399858,activation
G68,G12,0.197827430875506,repression
G49,G78,0.197704873420946,repression
G79,G21,0.19769897185247,repression
G44,G25,0.197583413782751,activation
G44,G43,0.197475046725785,activation
G56,G81,0.197367011884566,activation
G16,G82,0.197074765515464,activation
G88,G95,0.197011681367209,activation
G10,G42,0.196987121404882,activation
G34,G35,0.196944902197441,repression
G86,G68,0.196555581105613,activation
