Parent - Child Weight Probability Score
G48 -> G3 0.138806 0.563693 0.228639
G51 -| G3 -0.151395 0.782419 -0.346140
G54 -> G3 0.193485 0.983378 0.555992
G56 -> G3 0.178751 0.955673 0.499180
G63 -> G3 0.132687 0.694938 0.269448
G65 -> G3 0.166115 0.915478 0.444383
G67 -> G3 0.126805 0.656343 0.243203
G72 -> G3 0.166135 0.750995 0.364584
G79 -| G3 -0.138619 0.723545 -0.293081
G81 -> G3 0.115351 0.573029 0.193151
G100 -| G3 -0.130516 0.581629 -0.221824
G1 -> G4 0.126426 0.552629 0.204160
G8 -> G4 0.268727 0.999301 0.784708
G9 -| G4 -0.168731 0.791906 -0.390453
G15 -> G4 0.160568 0.745738 0.349901
G17 -> G4 0.189165 0.945632 0.522713
G26 -| G4 -0.199094 0.937285 -0.545292
G34 -> G4 0.160867 0.680966 0.320105
G39 -| G4 -0.145855 0.719068 -0.306472
G42 -> G4 0.124434 0.588578 0.214014
G46 -> G4 0.143123 0.694293 0.290370
G47 -| G4 -0.172862 0.898921 -0.454069
G48 -> G4 0.165614 0.714417 0.345740
G51 -> G4 0.185989 0.929445 0.505139
G59 -| G4 -0.132333 0.560726 -0.216830
G63 -> G4 0.202769 0.980633 0.581043
G68 -> G4 0.125943 0.568781 0.209325
G69 -> G4 0.143974 0.756969 0.318466
G70 -> G4 0.181000 0.937509 0.495855
G74 -> G4 0.132287 0.679675 0.262736
G84 -> G4 0.146305 0.759501 0.324703
G88 -| G4 -0.125257 0.526010 -0.192529
G93 -| G4 -0.194007 0.890508 -0.504841
G95 -| G4 -0.203591 0.916641 -0.545328
G100 -> G4 0.192008 0.928419 0.520910
G11 -> G5 0.102016 0.517689 0.154326
G15 -| G5 -0.161675 0.934229 -0.441364
G17 -> G5 0.107967 0.596480 0.188185
G26 -> G5 0.170559 0.951877 0.474411
G31 -> G5 0.107807 0.500497 0.157670
G37 -> G5 0.186610 0.984985 0.537112
G38 -> G5 0.181708 0.975071 0.517738
G42 -| G5 -0.104314 0.627008 -0.191124
G45 -| G5 -0.112571 0.580358 -0.190907
G49 -| G5 -0.189338 0.976904 -0.540494
G52 -> G5 0.135092 0.799764 0.315711
G54 -| G5 -0.176445 0.990486 -0.510691
G60 -> G5 0.156358 0.846165 0.386612
G61 -> G5 0.174784 0.893970 0.456589
G68 -> G5 0.104593 0.575854 0.176001
G69 -> G5 0.129537 0.820817 0.310699
G71 -> G5 0.122740 0.600422 0.215349
G72 -| G5 -0.108978 0.502837 -0.160127
G75 -> G5 0.160742 0.921006 0.432605
G76 -> G5 0.150614 0.933180 0.410707
G81 -| G5 -0.101321 0.620890 -0.183829
G91 -| G5 -0.152186 0.947913 -0.421543
G92 -> G5 0.171389 0.976329 0.488966
G98 -> G5 0.182681 0.975616 0.520803
G1 -| G6 -0.147437 0.752998 -0.324415
G10 -| G6 -0.122010 0.595017 -0.212142
G11 -> G6 0.220842 0.988047 0.637617
G24 -| G6 -0.154339 0.825026 -0.372086
G25 -| G6 -0.188232 0.935168 -0.514380
G51 -| G6 -0.127567 0.627007 -0.233727
G53 -> G6 0.207910 0.993316 0.603480
G54 -> G6 0.167663 0.898976 0.440439
G59 -> G6 0.168710 0.824577 0.406512
G63 -> G6 0.118825 0.550330 0.191087
G64 -> G6 0.214960 0.967870 0.607961
G77 -> G6 0.179757 0.921209 0.483886
G79 -> G6 0.162085 0.863239 0.408859
G80 -> G6 0.238217 0.993546 0.691608
G82 -> G6 0.199027 0.862850 0.501818
G83 -| G6 -0.131408 0.633423 -0.243230
G90 -> G6 0.155602 0.697011 0.316923
G91 -| G6 -0.168499 0.918376 -0.452188
G98 -> G6 0.130919 0.537888 0.205776
G99 -> G6 0.159292 0.865385 0.402813
G5 -| G7 -0.130123 0.521805 -0.198410
G10 -> G7 0.136325 0.681783 0.271595
G17 -| G7 -0.136046 0.706668 -0.280933
G40 -| G7 -0.120272 0.551690 -0.193893
G41 -| G7 -0.148917 0.842746 -0.366725
G49 -> G7 0.144459 0.636975 0.268884
G58 -> G7 0.176276 0.931732 0.479936
G60 -> G7 0.168549 0.782054 0.385180
G67 -| G7 -0.150507 0.841892 -0.370266
G68 -> G7 0.134232 0.694965 0.272597
G70 -| G7 -0.112429 0.569039 -0.186948
G76 -| G7 -0.191831 0.977935 -0.548187
G79 -> G7 0.134198 0.707193 0.277322
G81 -> G7 0.170067 0.920509 0.457454
G83 -> G7 0.224797 0.995756 0.654099
G99 -| G7 -0.151040 0.842747 -0.371954
G100 -> G7 0.268387 0.999905 0.784189
G1 -> G8 0.187528 0.944476 0.517556
G5 -| G8 -0.127864 0.501844 -0.187507
G8 -> G8 0.132727 0.569495 0.220876
G12 -> G8 0.139084 0.678349 0.275696
G17 -> G8 0.216813 0.993080 0.629173
G21 -> G8 0.130223 0.658519 0.250585
G25 -> G8 0.250120 0.998861 0.730051
G26 -> G8 0.324625 1.000000 0.948598
G27 -> G8 0.124182 0.506030 0.183626
G28 -> G8 0.156820 0.869543 0.398468
G34 -| G8 -0.150318 0.656512 -0.288372
G35 -| G8 -0.301043 0.999529 -0.879273
G37 -> G8 0.156044 0.756787 0.345081
G42 -| G8 -0.153993 0.841809 -0.378804
G43 -> G8 0.190996 0.906730 0.506061
G47 -| G8 -0.111702 0.518733 -0.169318
G54 -| G8 -0.131428 0.674850 -0.259176
G66 -| G8 -0.140963 0.721396 -0.297151
G69 -| G8 -0.181709 0.954160 -0.506639
G70 -| G8 -0.156735 0.864540 -0.395959
G77 -| G8 -0.126115 0.628094 -0.231468
G81 -> G8 0.160671 0.870875 0.408878
G92 -| G8 -0.155824 0.855247 -0.389426
G93 -> G8 0.168002 0.785148 0.385449
G96 -> G8 0.111448 0.515779 0.167972
G98 -> G8 0.143325 0.636806 0.266704
G99 -| G8 -0.110073 0.511897 -0.164650
G2 -| G9 -0.180988 0.887444 -0.469344
G7 -| G9 -0.130421 0.514228 -0.195976
G14 -> G9 0.199389 0.960552 0.559657
G15 -> G9 0.151213 0.731007 0.323006
G17 -| G9 -0.113259 0.536637 -0.177605
G21 -| G9 -0.177611 0.939658 -0.487686
G22 -> G9 0.127386 0.629482 0.234317
G30 -> G9 0.124815 0.560065 0.204271
G31 -| G9 -0.189048 0.916032 -0.506037
G34 -| G9 -0.161770 0.739646 -0.349641
G37 -> G9 0.174635 0.869262 0.443590
G40 -| G9 -0.142236 0.735255 -0.305595
G47 -> G9 0.163277 0.880578 0.420139
G53 -> G9 0.115007 0.522668 0.175651
G55 -| G9 -0.142016 0.635998 -0.263933
G56 -> G9 0.200330 0.986542 0.577514
G57 -| G9 -0.178586 0.959563 -0.500750
G58 -| G9 -0.178307 0.945484 -0.492633
G64 -| G9 -0.134784 0.565662 -0.222790
G65 -| G9 -0.128337 0.691916 -0.259480
G69 -> G9 0.172784 0.923973 0.466511
G74 -> G9 0.113769 0.543937 0.180831
G75 -> G9 0.194078 0.946146 0.536580
G82 -| G9 -0.152970 0.617961 -0.276228
G83 -| G9 -0.136246 0.664210 -0.264442
G85 -| G9 -0.130522 0.530083 -0.202175
G90 -| G9 -0.137140 0.574722 -0.230315
G91 -> G9 0.149168 0.792515 0.345448
G94 -| G9 -0.227773 0.964793 -0.642149
G95 -> G9 0.138402 0.567921 0.229684
G97 -> G9 0.195643 0.978409 0.559350
G1 -| G10 -0.143156 0.704079 -0.294532
G2 -> G10 0.190225 0.919489 0.511110
G13 -> G10 0.147212 0.753163 0.323989
G15 -| G10 -0.176048 0.872793 -0.448996
G23 -> G10 0.199252 0.979661 0.570397
G28 -> G10 0.148089 0.825271 0.357123
G35 -| G10 -0.136818 0.524837 -0.209830
G36 -| G10 -0.128996 0.517897 -0.195217
G39 -> G10 0.126135 0.622289 0.229365
G40 -| G10 -0.154486 0.812951 -0.366988
G52 -> G10 0.149403 0.766112 0.334465
G59 -> G10 0.149653 0.725136 0.317107
G61 -| G10 -0.229905 0.962896 -0.646886
G65 -> G10 0.130495 0.699413 0.266703
G66 -> G10 0.130168 0.645200 0.245414
G70 -| G10 -0.153033 0.848968 -0.379643
G73 -| G10 -0.110050 0.516714 -0.166165
G81 -> G10 0.140739 0.769180 0.316332
G85 -> G10 0.191520 0.921041 0.515457
G86 -| G10 -0.171193 0.838210 -0.419313
G88 -> G10 0.193001 0.954861 0.538518
G91 -> G10 0.139710 0.737596 0.301125
G96 -> G10 0.109157 0.506366 0.161516
G97 -> G10 0.177116 0.945789 0.489499
G98 -> G10 0.128028 0.527067 0.197184
G99 -| G10 -0.152352 0.832377 -0.370568
G3 -| G11 -0.108756 0.548245 -0.174232
G4 -> G11 0.238354 0.999332 0.696036
G8 -> G11 0.132723 0.612851 0.237684
G9 -> G11 0.180494 0.925975 0.488384
G10 -> G11 0.139373 0.757991 0.308703
G18 -> G11 0.128270 0.578789 0.216943
G25 -> G11 0.140527 0.705032 0.289514
G29 -> G11 0.118608 0.587715 0.203695
G35 -> G11 0.176265 0.803593 0.413906
G37 -| G11 -0.125221 0.570140 -0.208621
G40 -> G11 0.201150 0.990306 0.582090
G41 -| G11 -0.122413 0.666770 -0.238509
G42 -> G11 0.106881 0.518136 0.161825
G45 -> G11 0.127749 0.587740 0.219404
G47 -> G11 0.185221 0.976315 0.528422
G49 -| G11 -0.164130 0.813206 -0.390021
G50 -> G11 0.161007 0.851686 0.400705
G54 -| G11 -0.117115 0.607979 -0.208066
G58 -> G11 0.151793 0.864430 0.383426
G66 -> G11 0.163558 0.906317 0.433164
G75 -| G11 -0.157368 0.815600 -0.375053
G78 -| G11 -0.203787 0.931980 -0.554986
G89 -> G11 0.187819 0.954822 0.524037
G91 -> G11 0.140078 0.778040 0.318473
G96 -> G11 0.113950 0.589624 0.196331
G98 -| G11 -0.194556 0.959150 -0.545294
G3 -| G12 -0.144714 0.659435 -0.278857
G10 -> G12 0.161554 0.740320 0.349491
G16 -> G12 0.206383 0.872137 0.525966
G19 -> G12 0.126118 0.511161 0.188381
G21 -> G12 0.150831 0.698918 0.308046
G29 -| G12 -0.143081 0.603323 -0.252251
G36 -> G12 0.181478 0.752225 0.398908
G37 -> G12 0.173836 0.748830 0.380384
G39 -> G12 0.164997 0.781109 0.376606
G42 -| G12 -0.177813 0.872454 -0.453322
G44 -> G12 0.266864 0.991123 0.772891
G50 -> G12 0.271130 0.997382 0.790205
G53 -> G12 0.149664 0.679790 0.297298
G56 -> G12 0.293465 0.999972 0.857520
G57 -| G12 -0.130706 0.543174 -0.207460
G69 -| G12 -0.167329 0.816869 -0.399415
G70 -> G12 0.135963 0.627242 0.249205
G73 -| G12 -0.226857 0.987847 -0.654849
G81 -> G12 0.152025 0.724199 0.321717
G85 -> G12 0.162702 0.636174 0.302460
G87 -> G12 0.183384 0.836182 0.448088
G90 -| G12 -0.170275 0.672677 -0.334701
G91 -> G12 0.149434 0.679950 0.296911
G93 -> G12 0.175911 0.706822 0.363331
G4 -> G13 0.127678 0.551679 0.205827
G7 -| G13 -0.157501 0.668711 -0.307767
G17 -> G13 0.151245 0.784055 0.346519
G18 -> G13 0.171051 0.808735 0.404234
G22 -| G13 -0.188079 0.944785 -0.519247
G23 -> G13 0.171212 0.890977 0.445759
G26 -> G13 0.142631 0.627893 0.261697
G29 -> G13 0.231296 0.998237 0.674687
G30 -> G13 0.135446 0.625643 0.247624
G48 -> G13 0.257191 0.996266 0.748740
G55 -> G13 0.167850 0.815996 0.400230
G57 -> G13 0.166735 0.891971 0.434588
G59 -| G13 -0.242012 0.991846 -0.701426
G63 -> G13 0.132916 0.679863 0.264057
G65 -> G13 0.232997 0.998347 0.679722
G70 -| G13 -0.193685 0.964869 -0.546091
G71 -| G13 -0.176867 0.794834 -0.410793
G76 -| G13 -0.175326 0.920697 -0.471697
G79 -> G13 0.188981 0.955756 0.527796
G81 -> G13 0.147125 0.782830 0.336552
G82 -> G13 0.250480 0.977353 0.715360
G91 -| G13 -0.165547 0.866131 -0.418992
G92 -> G13 0.280689 0.999968 0.820184
G95 -| G13 -0.168657 0.744444 -0.366889
G98 -> G13 0.252015 0.997292 0.734426
G3 -> G14 0.126683 0.611694 0.226440
G5 -| G14 -0.174290 0.764279 -0.389246
G8 -> G14 0.157059 0.715473 0.328364
G23 -> G14 0.225458 0.992660 0.653981
G26 -> G14 0.149659 0.674395 0.294928
G34 -> G14 0.193884 0.878575 0.497761
G40 -> G14 0.187490 0.946170 0.518378
G42 -> G14 0.231552 0.998529 0.675631
G46 -> G14 0.170977 0.884699 0.442011
G57 -| G14 -0.145401 0.746049 -0.316982
G61 -| G14 -0.189335 0.801487 -0.443432
G63 -> G14 0.135834 0.687523 0.272894
G66 -| G14 -0.160329 0.811843 -0.380350
G70 -| G14 -0.126960 0.635758 -0.235862
G76 -| G14 -0.149318 0.789935 -0.344670
G77 -> G14 0.194946 0.959930 0.546831
G78 -| G14 -0.138414 0.507867 -0.205414
G79 -| G14 -0.155608 0.815397 -0.370767
G80 -> G14 0.129901 0.515551 0.195697
G81 -> G14 0.158333 0.838595 0.387992
G88 -| G14 -0.190768 0.925034 -0.515660
G97 -| G14 -0.218567 0.991226 -0.633079
G1 -| G15 -0.144016 0.715665 -0.301176
G4 -> G15 0.171082 0.881943 0.440905
G6 -> G15 0.213474 0.980979 0.611934
G20 -| G15 -0.123894 0.519578 -0.188105
G30 -> G15 0.126166 0.585885 0.216000
G34 -| G15 -0.181624 0.856018 -0.454314
G37 -> G15 0.124739 0.536804 0.195668
G46 -> G15 0.116261 0.517108 0.175677
G47 -> G15 0.123047 0.621399 0.223430
G58 -> G15 0.142333 0.758684 0.315550
G65 -> G15 0.135796 0.737746 0.292748
G68 -> G15 0.171557 0.946281 0.474382
G73 -| G15 -0.151688 0.839961 -0.372314
G76 -> G15 0.242070 0.999415 0.706947
G92 -> G15 0.111594 0.530651 0.173041
G98 -> G15 0.234182 0.995455 0.681199
G3 -> G16 0.222441 0.993868 0.646017
G15 -> G16 0.150522 0.696906 0.306530
G22 -| G16 -0.140125 0.711553 -0.291354
G23 -| G16 -0.139022 0.697567 -0.283380
G27 -| G16 -0.193452 0.903720 -0.510867
G47 -> G16 0.112792 0.504705 0.166348
G52 -> G16 0.133271 0.602126 0.234490
G55 -> G16 0.134681 0.557846 0.219543
G66 -| G16 -0.183324 0.925980 -0.496044
G67 -> G16 0.230782 0.998615 0.673441
G74 -| G16 -0.121710 0.594655 -0.211492
G77 -> G16 0.170754 0.884079 0.441124
G87 -> G16 0.179356 0.888261 0.465538
G92 -> G16 0.212265 0.990790 0.614554
G94 -| G16 -0.158627 0.627869 -0.291036
G97 -| G16 -0.142085 0.734507 -0.304962
G99 -> G16 0.113273 0.520929 0.172427
G18 -| G17 -0.146575 0.659007 -0.282261
G25 -| G17 -0.129772 0.560039 -0.212373
G28 -> G17 0.142592 0.767376 0.319744
G34 -> G17 0.179861 0.837221 0.440025
G35 -> G17 0.235909 0.970830 0.669250
G39 -| G17 -0.113871 0.514714 -0.171270
G42 -> G17 0.175397 0.941823 0.482715
G46 -> G17 0.152543 0.796821 0.355184
G50 -> G17 0.135145 0.625372 0.246967
G54 -| G17 -0.132138 0.668163 -0.257995
G58 -> G17 0.217316 0.994163 0.631318
G59 -> G17 0.231179 0.990278 0.668967
G65 -> G17 0.224753 0.997671 0.655230
G68 -| G17 -0.161537 0.871732 -0.411487
G69 -> G17 0.222298 0.996790 0.647500
G74 -> G17 0.178058 0.962609 0.500854
G75 -> G17 0.139014 0.627462 0.254886
G79 -| G17 -0.118353 0.570588 -0.197333
G80 -| G17 -0.231805 0.989735 -0.670412
G82 -> G17 0.232922 0.959391 0.652991
G88 -| G17 -0.136309 0.639432 -0.254694
G92 -| G17 -0.188978 0.961611 -0.531018
G100 -> G17 0.202912 0.973846 0.577427
G1 -> G18 0.173437 0.806987 0.408984
G9 -> G18 0.140024 0.539555 0.220769
G17 -> G18 0.144944 0.662158 0.280453
G19 -> G18 0.143991 0.653767 0.275079
G25 -> G18 0.210554 0.939787 0.578219
G26 -> G18 0.141233 0.543344 0.224239
G38 -| G18 -0.203086 0.895076 -0.531177
G42 -> G18 0.129690 0.566327 0.214621
G56 -> G18 0.170574 0.862271 0.429790
G58 -> G18 0.132826 0.577279 0.224062
G62 -| G18 -0.193015 0.820395 -0.462715
G64 -> G18 0.178586 0.747952 0.390319
G68 -> G18 0.137690 0.605847 0.243762
G73 -> G18 0.214071 0.980403 0.613286
G76 -> G18 0.135968 0.630289 0.250424
G77 -| G18 -0.161082 0.775434 -0.365000
G78 -| G18 -0.154649 0.542648 -0.245225
G79 -| G18 -0.123010 0.524180 -0.188417
G80 -| G18 -0.201360 0.876507 -0.515738
G82 -> G18 0.231213 0.901861 0.609329
G83 -> G18 0.241233 0.991904 0.699208
G89 -> G18 0.159573 0.673663 0.314125
G92 -> G18 0.135250 0.616286 0.243568
G14 -| G19 -0.117321 0.504090 -0.172816
G18 -> G19 0.157013 0.766899 0.351863
G19 -> G19 0.176245 0.923485 0.475605
G22 -> G19 0.110445 0.529465 0.170877
G23 -> G19 0.165500 0.905153 0.437743
G28 -> G19 0.146463 0.833093 0.356551
G32 -| G19 -0.132389 0.605479 -0.234234
G34 -| G19 -0.218977 0.977715 -0.625619
G35 -> G19 0.263592 0.995436 0.766737
G37 -| G19 -0.133493 0.607420 -0.236944
G38 -> G19 0.148861 0.697623 0.303460
G41 -> G19 0.141857 0.803094 0.332903
G50 -> G19 0.128556 0.601677 0.226024
G53 -> G19 0.244544 0.999851 0.714483
G60 -> G19 0.188551 0.897308 0.494391
G61 -| G19 -0.135578 0.535270 -0.212062
G63 -> G19 0.169087 0.930709 0.459858
G65 -| G19 -0.217476 0.995719 -0.632773
G66 -| G19 -0.169269 0.901118 -0.445718
G68 -> G19 0.152474 0.848547 0.378070
G70 -> G19 0.176649 0.950984 0.490891
G73 -| G19 -0.153786 0.866395 -0.389343
G74 -| G19 -0.106474 0.505263 -0.157203
G76 -> G19 0.113858 0.579046 0.192653
G83 -> G19 0.182567 0.945392 0.504353
G84 -> G19 0.229386 0.997426 0.668572
G85 -> G19 0.255312 0.999215 0.745471
G86 -> G19 0.214225 0.984446 0.616257
G90 -| G19 -0.199337 0.947906 -0.552146
G91 -> G19 0.135962 0.726405 0.288601
G93 -> G19 0.125694 0.501236 0.184102
G96 -> G19 0.136967 0.747905 0.299339
G97 -| G19 -0.168599 0.923907 -0.455180
G99 -| G19 -0.110131 0.532883 -0.171491
G1 -> G20 0.192686 0.900506 0.507033
G3 -> G20 0.250188 0.997634 0.729353
G12 -| G20 -0.179951 0.841270 -0.442374
G13 -| G20 -0.245962 0.992289 -0.713191
G19 -| G20 -0.132569 0.566452 -0.219435
G22 -> G20 0.124248 0.529512 0.192249
G24 -| G20 -0.199765 0.950031 -0.554570
G30 -> G20 0.142863 0.608610 0.254073
G37 -| G20 -0.134827 0.509390 -0.200690
G39 -> G20 0.147672 0.685432 0.295775
G50 -> G20 0.181912 0.825896 0.439021
G56 -> G20 0.130986 0.579006 0.221620
G68 -> G20 0.163771 0.797093 0.381457
G76 -> G20 0.150323 0.747471 0.328338
G81 -| G20 -0.137348 0.647841 -0.260010
G88 -| G20 -0.140027 0.578289 -0.236622
G95 -> G20 0.207536 0.886837 0.537819
G98 -> G20 0.300198 0.999830 0.877070
G2 -> G21 0.170071 0.915899 0.455174
G5 -> G21 0.143096 0.701367 0.293274
G6 -> G21 0.181770 0.962920 0.511460
G7 -| G21 -0.252217 0.999537 -0.736671
G8 -> G21 0.175325 0.937097 0.480095
G10 -| G21 -0.206933 0.994674 -0.601466
G11 -> G21 0.176102 0.959063 0.493528
G12 -> G21 0.118556 0.637044 0.220696
G15 -| G21 -0.223662 0.997870 -0.652177
G16 -> G21 0.132351 0.644169 0.249130
G21 -> G21 0.129257 0.773968 0.292331
G23 -> G21 0.114547 0.642413 0.215029
G29 -> G21 0.112296 0.602534 0.197719
G31 -> G21 0.112980 0.508299 0.167811
G32 -> G21 0.123618 0.637332 0.230222
G33 -| G21 -0.130477 0.699415 -0.266666
G37 -> G21 0.119002 0.587026 0.204132
G38 -> G21 0.180817 0.958571 0.506482
G42 -| G21 -0.110867 0.604144 -0.195724
G45 -> G21 0.117620 0.568691 0.195460
G46 -| G21 -0.119389 0.643325 -0.224437
G50 -> G21 0.159424 0.897610 0.418159
G52 -| G21 -0.200079 0.992452 -0.580244
G56 -> G21 0.126767 0.765754 0.283659
G61 -| G21 -0.176940 0.865578 -0.447539
G63 -> G21 0.156277 0.940177 0.429344
G65 -> G21 0.192794 0.995061 0.560587
G68 -> G21 0.104677 0.544552 0.166567
G70 -> G21 0.140537 0.874167 0.358991
G75 -> G21 0.211636 0.995952 0.615926
G76 -| G21 -0.229647 0.999536 -0.670746
G78 -> G21 0.193275 0.934837 0.527972
G81 -> G21 0.222115 0.999169 0.648510
G84 -> G21 0.121102 0.712898 0.252277
G98 -> G21 0.124925 0.606970 0.221573
G100 -> G21 0.132794 0.722766 0.280463
G9 -> G22 0.126201 0.567188 0.209165
G11 -> G22 0.177156 0.930582 0.481737
G12 -> G22 0.202484 0.985951 0.583373
G13 -> G22 0.176521 0.932472 0.480986
G15 -> G22 0.166596 0.859923 0.418625
G19 -| G22 -0.124417 0.616868 -0.224270
G22 -| G22 -0.175291 0.937425 -0.480171
G26 -> G22 0.154315 0.771186 0.347749
G30 -> G22 0.189375 0.963709 0.533297
G36 -> G22 0.161862 0.777203 0.367602
G38 -| G22 -0.142939 0.665330 -0.277899
G43 -| G22 -0.167232 0.804877 -0.393322
G45 -> G22 0.231198 0.993589 0.671261
G46 -| G22 -0.135551 0.696001 -0.275684
G48 -> G22 0.156347 0.727898 0.332552
G52 -| G22 -0.157055 0.833326 -0.382443
G57 -> G22 0.173859 0.957872 0.486635
G65 -> G22 0.115952 0.601195 0.203700
G83 -| G22 -0.116272 0.519479 -0.176499
G86 -> G22 0.203539 0.974336 0.579505
G88 -> G22 0.145875 0.760267 0.324075
G93 -> G22 0.145215 0.657487 0.278997
G94 -| G22 -0.149511 0.626429 -0.273681
G5 -| G23 -0.144306 0.669242 -0.282206
G11 -> G23 0.116500 0.578243 0.196851
G13 -> G23 0.143850 0.781867 0.328656
G17 -| G23 -0.208776 0.993794 -0.606285
G23 -> G23 0.190240 0.982112 0.545962
G24 -> G23 0.171663 0.951758 0.477423
G25 -| G23 -0.162351 0.863011 -0.409422
G26 -> G23 0.145856 0.747981 0.318798
G28 -> G23 0.111348 0.565323 0.183941
G29 -> G23 0.251709 0.999985 0.735514
G37 -> G23 0.113496 0.501983 0.166482
G41 -> G23 0.150738 0.894680 0.394085
G45 -> G23 0.174726 0.904097 0.461607
G46 -> G23 0.142509 0.801801 0.333894
G47 -> G23 0.174895 0.960852 0.491060
G52 -> G23 0.126256 0.644721 0.237861
G54 -> G23 0.137896 0.802297 0.323287
G66 -| G23 -0.135205 0.749250 -0.296018
G69 -> G23 0.147303 0.870156 0.374548
G73 -> G23 0.116810 0.637049 0.217448
G76 -| G23 -0.108390 0.563917 -0.178609
G77 -| G23 -0.105857 0.522328 -0.161571
G78 -| G23 -0.186908 0.883948 -0.482784
G79 -> G23 0.199759 0.990569 0.578216
G82 -| G23 -0.140577 0.594384 -0.244165
G88 -> G23 0.221804 0.996706 0.646005
G90 -> G23 0.177443 0.901032 0.467197
G91 -| G23 -0.123418 0.647508 -0.233520
G97 -| G23 -0.110656 0.568468 -0.183815
G7 -| G24 -0.146654 0.525859 -0.225353
G9 -> G24 0.137112 0.523207 0.209629
G11 -> G24 0.225232 0.976619 0.642770
G17 -> G24 0.194790 0.926279 0.527240
G22 -| G24 -0.186574 0.901467 -0.491474
G23 -> G24 0.144845 0.670337 0.283725
G30 -| G24 -0.204153 0.939550 -0.560499
G35 -| G24 -0.181586 0.690146 -0.366203
G38 -| G24 -0.179341 0.775692 -0.406508
G47 -| G24 -0.161017 0.780019 -0.367010
G48 -| G24 -0.212495 0.897817 -0.557489
G49 -> G24 0.146732 0.555672 0.238255
G53 -> G24 0.183863 0.913144 0.490607
G57 -> G24 0.194723 0.951035 0.541145
G62 -| G24 -0.140012 0.506392 -0.207181
G63 -> G24 0.170902 0.859245 0.429105
G65 -> G24 0.154023 0.760750 0.342396
G70 -| G24 -0.195012 0.935452 -0.533068
G78 -> G24 0.157834 0.562681 0.259515
G80 -> G24 0.168222 0.707367 0.347718
G81 -> G24 0.166853 0.831084 0.405208
G89 -| G24 -0.170949 0.748706 -0.374005
G92 -> G24 0.121488 0.509873 0.181006
G96 -> G24 0.224306 0.986866 0.646843
G97 -> G24 0.208440 0.971077 0.591473
G3 -| G25 -0.140937 0.694486 -0.286014
G5 -> G25 0.187883 0.802139 0.440389
G10 -> G25 0.175363 0.863633 0.442555
G23 -> G25 0.139520 0.644227 0.262650
G26 -| G25 -0.187842 0.871810 -0.478536
G33 -| G25 -0.164114 0.784507 -0.376221
G34 -> G25 0.174875 0.740158 0.378226
G36 -> G25 0.209298 0.921197 0.563400
G39 -> G25 0.227160 0.989576 0.656871
G45 -| G25 -0.132329 0.517634 -0.200159
G47 -| G25 -0.126912 0.593611 -0.220143
