Parent - Child Weight Probability Score
G83 -| G2 -0.060372 0.573294 -0.123129
G89 -| G2 -0.057459 0.678252 -0.138643
G90 -> G2 0.082361 0.810081 0.237357
G92 -> G2 0.083699 0.967068 0.287959
G94 -| G2 -0.059704 0.755922 -0.160558
G96 -> G2 0.096697 0.993642 0.341819
G3 -> G3 0.176677 0.998569 0.627639
G4 -> G3 0.068471 0.658959 0.160516
G5 -> G3 0.061621 0.632843 0.138732
G7 -> G3 0.056996 0.610633 0.123815
G8 -> G3 0.126374 0.948451 0.426406
G9 -> G3 0.073034 0.788614 0.204900
G10 -> G3 0.102249 0.833420 0.303162
G15 -| G3 -0.092071 0.948986 -0.310837
G18 -| G3 -0.103786 0.988581 -0.365010
G20 -| G3 -0.121154 0.997878 -0.430096
G22 -> G3 0.095118 0.924919 0.312980
G24 -> G3 0.086913 0.882551 0.272882
G25 -> G3 0.101724 0.913689 0.330654
G29 -> G3 0.052445 0.542910 0.101295
G30 -> G3 0.066636 0.787664 0.186725
G32 -> G3 0.122315 0.998237 0.434374
G34 -> G3 0.079846 0.892934 0.253643
G35 -| G3 -0.044366 0.571466 -0.090198
G37 -| G3 -0.065984 0.766469 -0.179921
G38 -| G3 -0.062328 0.784909 -0.174043
G39 -> G3 0.131295 0.994315 0.464434
G48 -> G3 0.057961 0.542107 0.111783
G49 -| G3 -0.066805 0.856545 -0.203570
G50 -> G3 0.161556 0.999746 0.574599
G60 -> G3 0.086267 0.787353 0.241637
G63 -> G3 0.055651 0.657140 0.130102
G65 -| G3 -0.068098 0.611265 -0.148086
G68 -| G3 -0.056529 0.673272 -0.135397
G71 -| G3 -0.052902 0.557965 -0.105010
G78 -> G3 0.109874 0.940479 0.367617
G80 -> G3 0.078872 0.921434 0.258546
G83 -> G3 0.061399 0.557485 0.121772
G84 -| G3 -0.056044 0.568677 -0.113382
G85 -| G3 -0.065352 0.812084 -0.188803
G87 -> G3 0.074182 0.720234 0.190075
G89 -> G3 0.091550 0.915461 0.298161
G93 -> G3 0.046122 0.579346 0.095061
G94 -| G3 -0.095037 0.981134 -0.331721
G95 -> G3 0.057229 0.581428 0.118376
G96 -> G3 0.062696 0.747137 0.166643
G97 -| G3 -0.103662 0.990129 -0.365143
G100 -| G3 -0.078168 0.927927 -0.258045
G1 -| G4 -0.134025 0.957819 -0.456689
G3 -> G4 0.098333 0.688758 0.240945
G4 -> G4 0.231388 0.999983 0.823161
G5 -> G4 0.124840 0.918725 0.408029
G6 -> G4 0.067658 0.656101 0.157922
G8 -> G4 0.216774 0.996891 0.768787
G11 -| G4 -0.095706 0.835631 -0.284516
G13 -> G4 0.109568 0.873500 0.340484
G16 -> G4 0.143029 0.995990 0.506791
G18 -| G4 -0.077189 0.722566 -0.198420
G19 -> G4 0.119762 0.940230 0.400594
G20 -| G4 -0.118196 0.972707 -0.409013
G21 -> G4 0.211185 0.999922 0.751243
G22 -| G4 -0.096134 0.809942 -0.277002
G23 -> G4 0.126514 0.938884 0.422574
G24 -> G4 0.200057 0.999614 0.711439
G25 -> G4 0.106935 0.809838 0.308085
G29 -> G4 0.125271 0.927602 0.413393
G31 -| G4 -0.080986 0.662977 -0.191012
G36 -| G4 -0.069398 0.554121 -0.136806
G37 -| G4 -0.139488 0.982451 -0.487526
G39 -| G4 -0.065905 0.562781 -0.131950
G46 -> G4 0.272170 1.000000 0.968260
G47 -> G4 0.135269 0.961847 0.462867
G49 -> G4 0.047493 0.506337 0.085551
G50 -> G4 0.111267 0.882910 0.349491
G51 -| G4 -0.190280 0.999965 -0.676908
G53 -> G4 0.076574 0.560659 0.152733
G54 -| G4 -0.153135 0.991596 -0.540206
G55 -> G4 0.099383 0.812323 0.287204
G57 -| G4 -0.063711 0.545781 -0.123704
G65 -| G4 -0.072039 0.535002 -0.137111
G67 -> G4 0.113218 0.895891 0.360846
G69 -> G4 0.111441 0.874153 0.346566
G70 -| G4 -0.095524 0.785067 -0.266790
G72 -| G4 -0.095560 0.769154 -0.261481
G78 -| G4 -0.068891 0.582973 -0.142878
G84 -| G4 -0.107841 0.851108 -0.326527
G86 -| G4 -0.067315 0.672388 -0.161021
G90 -> G4 0.222510 0.999911 0.791519
G91 -| G4 -0.109739 0.963928 -0.376319
G93 -> G4 0.074976 0.758258 0.202251
G94 -| G4 -0.061935 0.581981 -0.128231
G96 -> G4 0.189353 0.999985 0.673624
G97 -| G4 -0.226788 0.999999 -0.806811
G98 -> G4 0.106076 0.679568 0.256450
G99 -> G4 0.121701 0.981067 0.424760
G100 -> G4 0.073806 0.742128 0.194860
G4 -> G5 0.059942 0.521841 0.111280
G5 -> G5 0.099912 0.889982 0.316337
G7 -> G5 0.122842 0.974838 0.426021
G8 -> G5 0.064093 0.542485 0.123695
G15 -| G5 -0.109677 0.962590 -0.375586
G19 -| G5 -0.051878 0.502109 -0.092669
G20 -| G5 -0.125076 0.994293 -0.442425
G21 -> G5 0.102096 0.880029 0.319638
G22 -| G5 -0.083669 0.807090 -0.240235
G23 -> G5 0.125137 0.976638 0.434781
G24 -> G5 0.115048 0.960444 0.393101
G26 -> G5 0.089788 0.699757 0.223521
G28 -> G5 0.081746 0.721832 0.209919
G29 -| G5 -0.057010 0.545985 -0.110734
G30 -> G5 0.106904 0.970831 0.369224
G31 -| G5 -0.053284 0.518251 -0.098240
G32 -> G5 0.076781 0.852903 0.232973
G33 -| G5 -0.055558 0.567141 -0.112096
G34 -> G5 0.103096 0.963654 0.353440
G35 -| G5 -0.128414 0.998474 -0.456144
G36 -> G5 0.054877 0.512259 0.100008
G38 -> G5 0.063542 0.724742 0.163832
G39 -| G5 -0.067739 0.653764 -0.157547
G41 -> G5 0.102635 0.892478 0.325869
G46 -> G5 0.108196 0.921628 0.354745
G47 -> G5 0.159552 0.998088 0.566529
G49 -| G5 -0.078810 0.886117 -0.248443
G51 -| G5 -0.106243 0.981748 -0.371068
G52 -> G5 0.062212 0.581931 0.128795
G54 -> G5 0.137246 0.994266 0.485462
G56 -> G5 0.091054 0.815688 0.264225
G59 -| G5 -0.143835 0.981107 -0.502033
G61 -> G5 0.072145 0.675936 0.173485
G63 -> G5 0.092883 0.928614 0.306846
G64 -> G5 0.115464 0.978938 0.402117
G65 -| G5 -0.087809 0.695498 -0.217264
G69 -| G5 -0.054568 0.522741 -0.101479
G70 -> G5 0.055949 0.543192 0.108118
G72 -| G5 -0.167730 0.998077 -0.595559
G75 -> G5 0.075957 0.668693 0.180694
G77 -| G5 -0.086183 0.625949 -0.191917
G78 -> G5 0.050665 0.507830 0.091532
G83 -> G5 0.069501 0.578133 0.142946
G89 -> G5 0.089750 0.867547 0.277000
G90 -> G5 0.133490 0.975573 0.463296
G91 -> G5 0.043031 0.541938 0.082963
G94 -| G5 -0.089765 0.923896 -0.295040
G95 -> G5 0.075577 0.720724 0.193782
G96 -> G5 0.210452 1.000000 0.748694
G97 -> G5 0.052008 0.605734 0.112074
G11 -> G6 0.055770 0.550073 0.109137
G13 -> G6 0.149153 0.991188 0.525943
G21 -> G6 0.079045 0.620526 0.174496
G24 -> G6 0.136274 0.980856 0.475522
G25 -> G6 0.195698 0.999588 0.695919
G27 -| G6 -0.077617 0.654004 -0.180587
G28 -> G6 0.110017 0.843652 0.330199
G30 -> G6 0.151336 0.998044 0.537331
G34 -> G6 0.071111 0.703048 0.177857
G35 -| G6 -0.089984 0.888704 -0.284494
G36 -> G6 0.083066 0.683204 0.201895
G37 -| G6 -0.052491 0.514962 -0.096164
G38 -> G6 0.062763 0.656441 0.146572
G40 -| G6 -0.068775 0.634670 -0.155284
G51 -> G6 0.063034 0.674192 0.151186
G55 -> G6 0.095576 0.809494 0.275242
G56 -> G6 0.105364 0.843235 0.316078
G61 -> G6 0.079060 0.670647 0.188627
G62 -> G6 0.057152 0.543813 0.110569
G63 -> G6 0.078688 0.800797 0.224172
G67 -> G6 0.139650 0.981103 0.487423
G69 -> G6 0.112761 0.910413 0.365214
G72 -| G6 -0.088886 0.746350 -0.236007
G75 -> G6 0.070748 0.569421 0.143318
G76 -| G6 -0.051220 0.551735 -0.100535
G78 -| G6 -0.058497 0.520895 -0.108402
G80 -> G6 0.072829 0.771378 0.199860
G81 -> G6 0.107331 0.792537 0.302618
G85 -| G6 -0.061391 0.621527 -0.135742
G86 -| G6 -0.109349 0.961449 -0.374019
G89 -> G6 0.136976 0.983448 0.479234
G90 -> G6 0.126202 0.934133 0.419398
G91 -| G6 -0.070341 0.768836 -0.192395
G92 -| G6 -0.079069 0.790219 -0.222282
G96 -> G6 0.126907 0.993806 0.448683
G99 -> G6 0.106299 0.969279 0.366547
G100 -> G6 0.049952 0.506599 0.090027
G5 -> G7 0.177230 0.999523 0.630204
G6 -> G7 0.078193 0.818873 0.227789
G7 -> G7 0.065415 0.634084 0.147562
G9 -> G7 0.088337 0.847338 0.266288
G13 -> G7 0.129412 0.979361 0.450888
G14 -> G7 0.118928 0.952934 0.403181
G15 -| G7 -0.069259 0.711815 -0.175387
G16 -> G7 0.071962 0.827734 0.211907
G18 -| G7 -0.119050 0.987369 -0.418178
G21 -> G7 0.084433 0.726014 0.218076
G22 -> G7 0.126853 0.980750 0.442600
G27 -> G7 0.108629 0.904570 0.349576
G29 -| G7 -0.141554 0.988773 -0.497931
G30 -> G7 0.087497 0.893690 0.278182
G31 -| G7 -0.210290 0.999932 -0.748066
G32 -> G7 0.064684 0.726830 0.167256
G33 -> G7 0.060582 0.612532 0.132016
G34 -| G7 -0.091053 0.911619 -0.295297
G38 -| G7 -0.067707 0.755835 -0.182058
G40 -> G7 0.135877 0.992749 0.479883
G42 -| G7 -0.091697 0.903743 -0.294815
G43 -> G7 0.069579 0.721834 0.178676
G48 -> G7 0.061036 0.512173 0.111213
G50 -> G7 0.079587 0.750743 0.212562
G51 -> G7 0.085356 0.920539 0.279530
G54 -> G7 0.083549 0.830741 0.246920
G58 -> G7 0.130153 0.874862 0.405085
G59 -> G7 0.066537 0.588095 0.139207
G61 -> G7 0.085472 0.778408 0.236690
G66 -> G7 0.054134 0.593841 0.114365
G69 -| G7 -0.110135 0.926530 -0.363026
G73 -> G7 0.079474 0.814818 0.230376
G78 -> G7 0.085640 0.772056 0.235220
G80 -> G7 0.120664 0.996357 0.427706
G82 -| G7 -0.063646 0.612721 -0.138734
G84 -| G7 -0.065576 0.598114 -0.139534
G87 -| G7 -0.059336 0.518983 -0.109553
G89 -> G7 0.095466 0.895117 0.304006
G93 -> G7 0.072154 0.820357 0.210578
G95 -> G7 0.088448 0.825160 0.259642
G97 -| G7 -0.058728 0.672303 -0.140463
G99 -> G7 0.069365 0.752616 0.185722
G100 -| G7 -0.118054 0.991895 -0.416580
G3 -> G8 0.082581 0.732449 0.215184
G4 -> G8 0.190870 1.000000 0.679030
G6 -> G8 0.062457 0.748736 0.166366
G12 -> G8 0.100873 0.984913 0.353447
G13 -> G8 0.056011 0.599530 0.119464
G16 -> G8 0.100882 0.988832 0.354886
G18 -| G8 -0.051957 0.619207 -0.114455
G20 -| G8 -0.085325 0.950070 -0.288392
G21 -> G8 0.101466 0.924535 0.333731
G22 -| G8 -0.078708 0.832831 -0.233199
G23 -> G8 0.092381 0.911897 0.299696
G25 -> G8 0.134136 0.991981 0.473368
G32 -| G8 -0.052916 0.660007 -0.124248
G34 -> G8 0.045703 0.530632 0.086276
G37 -| G8 -0.091612 0.938291 -0.305803
G38 -| G8 -0.070353 0.866492 -0.216870
G39 -| G8 -0.096979 0.932858 -0.321844
G41 -> G8 0.054443 0.570428 0.110483
G44 -| G8 -0.047169 0.555400 -0.093199
G46 -> G8 0.159304 0.999956 0.566707
G47 -> G8 0.126905 0.991618 0.447685
G50 -> G8 0.098844 0.940909 0.330863
G51 -| G8 -0.105570 0.993823 -0.373249
G55 -> G8 0.077602 0.806192 0.222569
G61 -> G8 0.058560 0.610886 0.127267
G63 -| G8 -0.050298 0.622178 -0.111331
G64 -> G8 0.055550 0.671022 0.132608
G65 -| G8 -0.127315 0.950577 -0.430544
G66 -> G8 0.050368 0.607374 0.108833
G69 -> G8 0.093870 0.911920 0.304534
G73 -| G8 -0.062002 0.745972 -0.164543
G76 -| G8 -0.052494 0.678072 -0.126631
G79 -| G8 -0.050233 0.531347 -0.094956
G80 -| G8 -0.053509 0.667620 -0.127089
G86 -| G8 -0.092875 0.972226 -0.321232
G87 -| G8 -0.064948 0.636387 -0.147040
G89 -> G8 0.048937 0.557434 0.097048
G90 -> G8 0.074559 0.704474 0.186859
G92 -| G8 -0.053747 0.676014 -0.129260
G93 -> G8 0.059399 0.762819 0.161195
G4 -> G9 0.108129 0.945680 0.363780
G6 -> G9 0.122397 0.990967 0.431500
G8 -| G9 -0.093765 0.746409 -0.248982
G13 -> G9 0.057351 0.568412 0.115973
G21 -> G9 0.081144 0.722468 0.208559
G23 -> G9 0.070772 0.680705 0.171385
G30 -> G9 0.093265 0.944923 0.313521
G31 -| G9 -0.056743 0.555578 -0.112152
G32 -> G9 0.074451 0.857617 0.227151
G35 -> G9 0.113909 0.995699 0.403494
G36 -> G9 0.086905 0.793636 0.245368
G37 -> G9 0.071414 0.773153 0.196428
G38 -> G9 0.051819 0.591919 0.109120
G39 -| G9 -0.095435 0.881885 -0.299415
G42 -> G9 0.067390 0.743406 0.178225
G43 -> G9 0.056781 0.620138 0.125269
G45 -> G9 0.054110 0.590565 0.113683
G49 -> G9 0.061795 0.761849 0.167483
G51 -| G9 -0.050906 0.602455 -0.109104
G52 -| G9 -0.086647 0.778582 -0.239999
G53 -> G9 0.107444 0.818328 0.312795
G55 -> G9 0.118337 0.967583 0.407344
G63 -> G9 0.154889 0.999914 0.550978
G64 -> G9 0.054055 0.614976 0.118261
G66 -> G9 0.132919 0.999233 0.472502
G67 -> G9 0.054265 0.575233 0.111049
G68 -> G9 0.085377 0.901612 0.273849
G69 -> G9 0.109596 0.950077 0.370427
G70 -| G9 -0.059556 0.580785 -0.123053
G71 -> G9 0.120147 0.966165 0.412966
G72 -> G9 0.069412 0.672923 0.166169
G78 -| G9 -0.154758 0.992660 -0.546520
G79 -| G9 -0.115542 0.913090 -0.375323
G80 -| G9 -0.112842 0.989439 -0.397201
G82 -| G9 -0.054330 0.539701 -0.104314
G87 -> G9 0.083482 0.765050 0.227214
G88 -> G9 0.077744 0.725458 0.200647
G93 -| G9 -0.049199 0.590231 -0.103307
G96 -> G9 0.047526 0.526949 0.089095
G98 -> G9 0.092117 0.686551 0.224990
G5 -| G10 -0.119964 0.991221 -0.423031
G7 -| G10 -0.157922 0.999944 -0.561784
G11 -| G10 -0.049742 0.613522 -0.108570
G12 -| G10 -0.046713 0.627631 -0.104303
G15 -> G10 0.058475 0.717057 0.149168
G22 -> G10 0.070613 0.802209 0.201524
G26 -> G10 0.054229 0.532491 0.102730
G32 -> G10 0.061494 0.811229 0.177470
G34 -> G10 0.093535 0.980708 0.326337
G35 -> G10 0.121519 0.999758 0.432207
G41 -> G10 0.057053 0.624854 0.126825
G43 -> G10 0.050429 0.621289 0.111462
G52 -| G10 -0.067459 0.708474 -0.170026
G58 -| G10 -0.074345 0.645662 -0.170768
G63 -> G10 0.042798 0.545309 0.083026
G66 -> G10 0.072315 0.901384 0.231894
G67 -| G10 -0.047900 0.570210 -0.097168
G68 -> G10 0.073297 0.887936 0.231537
G69 -> G10 0.050317 0.558216 0.099923
G70 -| G10 -0.089380 0.916528 -0.291431
G79 -| G10 -0.054099 0.579219 -0.111476
G82 -| G10 -0.075460 0.836703 -0.224614
G83 -| G10 -0.080120 0.787062 -0.224337
G86 -| G10 -0.045484 0.589668 -0.095415
G88 -> G10 0.057144 0.593839 0.120723
G89 -| G10 -0.070056 0.812972 -0.202614
G92 -> G10 0.106854 0.997752 0.379283
G94 -> G10 0.065432 0.843705 0.196397
G96 -> G10 0.110681 0.999108 0.393401
G100 -> G10 0.066220 0.870984 0.205186
G3 -> G11 0.081819 0.687267 0.200048
G5 -> G11 0.055396 0.541385 0.106692
G6 -> G11 0.048198 0.555963 0.095330
G10 -> G11 0.065126 0.554766 0.128532
G12 -> G11 0.082027 0.922685 0.269254
G13 -> G11 0.117225 0.975220 0.406701
G14 -> G11 0.067722 0.617165 0.148690
G15 -> G11 0.056088 0.608854 0.121488
G16 -> G11 0.043160 0.524612 0.080551
G19 -> G11 0.049661 0.500103 0.088354
G32 -| G11 -0.067261 0.779264 -0.186466
G37 -> G11 0.088291 0.899162 0.282428
G42 -> G11 0.090191 0.924754 0.296716
G44 -> G11 0.138139 0.999743 0.491311
G45 -| G11 -0.049192 0.529606 -0.092682
G56 -> G11 0.052496 0.507764 0.094829
G57 -> G11 0.113623 0.953480 0.385415
G60 -> G11 0.062181 0.543754 0.120284
G64 -> G11 0.062070 0.698581 0.154258
G73 -> G11 0.097918 0.956315 0.333130
G75 -| G11 -0.074412 0.672142 -0.177932
G76 -| G11 -0.047175 0.571298 -0.095879
G81 -> G11 0.102310 0.838649 0.305246
G86 -> G11 0.088772 0.960079 0.303203
G91 -> G11 0.053191 0.679608 0.128603
G92 -> G11 0.070328 0.832914 0.208392
G93 -> G11 0.045640 0.555099 0.090129
G94 -| G11 -0.047070 0.501623 -0.083999
G99 -> G11 0.047088 0.504251 0.084471
G100 -> G11 0.047155 0.558893 0.093758
G3 -| G12 -0.074298 0.581719 -0.153759
G4 -> G12 0.073251 0.602138 0.156913
G5 -> G12 0.133673 0.971211 0.461859
G6 -> G12 0.057209 0.600437 0.122202
G9 -> G12 0.065448 0.635411 0.147945
G11 -> G12 0.048770 0.512991 0.089006
G13 -| G12 -0.084867 0.757658 -0.228750
G15 -> G12 0.056357 0.552241 0.110721
G16 -> G12 0.125031 0.993491 0.441909
G19 -| G12 -0.122483 0.966989 -0.421357
G20 -> G12 0.072304 0.765012 0.196779
G21 -> G12 0.082748 0.667356 0.196456
G25 -> G12 0.121209 0.917734 0.395735
G26 -> G12 0.088365 0.658904 0.207136
G27 -> G12 0.055780 0.512728 0.101746
G28 -> G12 0.067390 0.575258 0.137914
G30 -> G12 0.084685 0.848186 0.255535
G31 -| G12 -0.168474 0.993999 -0.595759
G32 -> G12 0.063237 0.681245 0.153258
G34 -> G12 0.180307 0.999951 0.641421
G35 -| G12 -0.114055 0.981769 -0.398359
G37 -> G12 0.064838 0.646890 0.149215
G38 -> G12 0.063629 0.680986 0.154150
G39 -| G12 -0.157260 0.994574 -0.556426
G40 -> G12 0.066772 0.653115 0.155144
G41 -> G12 0.120566 0.947896 0.406571
G42 -| G12 -0.080942 0.801655 -0.230841
G45 -> G12 0.053816 0.540415 0.103464
G46 -> G12 0.078910 0.657630 0.184613
G47 -> G12 0.115457 0.941179 0.386583
G49 -> G12 0.099515 0.961406 0.340367
G50 -> G12 0.073381 0.665613 0.173762
G51 -> G12 0.140930 0.998975 0.500852
G52 -| G12 -0.113920 0.882691 -0.357734
G54 -> G12 0.090821 0.849416 0.274448
G55 -> G12 0.057470 0.535702 0.109526
G56 -| G12 -0.068529 0.595196 -0.145107
G57 -> G12 0.071605 0.638056 0.162538
G58 -> G12 0.079645 0.577464 0.163620
G61 -> G12 0.112129 0.905907 0.361369
G65 -> G12 0.071731 0.565180 0.144226
G66 -> G12 0.164137 0.999926 0.583884
G73 -> G12 0.051810 0.533790 0.098386
G76 -| G12 -0.099442 0.938045 -0.331852
G81 -| G12 -0.111232 0.829191 -0.328121
G82 -| G12 -0.065503 0.604093 -0.140772
G83 -| G12 -0.175420 0.997736 -0.622654
G85 -> G12 0.115852 0.984991 0.405963
G86 -| G12 -0.047583 0.500483 -0.084720
G91 -> G12 0.043725 0.526886 0.081959
G92 -> G12 0.107592 0.974103 0.372852
G93 -> G12 0.134017 0.995898 0.474819
G94 -| G12 -0.098875 0.928727 -0.326683
G95 -| G12 -0.119476 0.959104 -0.407660
G97 -> G12 0.106989 0.973130 0.370390
G99 -| G12 -0.052171 0.508859 -0.094445
G2 -| G13 -0.167911 0.972058 -0.580660
G4 -| G13 -0.117066 0.925106 -0.385278
G5 -> G13 0.058099 0.520306 0.107543
G7 -> G13 0.200599 0.999915 0.713580
G9 -> G13 0.068358 0.655126 0.159319
G10 -| G13 -0.098926 0.720015 -0.253399
G11 -| G13 -0.055605 0.562535 -0.111280
G14 -> G13 0.131911 0.968066 0.454294
G15 -| G13 -0.061243 0.595569 -0.129759
G17 -> G13 0.081491 0.594474 0.172343
G19 -| G13 -0.058554 0.531828 -0.110785
G20 -> G13 0.087242 0.882523 0.273907
G22 -> G13 0.051841 0.500829 0.092366
G23 -> G13 0.069861 0.605966 0.150602
G28 -> G13 0.145100 0.972866 0.502194
G29 -| G13 -0.060766 0.543682 -0.117531
G30 -> G13 0.052800 0.539186 0.101280
G32 -> G13 0.095543 0.933750 0.317379
G33 -> G13 0.065460 0.628333 0.146325
G34 -> G13 0.051742 0.515046 0.094808
G35 -| G13 -0.071214 0.766841 -0.194276
G37 -| G13 -0.061182 0.615678 -0.134008
G40 -| G13 -0.053054 0.516607 -0.097505
G42 -| G13 -0.204325 0.999993 -0.726890
G43 -> G13 0.076915 0.752549 0.205919
G44 -| G13 -0.080337 0.808206 -0.230987
G47 -> G13 0.122409 0.954831 0.415808
G49 -| G13 -0.054446 0.609769 -0.118109
G51 -> G13 0.073556 0.798708 0.209005
G52 -| G13 -0.088436 0.741904 -0.233414
G54 -> G13 0.092943 0.862330 0.285128
G56 -| G13 -0.111370 0.886797 -0.351353
G58 -> G13 0.121736 0.808479 0.350138
G60 -| G13 -0.217048 0.999969 -0.772134
G61 -> G13 0.070650 0.623048 0.156599
G62 -> G13 0.154083 0.998525 0.547350
G65 -> G13 0.089842 0.678299 0.216796
G66 -> G13 0.167755 0.999919 0.596748
G71 -> G13 0.068400 0.605376 0.147310
G75 -> G13 0.148992 0.982420 0.520727
G79 -> G13 0.073211 0.620008 0.161481
G81 -| G13 -0.073269 0.595079 -0.155113
G82 -| G13 -0.067793 0.622750 -0.150193
G83 -| G13 -0.068547 0.527955 -0.128746
G84 -> G13 0.077989 0.679208 0.188446
G86 -> G13 0.056974 0.611091 0.123861
G89 -> G13 0.081205 0.769503 0.222302
G91 -> G13 0.050804 0.592233 0.107038
G93 -> G13 0.085139 0.885537 0.268216
G97 -> G13 0.116402 0.986264 0.408419
G99 -| G13 -0.098218 0.929639 -0.324831
G100 -| G13 -0.088472 0.899739 -0.283187
G4 -| G14 -0.094954 0.851460 -0.287627
G5 -| G14 -0.084530 0.778202 -0.234022
G6 -| G14 -0.085723 0.882839 -0.269235
G7 -> G14 0.155417 0.996279 0.550847
G12 -> G14 0.076213 0.835153 0.226436
G13 -| G14 -0.116987 0.956069 -0.397904
G15 -| G14 -0.165149 0.999946 -0.587495
G16 -> G14 0.063642 0.712980 0.161426
G18 -> G14 0.063050 0.653899 0.146673
G19 -| G14 -0.117852 0.971427 -0.407284
G20 -> G14 0.065884 0.706830 0.165671
G22 -> G14 0.138357 0.989058 0.486827
G23 -> G14 0.178552 0.999821 0.635093
G25 -| G14 -0.121376 0.942567 -0.407003
G26 -| G14 -0.062366 0.524030 -0.116266
G43 -> G14 0.048588 0.509696 0.088103
G45 -| G14 -0.111048 0.969442 -0.382988
G46 -| G14 -0.120068 0.950193 -0.405875
G47 -> G14 0.090362 0.835925 0.268724
G48 -> G14 0.080496 0.656049 0.187873
G50 -| G14 -0.134716 0.984672 -0.471913
G52 -| G14 -0.067368 0.616649 -0.147790
G53 -> G14 0.179821 0.988728 0.632512
G57 -| G14 -0.061970 0.589894 -0.130049
G62 -> G14 0.151718 0.999306 0.539369
G66 -> G14 0.094194 0.944029 0.316346
G67 -> G14 0.163270 0.997601 0.579447
G72 -> G14 0.142488 0.986522 0.500076
G75 -> G14 0.220895 0.999993 0.785842
G77 -| G14 -0.114281 0.755615 -0.307202
G80 -> G14 0.088555 0.916313 0.288675
G81 -| G14 -0.121700 0.899559 -0.389466
G82 -| G14 -0.059593 0.576588 -0.122241
G90 -> G14 0.136617 0.972477 0.472644
G93 -> G14 0.096273 0.945086 0.323689
G95 -> G14 0.081173 0.741659 0.214175
G6 -| G15 -0.055553 0.543629 -0.107438
G9 -| G15 -0.117890 0.923094 -0.387146
