Parent - Child Weight Probability Score
G30 -> G6 0.152772 0.984931 0.509150
G32 -> G6 0.083672 0.653336 0.184975
G34 -> G6 0.163646 0.994391 0.550631
G35 -> G6 0.079567 0.623364 0.167831
G37 -> G6 0.082623 0.595063 0.166365
G39 -| G6 -0.084776 0.558038 -0.160078
G40 -> G6 0.139056 0.945242 0.444765
G47 -> G6 0.099732 0.686189 0.231566
G48 -| G6 -0.159208 0.960128 -0.517239
G51 -| G6 -0.085372 0.672983 -0.194410
G60 -| G6 -0.106990 0.646137 -0.233919
G61 -| G6 -0.122652 0.802102 -0.332889
G64 -> G6 0.084430 0.616598 0.176156
G66 -| G6 -0.071392 0.509338 -0.123041
G68 -| G6 -0.117702 0.864681 -0.344378
G78 -> G6 0.097031 0.634437 0.208304
G79 -| G6 -0.134049 0.825796 -0.374569
G86 -| G6 -0.140619 0.975806 -0.464306
G89 -> G6 0.166546 0.986274 0.555813
G90 -> G6 0.164415 0.969823 0.539548
G91 -> G6 0.225620 0.999985 0.763427
G92 -| G6 -0.177160 0.998444 -0.598532
G94 -| G6 -0.120342 0.921466 -0.375225
G96 -> G6 0.191031 0.999830 0.646289
G99 -> G6 0.118965 0.914846 0.368267
G3 -> G7 0.117396 0.769678 0.305745
G5 -> G7 0.236576 0.999993 0.800507
G6 -| G7 -0.072539 0.600762 -0.147459
G11 -| G7 -0.141719 0.967342 -0.463879
G13 -> G7 0.086207 0.613481 0.178953
G15 -> G7 0.138437 0.970038 0.454398
G16 -> G7 0.075818 0.618180 0.158593
G18 -| G7 -0.140378 0.990485 -0.470482
G20 -> G7 0.113048 0.903022 0.345428
G24 -| G7 -0.167648 0.995512 -0.564730
G27 -> G7 0.136823 0.923659 0.427629
G29 -| G7 -0.105497 0.773002 -0.275942
G30 -> G7 0.089679 0.704830 0.213880
G31 -| G7 -0.088592 0.621559 -0.186326
G34 -> G7 0.121115 0.922909 0.378229
G35 -> G7 0.079423 0.645094 0.173366
G36 -| G7 -0.100491 0.703488 -0.239212
G38 -| G7 -0.087405 0.782546 -0.231443
G42 -> G7 0.098891 0.783716 0.262249
G47 -> G7 0.110544 0.803092 0.300398
G48 -> G7 0.127777 0.881900 0.381300
G50 -| G7 -0.115036 0.854265 -0.332524
G53 -| G7 -0.081672 0.512971 -0.141763
G54 -> G7 0.097418 0.746617 0.246112
G56 -| G7 -0.096610 0.687122 -0.224622
G57 -| G7 -0.079799 0.563004 -0.152021
G58 -> G7 0.143759 0.894358 0.435054
G62 -| G7 -0.087177 0.701585 -0.206956
G72 -> G7 0.087322 0.601290 0.177666
G73 -| G7 -0.083904 0.687822 -0.195278
G75 -| G7 -0.112459 0.783465 -0.298134
G77 -> G7 0.109204 0.647712 0.239342
G80 -> G7 0.171737 0.999335 0.580728
G87 -| G7 -0.106617 0.756028 -0.272747
G89 -> G7 0.092393 0.695143 0.217325
G90 -| G7 -0.100818 0.684426 -0.233485
G91 -> G7 0.164752 0.997808 0.556255
G94 -| G7 -0.166362 0.999420 -0.562599
G95 -> G7 0.200133 0.999908 0.677135
G97 -> G7 0.139676 0.983479 0.464820
G99 -> G7 0.092246 0.751318 0.234513
G1 -| G8 -0.080808 0.631137 -0.172574
G2 -> G8 0.168307 0.987228 0.562234
G4 -> G8 0.183600 0.999909 0.621198
G9 -| G8 -0.072244 0.573609 -0.140221
G16 -> G8 0.143590 0.997455 0.484636
G18 -| G8 -0.063519 0.531344 -0.114202
G20 -| G8 -0.087859 0.818302 -0.243275
G21 -> G8 0.117901 0.890424 0.355231
G24 -> G8 0.073528 0.578785 0.144002
G26 -> G8 0.197727 0.997905 0.667654
G29 -| G8 -0.071508 0.539471 -0.130533
G34 -> G8 0.068080 0.576799 0.132874
G37 -| G8 -0.104508 0.864115 -0.305576
G40 -| G8 -0.157854 0.996833 -0.532446
G42 -| G8 -0.114930 0.951828 -0.370159
G47 -> G8 0.079614 0.627935 0.169161
G57 -| G8 -0.068948 0.505245 -0.117875
G60 -> G8 0.121251 0.879920 0.361014
G61 -| G8 -0.074058 0.536120 -0.134349
G62 -| G8 -0.084830 0.721307 -0.207045
G63 -| G8 -0.150058 0.997788 -0.506633
G68 -> G8 0.065621 0.551874 0.122540
G72 -> G8 0.094389 0.738141 0.235752
G75 -| G8 -0.105344 0.789540 -0.281438
G86 -> G8 0.109833 0.957636 0.355901
G90 -> G8 0.161586 0.996472 0.544835
G93 -| G8 -0.069317 0.638137 -0.149675
G94 -| G8 -0.146947 0.998847 -0.496658
G95 -> G8 0.128482 0.966740 0.420291
G96 -| G8 -0.067383 0.597181 -0.136162
G97 -> G8 0.170783 0.999732 0.577731
G99 -> G8 0.074241 0.654792 0.164492
G100 -> G8 0.121168 0.982412 0.402792
G2 -> G9 0.084413 0.519645 0.148426
G7 -| G9 -0.097999 0.704084 -0.233477
G12 -> G9 0.063265 0.502864 0.107650
G16 -> G9 0.132645 0.978425 0.439151
G17 -> G9 0.234456 0.999452 0.792904
G19 -| G9 -0.125451 0.919038 -0.390126
G25 -> G9 0.084702 0.564764 0.161866
G30 -> G9 0.178902 0.999349 0.604963
G36 -| G9 -0.099042 0.656921 -0.220155
G37 -| G9 -0.101514 0.772299 -0.265282
G40 -> G9 0.104876 0.805236 0.285756
G41 -| G9 -0.077409 0.508850 -0.133285
G44 -| G9 -0.066961 0.508819 -0.115288
G45 -> G9 0.070621 0.520217 0.124312
G47 -| G9 -0.097668 0.695677 -0.229909
G50 -> G9 0.101143 0.732433 0.250668
G51 -> G9 0.115485 0.937877 0.366496
G54 -> G9 0.130239 0.937110 0.412978
G55 -> G9 0.110405 0.804384 0.300504
G56 -> G9 0.087748 0.584130 0.173438
G61 -| G9 -0.102331 0.694818 -0.240589
G62 -> G9 0.162189 0.997211 0.547276
G65 -| G9 -0.096049 0.592952 -0.192712
G74 -| G9 -0.103650 0.608597 -0.213450
G76 -| G9 -0.065282 0.530040 -0.117084
G77 -| G9 -0.118896 0.692174 -0.278470
G80 -| G9 -0.070742 0.569071 -0.136219
G83 -> G9 0.082427 0.510647 0.142425
G84 -> G9 0.098631 0.729971 0.243623
G86 -> G9 0.081007 0.692008 0.189685
G87 -> G9 0.126472 0.859961 0.368020
G92 -> G9 0.118899 0.950629 0.382459
G95 -> G9 0.076946 0.522223 0.135968
G96 -> G9 0.069512 0.541130 0.127279
G97 -> G9 0.080231 0.673132 0.182743
G2 -| G10 -0.144838 0.929231 -0.455411
G9 -> G10 0.092334 0.728020 0.227458
G16 -> G10 0.086003 0.794753 0.231283
G17 -| G10 -0.127097 0.824068 -0.354401
G18 -> G10 0.063544 0.511398 0.109958
G19 -| G10 -0.199200 0.999976 -0.674023
G28 -> G10 0.099291 0.718062 0.241251
G35 -> G10 0.108001 0.933686 0.341214
G42 -| G10 -0.106002 0.883502 -0.316897
G43 -| G10 -0.099934 0.815601 -0.275795
G44 -> G10 0.093411 0.819616 0.259062
G47 -> G10 0.117091 0.885612 0.350885
G53 -> G10 0.088932 0.593730 0.178667
G55 -> G10 0.103885 0.810358 0.284856
G66 -> G10 0.069946 0.585838 0.138656
G70 -| G10 -0.096244 0.751384 -0.244698
G73 -> G10 0.121770 0.955332 0.393632
G77 -| G10 -0.125018 0.778597 -0.329369
G81 -| G10 -0.116056 0.792060 -0.311043
G84 -| G10 -0.103382 0.836292 -0.292550
G92 -> G10 0.079117 0.712721 0.190804
G93 -| G10 -0.129550 0.977417 -0.428465
G96 -> G10 0.181456 0.999995 0.613998
G97 -| G10 -0.137858 0.990106 -0.461859
G98 -> G10 0.126316 0.799406 0.341683
G100 -> G10 0.148801 0.997743 0.502367
G2 -> G11 0.114819 0.696796 0.270717
G9 -> G11 0.165408 0.983978 0.550729
G11 -> G11 0.083476 0.590662 0.166838
G13 -> G11 0.123836 0.870222 0.364647
G14 -> G11 0.083783 0.514885 0.145970
G15 -> G11 0.099934 0.743595 0.251446
G16 -> G11 0.101366 0.845777 0.290097
G18 -> G11 0.164745 0.997806 0.556231
G21 -| G11 -0.087636 0.532036 -0.157768
G22 -> G11 0.102837 0.737765 0.256722
G25 -> G11 0.109979 0.744567 0.277083
G26 -> G11 0.114141 0.671743 0.259442
G35 -> G11 0.078497 0.631389 0.167704
G42 -> G11 0.110057 0.856634 0.319014
G43 -| G11 -0.082190 0.582178 -0.161910
G47 -| G11 -0.086669 0.582014 -0.170685
G49 -| G11 -0.098695 0.809305 -0.270273
G54 -> G11 0.154745 0.977885 0.512035
G55 -| G11 -0.136502 0.911104 -0.420826
G56 -> G11 0.124982 0.824130 0.348530
G57 -> G11 0.092130 0.606176 0.188972
G62 -> G11 0.103673 0.771871 0.270774
G63 -> G11 0.101368 0.800110 0.274440
G65 -> G11 0.189949 0.978143 0.628690
G66 -| G11 -0.174108 0.998335 -0.588154
G67 -> G11 0.142570 0.931932 0.449582
G73 -> G11 0.101962 0.782548 0.269989
G75 -| G11 -0.143955 0.905964 -0.441301
G81 -> G11 0.186260 0.980068 0.617691
G88 -> G11 0.088238 0.571002 0.170487
G91 -| G11 -0.083853 0.703009 -0.199470
G92 -| G11 -0.088478 0.701551 -0.210034
G93 -> G11 0.081992 0.662553 0.183818
G94 -| G11 -0.085576 0.653560 -0.189249
G96 -| G11 -0.080211 0.617803 -0.167680
G98 -| G11 -0.180460 0.946717 -0.578094
G100 -> G11 0.099151 0.821846 0.275730
G5 -| G12 -0.073402 0.535291 -0.132952
G6 -> G12 0.108107 0.826246 0.302247
G10 -> G12 0.133735 0.849741 0.384528
G12 -| G12 -0.071183 0.666698 -0.160584
G15 -> G12 0.074799 0.503503 0.127437
G16 -> G12 0.154567 0.993154 0.519435
G17 -> G12 0.131443 0.813920 0.362007
G19 -| G12 -0.148366 0.987353 -0.495682
G20 -> G12 0.154165 0.989622 0.516239
G23 -> G12 0.107212 0.771807 0.279995
G26 -> G12 0.090567 0.555781 0.170322
G27 -> G12 0.212076 0.999428 0.717201
G29 -> G12 0.089073 0.607816 0.183197
G30 -> G12 0.182495 0.999210 0.617027
G31 -| G12 -0.100723 0.724333 -0.246869
G33 -> G12 0.085297 0.609409 0.175889
G34 -> G12 0.129633 0.947164 0.415468
G35 -> G12 0.127608 0.952849 0.411432
G39 -| G12 -0.160559 0.991131 -0.538473
G40 -> G12 0.105471 0.789576 0.281790
G43 -| G12 -0.103307 0.839379 -0.293416
G45 -> G12 0.204170 0.999899 0.690788
G46 -| G12 -0.103579 0.751300 -0.263319
G47 -> G12 0.096832 0.679755 0.222724
G50 -> G12 0.120841 0.867114 0.354559
G51 -> G12 0.103107 0.830914 0.289895
G52 -> G12 0.115620 0.785034 0.307126
G60 -| G12 -0.094740 0.625586 -0.200547
G61 -> G12 0.086149 0.563321 0.164211
G63 -| G12 -0.203611 0.999981 -0.688955
G64 -> G12 0.116860 0.876891 0.346745
G65 -> G12 0.132752 0.829236 0.372490
G66 -> G12 0.200611 0.999960 0.678789
G68 -> G12 0.095471 0.724807 0.234147
G72 -| G12 -0.088218 0.646567 -0.193005
G75 -| G12 -0.165839 0.985335 -0.552927
G76 -| G12 -0.116670 0.954604 -0.376859
G78 -| G12 -0.071906 0.517254 -0.125853
G79 -| G12 -0.074821 0.510661 -0.129286
G80 -> G12 0.098875 0.791710 0.264880
G83 -| G12 -0.146754 0.965112 -0.479251
G86 -| G12 -0.098918 0.896085 -0.299930
G92 -> G12 0.095696 0.757865 0.245404
G94 -| G12 -0.076612 0.692447 -0.179506
G95 -| G12 -0.079313 0.593437 -0.159264
G100 -> G12 0.097674 0.767455 0.253647
G3 -| G13 -0.103409 0.570791 -0.199724
G5 -> G13 0.130264 0.838672 0.369668
G7 -> G13 0.175956 0.982315 0.584861
G8 -| G13 -0.121602 0.677591 -0.278808
G11 -> G13 0.116337 0.788938 0.310569
G12 -> G13 0.107429 0.813190 0.295605
G20 -| G13 -0.113125 0.841138 -0.321975
G21 -> G13 0.131377 0.816865 0.363133
G23 -> G13 0.127263 0.834889 0.359525
G24 -| G13 -0.184938 0.993011 -0.621409
G25 -> G13 0.148435 0.907311 0.455712
G30 -> G13 0.131408 0.919543 0.408877
G31 -| G13 -0.088878 0.527074 -0.158512
G32 -| G13 -0.130091 0.925261 -0.407294
G33 -| G13 -0.144157 0.939932 -0.458488
G34 -> G13 0.078198 0.524414 0.138761
G37 -| G13 -0.082063 0.550207 -0.152782
G45 -| G13 -0.111518 0.789000 -0.297726
G47 -> G13 0.113333 0.739397 0.283551
G49 -| G13 -0.078425 0.571320 -0.151611
G51 -> G13 0.079021 0.578156 0.154590
G52 -> G13 0.091471 0.546121 0.169033
G54 -> G13 0.152855 0.955249 0.494074
G55 -| G13 -0.142913 0.906167 -0.438205
G56 -| G13 -0.101176 0.608551 -0.208339
G60 -| G13 -0.168563 0.946491 -0.539853
G62 -> G13 0.128822 0.894329 0.389838
G66 -> G13 0.124075 0.910847 0.382406
G67 -| G13 -0.107076 0.693136 -0.251136
G68 -> G13 0.163877 0.981536 0.544278
G70 -> G13 0.155100 0.947621 0.497327
G75 -> G13 0.136691 0.830971 0.384347
G76 -> G13 0.080313 0.602099 0.163625
G81 -| G13 -0.206903 0.984695 -0.689390
G83 -| G13 -0.183180 0.984547 -0.610256
G88 -| G13 -0.111072 0.695695 -0.261469
G89 -> G13 0.082000 0.538844 0.149511
G91 -> G13 0.140285 0.964831 0.457995
G93 -> G13 0.206784 0.999520 0.699367
G95 -> G13 0.142167 0.917709 0.441470
G97 -> G13 0.196919 0.999248 0.665822
G99 -| G13 -0.099253 0.727775 -0.244421
G100 -| G13 -0.188035 0.998457 -0.635280
G9 -| G14 -0.093452 0.611657 -0.193417
G12 -> G14 0.070562 0.504702 0.120504
G15 -| G14 -0.233206 0.999991 -0.789102
G19 -| G14 -0.139358 0.924793 -0.436086
G20 -> G14 0.134409 0.943843 0.429265
G23 -> G14 0.215624 0.999729 0.729417
G25 -| G14 -0.141860 0.884639 -0.424640
G31 -> G14 0.097890 0.591814 0.196028
G34 -> G14 0.169461 0.994301 0.570144
G35 -| G14 -0.090349 0.683478 -0.208950
G37 -> G14 0.092495 0.637328 0.199470
G38 -| G14 -0.135691 0.960979 -0.441228
G39 -| G14 -0.145185 0.915304 -0.449659
G41 -> G14 0.086281 0.519272 0.151603
G45 -> G14 0.103977 0.742009 0.261062
G49 -> G14 0.118514 0.898961 0.360503
G58 -> G14 0.160768 0.886195 0.482088
G61 -| G14 -0.085981 0.501932 -0.146030
G62 -> G14 0.193199 0.998992 0.653077
G64 -> G14 0.083355 0.565469 0.159492
G67 -| G14 -0.079735 0.502080 -0.135462
G72 -> G14 0.123147 0.783646 0.326543
G75 -> G14 0.227983 0.999336 0.770922
G80 -> G14 0.119360 0.902418 0.364472
G81 -> G14 0.088101 0.500259 0.149132
G85 -| G14 -0.077026 0.561306 -0.146297
G89 -> G14 0.083713 0.552522 0.156510
G93 -> G14 0.105845 0.810983 0.290456
G95 -> G14 0.119257 0.806960 0.325636
G97 -| G14 -0.103185 0.791651 -0.276405
G98 -| G14 -0.162702 0.857564 -0.472123
G99 -| G14 -0.101360 0.746253 -0.255945
G5 -| G15 -0.085259 0.503130 -0.145150
G6 -> G15 0.217750 0.999459 0.736412
G7 -| G15 -0.130133 0.826066 -0.363747
G11 -| G15 -0.131027 0.848346 -0.376124
G12 -> G15 0.082247 0.589799 0.164143
G18 -| G15 -0.120760 0.857077 -0.350219
G20 -> G15 0.089554 0.630284 0.190994
G21 -| G15 -0.154534 0.913289 -0.477562
G24 -> G15 0.119630 0.772340 0.312641
G25 -> G15 0.138727 0.848878 0.398477
G27 -| G15 -0.142853 0.861129 -0.416250
G29 -> G15 0.174503 0.967363 0.571201
G32 -> G15 0.172712 0.992058 0.579770
G34 -> G15 0.081606 0.528797 0.146018
G35 -> G15 0.083275 0.596367 0.168044
G40 -> G15 0.108047 0.714057 0.261061
G41 -| G15 -0.098727 0.586445 -0.195912
G43 -| G15 -0.209383 0.997674 -0.706850
G51 -| G15 -0.109633 0.811152 -0.300913
G52 -> G15 0.106175 0.629679 0.226225
G54 -| G15 -0.086776 0.560811 -0.164670
G55 -| G15 -0.095006 0.569033 -0.182930
G61 -| G15 -0.139142 0.834614 -0.392952
G62 -> G15 0.110937 0.761443 0.285830
G64 -| G15 -0.158441 0.965939 -0.517863
G68 -| G15 -0.171336 0.982547 -0.569637
G69 -> G15 0.172435 0.969325 0.565576
G70 -> G15 0.085630 0.511026 0.148070
G71 -| G15 -0.158104 0.933998 -0.499674
G74 -| G15 -0.115917 0.596247 -0.233868
G76 -> G15 0.084758 0.618894 0.177498
G88 -> G15 0.107539 0.646611 0.235291
G90 -> G15 0.121331 0.710713 0.291785
G91 -> G15 0.089564 0.685401 0.207719
G92 -| G15 -0.113083 0.820851 -0.314094
G95 -> G15 0.119866 0.778995 0.315956
G96 -> G15 0.190310 0.999372 0.643554
G98 -> G15 0.245854 0.995325 0.828018
G99 -> G15 0.267720 1.000000 0.905894
G100 -> G15 0.141426 0.962751 0.460724
G1 -> G16 0.103819 0.714880 0.251135
G7 -> G16 0.145600 0.945707 0.465922
G8 -| G16 -0.130444 0.768718 -0.339304
G10 -> G16 0.145996 0.856549 0.423144
G12 -> G16 0.113927 0.879784 0.339155
G16 -> G16 0.109507 0.881417 0.326603
G17 -> G16 0.157720 0.887141 0.473454
G20 -> G16 0.104126 0.820830 0.289207
G22 -> G16 0.105981 0.749559 0.268800
G25 -> G16 0.086158 0.539039 0.157149
G26 -> G16 0.170774 0.934480 0.539995
G28 -> G16 0.109510 0.700585 0.259604
G29 -> G16 0.096587 0.640600 0.209364
G30 -> G16 0.160123 0.991761 0.537352
G33 -| G16 -0.110040 0.792385 -0.295041
G34 -> G16 0.147512 0.981218 0.489768
