SourceGENES,TargetGENES,Interaction,Edges
G1,G37,0.492615232322487,repression
G91,G40,0.492445777134826,activation
G94,G16,0.491565729017256,repression
G82,G73,0.490894141794293,activation
G71,G3,0.489616019273466,repression
G27,G33,0.489030380843582,repression
G84,G1,0.488967012616081,repression
G70,G22,0.488165026558733,repression
G58,G73,0.486262993620302,activation
G38,G62,0.48593329233046,activation
G10,G42,0.483650146366563,activation
G10,G34,0.483271494978584,repression
G46,G55,0.482842142213027,activation
G49,G54,0.480961393567815,repression
G27,G68,0.480675134126281,repression
G63,G99,0.479059413867704,activation
G58,G33,0.474625549752097,repression
G58,G83,0.474549869780347,repression
G91,G32,0.471918866553974,activation
G94,G11,0.470663916284739,activation
G27,G55,0.470608375838681,activation
G29,G81,0.470318597877938,activation
G94,G55,0.468595019813658,repression
G63,G94,0.467975259448643,repression
G77,G13,0.467083354718834,activation
G19,G92,0.467041405496997,repression
G94,G88,0.464457810109868,activation
G88,G11,0.464049006630886,repression
G53,G40,0.463873788564397,repression
G58,G62,0.461795650107615,activation
G58,G13,0.457562989390433,activation
G25,G40,0.457232363591116,repression
G10,G44,0.453738862403046,repression
G74,G30,0.452264342459387,activation
G78,G85,0.452094916674158,activation
G95,G3,0.451023442461974,repression
G75,G89,0.449999374409233,activation
G97,G20,0.449629325278166,repression
G29,G4,0.446832300227157,activation
G25,G71,0.445918556822296,repression
G88,G31,0.444699329616523,repression
G25,G28,0.444267415206039,activation
G84,G98,0.44354265671825,activation
G27,G56,0.44306957377845,activation
G74,G60,0.44282730126922,repression
G25,G14,0.442394434701591,activation
G77,G61,0.441626328561586,activation
G26,G13,0.441546388678818,repression
G63,G32,0.43742498784986,repression
G44,G76,0.437013435919885,repression
G44,G86,0.436176883912063,activation
G58,G92,0.435200370047044,repression
G35,G3,0.435020913656239,repression
G95,G12,0.434937395560583,activation
G10,G10,0.43493350007431,activation
G94,G31,0.43458006529114,activation
G11,G31,0.434570454522427,repression
G38,G86,0.434275089836187,activation
G57,G44,0.433650637021489,activation
G35,G59,0.43287611807283,activation
G88,G59,0.432471421540553,activation
G82,G96,0.430422509969666,activation
G10,G13,0.430160681747762,activation
G49,G55,0.429709365566228,activation
G23,G93,0.429442092292941,repression
G29,G14,0.428874677177892,activation
G84,G60,0.428573102165549,repression
G86,G39,0.42850233077571,repression
G71,G23,0.42633304712526,repression
G28,G82,0.425230239969261,activation
G71,G67,0.425057009118671,repression
G58,G61,0.424803258742222,repression
G26,G23,0.423952414866525,repression
G84,G92,0.423888259604307,repression
G30,G31,0.423110940352378,repression
G35,G93,0.422728058934271,repression
G77,G3,0.422325945570975,activation
G10,G81,0.422031145307585,repression
G82,G18,0.420784022449092,activation
G17,G81,0.419213051044516,repression
G10,G62,0.419087258680023,activation
G80,G61,0.419071026405661,activation
G96,G30,0.417826070712324,activation
G38,G75,0.417644033668153,repression
G82,G54,0.414519720848916,repression
G46,G30,0.414250090215334,activation
G29,G13,0.414054595458561,repression
G94,G61,0.413616408003245,repression
G97,G67,0.412457090439608,repression
G44,G29,0.412237607571739,activation
G17,G70,0.411222842392024,activation
G80,G85,0.409769545528528,repression
G26,G45,0.407777487124239,repression
G8,G68,0.407100956847382,repression
G84,G11,0.405120749885903,activation
G94,G2,0.404722926836576,activation
G10,G67,0.403151757015011,activation
G63,G52,0.402290624148098,activation
G78,G91,0.40138762545935,activation
G52,G2,0.401364879990778,activation
G29,G53,0.400827907832064,repression
G52,G11,0.400125220310986,activation
G97,G58,0.39971130986294,repression
G98,G54,0.397765924485434,activation
G58,G1,0.396719571744973,activation
G53,G98,0.396481182547097,activation
G38,G19,0.396386007290216,repression
G96,G88,0.395972022673615,activation
G65,G81,0.394135889040835,repression
G8,G92,0.393402401361736,activation
G17,G18,0.393243833499912,activation
G35,G50,0.393153590172831,activation
G78,G18,0.392822360966131,repression
G53,G60,0.392216936839037,repression
G38,G96,0.391983431880075,repression
G38,G45,0.391968078857231,repression
G18,G14,0.391218189256453,repression
G78,G89,0.389516697680527,repression
G97,G11,0.389449353800488,repression
G71,G56,0.388997035236768,activation
G8,G23,0.387967593440075,repression
G90,G4,0.387743983957819,repression
G98,G49,0.387460489552519,repression
G88,G99,0.387227137982049,repression
G46,G53,0.386511356152537,repression
G78,G62,0.386232961812364,repression
G10,G18,0.386226805544141,repression
G25,G82,0.385859776993482,repression
G96,G11,0.385812559914729,repression
G57,G86,0.385432461985016,repression
G89,G63,0.383734827244577,repression
G76,G42,0.382769561119408,activation
G25,G58,0.382719045270526,repression
G54,G73,0.382582551066308,activation
G29,G23,0.381552928876063,activation
G44,G23,0.381507429516913,activation
G57,G64,0.381222050228669,activation
G96,G1,0.381174172282086,activation
G17,G26,0.378924987326629,activation
G77,G41,0.37816334420689,activation
G1,G86,0.377738311889571,activation
G89,G53,0.376964188428883,activation
G18,G44,0.376323659854854,repression
G56,G13,0.376160521616866,repression
G35,G71,0.375752198047063,repression
G28,G24,0.375457542774205,repression
G98,G7,0.375429281135562,activation
G26,G33,0.373287691732557,activation
G18,G21,0.373249999141584,repression
G25,G68,0.373022154152168,repression
G97,G35,0.372716848610691,activation
G10,G7,0.371965436544489,repression
G53,G94,0.37142451603281,activation
G44,G31,0.371346743622459,activation
G94,G81,0.37119720995936,activation
G97,G42,0.370993533926296,activation
G71,G71,0.370679150361203,activation
G91,G94,0.370038130727864,repression
G89,G99,0.369719838029537,repression
G56,G33,0.369596132746413,repression
G82,G90,0.368503063084604,activation
G82,G99,0.368204544921197,activation
G29,G33,0.367849168599003,activation
G29,G45,0.367728170164642,repression
G94,G30,0.367719869183888,activation
G75,G86,0.366040655314622,repression
G38,G85,0.364516352781375,repression
G23,G68,0.36398513620599,repression
G44,G71,0.362918530342309,repression
G78,G26,0.362810678228677,activation
G30,G14,0.362678057497361,repression
G91,G74,0.36243183117421,repression
G46,G88,0.362414512183972,repression
G8,G34,0.361650316084293,repression
G58,G75,0.361414581443809,repression
G71,G16,0.361283527431495,activation
G89,G54,0.361230718247857,activation
G56,G73,0.360840598019019,repression
G63,G65,0.36063688435791,activation
G75,G7,0.35925415133533,activation
G84,G19,0.35824440771678,activation
G98,G48,0.35731029287316,repression
G75,G29,0.356444646469947,repression
G78,G35,0.355579573718751,repression
G26,G49,0.35460852041669,repression
G70,G39,0.354467043580263,repression
G23,G7,0.354400487043716,activation
G74,G54,0.353926791148918,activation
G57,G19,0.353661408738022,repression
G54,G16,0.353514741725592,activation
G10,G75,0.353071937610145,repression
G23,G2,0.352952210361073,repression
G44,G13,0.352833502534073,repression
G8,G81,0.352224393171147,activation
G38,G69,0.352183595607594,activation
G94,G13,0.351386975909722,repression
G78,G14,0.35099548132119,repression
G91,G54,0.350781150007348,activation
G84,G94,0.350721635375429,repression
G97,G97,0.350012366531743,activation
G96,G3,0.349761565844145,activation
G71,G77,0.34849388126654,activation
G91,G2,0.348256329291119,activation
G91,G20,0.348147597544033,activation
G78,G90,0.347693995553279,repression
G27,G48,0.347360668117902,activation
G25,G3,0.346911093733201,repression
G98,G60,0.346877940502837,activation
G63,G69,0.346459370802683,activation
G87,G46,0.346344410580841,repression
G1,G40,0.345425693971853,repression
G88,G76,0.345296098604917,activation
G84,G4,0.345098513639584,activation
G26,G89,0.345056798761347,repression
G52,G83,0.344005818569118,repression
G57,G13,0.343989174069979,activation
G44,G45,0.343637760853917,activation
G97,G10,0.343359301121082,activation
G94,G71,0.343329627179376,activation
G38,G17,0.342429747530111,activation
G86,G49,0.34241197113973,activation
G70,G50,0.341366927988218,repression
G54,G13,0.341148475810867,repression
G65,G53,0.340915403012798,activation
G44,G81,0.340366347893524,repression
G46,G32,0.339637124383904,repression
G91,G37,0.339253698506565,repression
G70,G68,0.339029538569451,activation
G35,G67,0.338826989386536,repression
G57,G85,0.338609304128661,repression
G96,G91,0.338374467701123,repression
G76,G55,0.338370329419051,activation
G17,G84,0.338245273317397,repression
G88,G30,0.337915380865879,activation
G27,G54,0.337578247212314,activation
G75,G87,0.33742687882635,repression
G28,G69,0.337089023924064,repression
G84,G68,0.336390546798121,activation
G88,G43,0.33632920690295,repression
G44,G87,0.335989873879611,repression
G90,G14,0.335872689571452,repression
G23,G90,0.335638705464735,repression
G70,G33,0.335380316356015,repression
G46,G85,0.334873745340855,activation
G29,G34,0.333893675377501,activation
G17,G79,0.33370816848706,repression
G80,G99,0.333139543443504,repression
G35,G60,0.333088830316393,repression
G10,G31,0.332841159508222,repression
G75,G1,0.332541895864615,activation
G23,G34,0.332195200080719,repression
G74,G48,0.332182627101627,activation
G56,G18,0.331096912890015,repression
G74,G55,0.330997757612879,repression
G77,G55,0.330940322645809,activation
G91,G59,0.330355481735694,repression
G90,G13,0.330295951609971,repression
G17,G92,0.32984001721692,repression
G82,G64,0.329070562400315,activation
G30,G88,0.328916146868319,activation
G26,G60,0.328225164935302,activation
G18,G11,0.327976976657499,repression
G38,G57,0.327889478140089,activation
G98,G2,0.327543002089546,activation
G74,G36,0.327491723522593,repression
G94,G5,0.326758544486337,repression
G54,G33,0.326693348198328,activation
G23,G77,0.326090222797399,activation
G90,G53,0.325946213230991,activation
G80,G42,0.325301483927034,activation
G70,G51,0.324744295827867,repression
G23,G28,0.324192810095359,activation
G65,G91,0.324075409119742,activation
G87,G68,0.323943673301029,repression
G84,G44,0.322871405305429,activation
G25,G25,0.322704330529256,activation
G25,G2,0.32210479636664,repression
G63,G91,0.322099352416207,repression
G10,G35,0.321210929643533,activation
G19,G54,0.320940238141741,repression
G28,G12,0.320904793446117,activation
G26,G98,0.320354403080273,activation
G44,G42,0.32003195266698,repression
G10,G98,0.31902891930132,repression
G47,G39,0.318925580223727,repression
G53,G30,0.318281006695511,activation
G11,G42,0.318038700942821,repression
G78,G69,0.317592465721604,activation
G84,G65,0.317475165284222,activation
G74,G58,0.317372694104549,repression
G82,G81,0.317300760413791,activation
G49,G12,0.317149006446153,repression
G10,G43,0.317146885165114,activation
G95,G36,0.317077281423389,activation
G1,G29,0.316677569621954,activation
G25,G70,0.316368588159665,activation
G44,G78,0.316327649129243,repression
G90,G81,0.316145665783157,activation
G84,G74,0.315922115365044,repression
G8,G95,0.314711242578215,activation
G75,G44,0.314090142342506,repression
G28,G51,0.313757723570623,repression
G17,G78,0.31331433518807,activation
G57,G96,0.313150695666313,activation
G18,G37,0.312908831264514,activation
G58,G95,0.312528667924345,repression
G29,G55,0.312410085826618,repression
G46,G76,0.31233131946664,activation
G35,G2,0.311973580194724,activation
G98,G5,0.311706905849681,activation
G65,G61,0.311701187067541,repression
G91,G5,0.311403496960897,repression
G52,G35,0.310993769084081,activation
G52,G72,0.310882481562992,repression
G44,G35,0.310394317281806,activation
G28,G28,0.310062064105055,activation
G65,G74,0.309817759334487,repression
G80,G81,0.309816055023994,repression
G91,G93,0.309140858470324,activation
G98,G29,0.309099136674817,repression
G44,G34,0.309040883129361,activation
G82,G89,0.30846263943761,activation
G26,G7,0.308350797170277,activation
G29,G84,0.307938507121513,repression
G51,G66,0.307569004377256,activation
G18,G50,0.307136289662395,activation
G78,G1,0.306836733663661,repression
G87,G61,0.306733184066722,activation
G56,G16,0.306709451142909,activation
G75,G51,0.3066488787401,repression
G95,G50,0.30603930734919,activation
G27,G72,0.305664025783381,repression
G57,G92,0.304822888891307,activation
G95,G49,0.303953940924604,repression
G71,G10,0.302604285996591,activation
G74,G31,0.302230320191527,activation
G95,G54,0.301287877121383,repression
G80,G8,0.300720737611084,repression
G30,G35,0.300717636181631,activation
G87,G45,0.30045747011871,repression
G86,G4,0.300075360066351,activation
G23,G39,0.299843000224003,activation
G27,G49,0.299323246379633,activation
G17,G22,0.299081963029644,activation
G18,G7,0.298842992741114,activation
G46,G81,0.298787768899734,repression
G51,G46,0.298667178337379,repression
G77,G83,0.298464201955678,repression
G87,G53,0.298170962385324,repression
G19,G44,0.297806280984537,activation
G46,G3,0.297371111416072,activation
G98,G58,0.297330632561756,activation
G91,G36,0.297313516557112,activation
G86,G91,0.296978287833946,activation
G52,G21,0.296682171517299,activation
G46,G61,0.295881854717712,activation
G57,G17,0.295356748063128,repression
G75,G26,0.29501479756101,activation
G44,G17,0.293891607540277,repression
G11,G8,0.293692701101985,activation
G17,G17,0.293353658971946,activation
G44,G96,0.29331662015535,activation
G86,G51,0.293144015135072,activation
G90,G86,0.292878672488501,activation
G76,G1,0.292493843863478,repression
G90,G89,0.292470260384721,repression
G76,G53,0.292316923126007,activation
G11,G62,0.292144645827914,repression
G30,G42,0.291777511180343,activation
G54,G48,0.291439677482665,activation
G8,G79,0.291426236233499,repression
G47,G70,0.290911357443394,activation
G10,G90,0.290672220778665,repression
G29,G92,0.29046405156653,repression
G18,G86,0.290307968805037,repression
G17,G65,0.290214007268917,repression
G70,G54,0.290117272998656,repression
G8,G22,0.289918054923837,activation
G28,G2,0.289874103060147,activation
G95,G66,0.289845659635502,repression
G91,G88,0.289538993193252,activation
G96,G62,0.289449068384375,activation
G86,G79,0.288917828624221,activation
G11,G30,0.288016456301591,repression
G27,G5,0.287922290922835,repression
G80,G70,0.287388828566906,repression
G94,G97,0.287247745938308,repression
G11,G81,0.287233970629228,repression
G8,G8,0.287161082377362,activation
G25,G5,0.28691466116937,repression
G19,G98,0.286912648675476,activation
G22,G79,0.286717352921788,activation
G53,G14,0.28669059088892,activation
G35,G73,0.286526139810777,repression
G82,G76,0.286161285406863,activation
G56,G2,0.28574781606038,activation
G75,G39,0.28559748540575,repression
G86,G65,0.284748498395755,activation
G71,G52,0.284692441559086,activation
G71,G31,0.284564290545723,repression
G98,G56,0.284396637212268,activation
G8,G75,0.284375302515689,activation
G35,G84,0.284149236941403,repression
G17,G44,0.28412679839049,repression
G35,G18,0.283823270418302,repression
G11,G99,0.283677034788372,activation
G58,G3,0.283618131509444,activation
G52,G73,0.283264951224984,repression
G98,G28,0.283063964048602,repression
G94,G64,0.282754345217107,activation
G25,G19,0.282559332815289,repression
G70,G90,0.282052156217963,activation
G26,G71,0.28158842167975,repression
G96,G32,0.281357256430012,repression
G95,G70,0.281314134997623,repression
G23,G65,0.281099755232164,activation
G86,G92,0.281010157224086,repression
G53,G92,0.280638374581246,repression
G11,G85,0.280458583372926,activation
G1,G36,0.279105667250551,activation
G26,G82,0.279023332314565,activation
G17,G85,0.278186670390395,repression
G44,G89,0.278136176853143,repression
G91,G76,0.277630467105495,activation
G98,G20,0.277611027961425,activation
G19,G14,0.277503253545652,activation
G95,G24,0.277287007690052,activation
G63,G56,0.276803292517172,repression
G38,G39,0.276679882212921,activation
G76,G92,0.276513135222603,repression
G84,G30,0.276018869142026,activation
G46,G74,0.275852878202464,repression
G49,G85,0.275475593902419,activation
G11,G18,0.2752527887476,repression
G35,G29,0.275059778026301,repression
G54,G2,0.275036829834177,activation
G94,G40,0.274947921968963,activation
G80,G22,0.274899405529101,repression
G44,G37,0.274898371778685,repression
G84,G3,0.274817241049657,activation
G27,G20,0.273939633853689,activation
G70,G3,0.273649988001093,activation
G76,G74,0.273349063926483,repression
G54,G89,0.272673987473114,activation
G35,G26,0.272188895374872,repression
G26,G4,0.272048172537943,activation
G89,G32,0.271822816581609,activation
G74,G52,0.271370490963761,activation
G26,G91,0.270929121129161,repression
G98,G12,0.270887569013039,repression
G91,G8,0.27074022563039,activation
G27,G47,0.270656027247266,activation
G98,G13,0.270142893640013,activation
G71,G83,0.270043781127199,activation
G94,G76,0.269244500899741,repression
G58,G64,0.26908948217925,activation
G95,G93,0.268984381793068,activation
G63,G5,0.268710965720864,activation
G51,G69,0.267980164660196,repression
G57,G16,0.267959077077541,activation
G96,G60,0.267434522305483,repression
G94,G43,0.267293232415282,activation
G71,G13,0.266341583435368,repression
G51,G37,0.265383416288833,repression
G30,G97,0.265241646923668,activation
G97,G83,0.264918550018326,repression
G56,G81,0.264419023801564,repression
G27,G64,0.264412265941835,activation
G77,G49,0.264235617439981,activation
G91,G50,0.26390880137525,activation
G86,G28,0.263769132370722,repression
G74,G47,0.263663341685005,repression
G11,G1,0.263492965893632,repression
G11,G76,0.263464500796978,repression
G89,G26,0.262922092965137,repression
G70,G24,0.262208521075065,repression
G35,G32,0.26204400493453,activation
G27,G9,0.261962488574233,repression
G84,G27,0.261906867842045,repression
G89,G45,0.261341079034222,activation
G26,G63,0.260826394327635,activation
G11,G40,0.260480159254201,repression
G76,G11,0.260030191525335,repression
G1,G8,0.259812543316008,activation
G52,G97,0.259637500284648,activation
G25,G92,0.259460458880578,activation
G84,G91,0.259337208768203,repression
G1,G53,0.25928620785425,activation
G8,G39,0.25898072415095,repression
G78,G81,0.258958229665863,repression
G77,G95,0.258396170976218,activation
G91,G41,0.258046623408611,repression
G26,G48,0.25770615005705,repression
G71,G54,0.25750005783948,repression
G19,G16,0.257447570774485,repression
G80,G76,0.257263818371649,activation
G46,G19,0.257168912003595,repression
G44,G26,0.257137072133001,repression
G75,G4,0.256345120138131,activation
G46,G60,0.25633022502846,repression
G44,G77,0.25616016925515,activation
G58,G70,0.256093668191935,activation
G17,G1,0.256062803568936,repression
G17,G29,0.255986742936076,activation
G23,G29,0.255981331916975,activation
G19,G64,0.255908828701192,activation
G10,G8,0.254935048552084,activation
G71,G81,0.254527795295954,repression
G88,G8,0.254401241849907,activation
G47,G38,0.254090635779391,repression
G49,G19,0.254075612153481,repression
G65,G26,0.252947051303693,repression
G65,G88,0.252530949961569,activation
G17,G11,0.252489463301945,activation
G49,G28,0.252481004960915,repression
G89,G100,0.252401240459057,repression
G8,G67,0.252284540450259,repression
G65,G4,0.252164122032188,activation
G57,G57,0.251914323405794,activation
G27,G59,0.251902562102146,activation
G51,G55,0.251677031072241,repression
G90,G84,0.251613265944347,repression
G95,G28,0.25159121599977,repression
G35,G65,0.251430572077258,repression
G57,G61,0.251314522266906,repression
G82,G13,0.251296691595889,activation
G29,G28,0.251050714121294,repression
G49,G81,0.251046952764003,activation
G88,G60,0.250954085100453,repression
G57,G11,0.250524102894697,activation
G56,G75,0.250193213205542,repression
G35,G94,0.249374194100204,repression
G10,G92,0.249364638213125,repression
G88,G50,0.249231018959442,repression
G94,G10,0.24921496541895,activation
G56,G61,0.24889999396181,repression
G7,G81,0.248791160110069,activation
G23,G67,0.248370651128177,repression
G57,G55,0.24830964209942,repression
G29,G91,0.248215074740439,repression
G94,G32,0.248203696769234,repression
G74,G32,0.24806825373586,activation
G91,G43,0.248031240676762,activation
G88,G88,0.247915141552644,activation
G77,G54,0.246933321375302,repression
G87,G84,0.246703764685828,activation
G91,G27,0.246603821192486,activation
G51,G85,0.246563175768968,activation
G23,G89,0.246425135049182,activation
G80,G18,0.246179856409599,repression
G25,G94,0.246115639280382,repression
G89,G30,0.246011083670288,repression
G91,G33,0.245790780981344,repression
G96,G94,0.245730180137194,repression
G96,G52,0.245056100858115,activation
G53,G25,0.244997827266872,activation
G57,G8,0.244658195453265,repression
G26,G28,0.244463489546458,activation
G23,G12,0.244116954654048,repression
G56,G92,0.244083883359014,activation
G8,G70,0.244059095046507,activation
G94,G96,0.243860775203285,repression
G56,G21,0.243400536152354,repression
G11,G11,0.24317414330155,activation
G29,G49,0.242944774431053,activation
G1,G20,0.242848182596461,activation
G22,G75,0.242774412300868,repression
G74,G5,0.242563960888943,repression
G53,G5,0.242503351415419,repression
G1,G59,0.242413936496338,activation
G18,G1,0.242403223683768,repression
G71,G98,0.241954331599328,activation
G35,G62,0.241927506672076,activation
G82,G69,0.241811491574002,activation
G29,G79,0.241781617372597,activation
G97,G62,0.241625055720429,repression
G71,G26,0.241567845631402,repression
G38,G46,0.241420481250593,repression
G63,G58,0.241419105097374,activation
G70,G27,0.241209913260544,repression
G29,G1,0.240943222330148,activation
G90,G64,0.240467717694401,activation
G51,G36,0.240375432531067,repression
G96,G35,0.240228343032492,activation
G86,G89,0.240152461126119,repression
G70,G56,0.239565362678516,repression
G10,G83,0.2394096116272,repression
G90,G75,0.239372548149024,repression
G8,G7,0.238929428858214,repression
G90,G44,0.23882460181417,activation
G23,G66,0.238248558250924,activation
G63,G15,0.238116395547006,activation
G22,G68,0.237990670172965,activation
G88,G23,0.237856414022091,repression
G58,G22,0.23771177427845,repression
G27,G93,0.237336895506372,activation
G47,G17,0.237104680879106,activation
G76,G99,0.236816970436816,repression
G22,G90,0.236799915498794,activation
G76,G91,0.236719611808924,activation
G51,G39,0.236581758059149,activation
G10,G6,0.236432250520552,activation
G80,G55,0.236297607900993,repression
G23,G3,0.236140913356995,repression
G76,G27,0.236068840822318,activation
G80,G37,0.23510809810593,activation
G44,G1,0.235030523406334,activation
G29,G95,0.234782551080385,repression
G10,G26,0.234365935398309,activation
G29,G41,0.2339724212466,repression
G97,G54,0.233969467565629,activation
G90,G62,0.233833178096681,activation
G18,G75,0.233247754732983,activation
G63,G46,0.232766451357481,repression
G63,G77,0.232756603278415,activation
G84,G84,0.232447724379767,activation
G52,G3,0.231660249635168,repression
G51,G80,0.231497744602772,activation
G18,G66,0.231261912790468,repression
G47,G57,0.23117920125937,activation
G1,G68,0.231127583361137,repression
G90,G21,0.230928076149121,repression
G91,G42,0.230835675325823,repression
G76,G83,0.230660683838455,activation
G91,G19,0.230284938669254,repression
G28,G56,0.230276448569045,repression
G75,G79,0.230162923086958,activation
G19,G48,0.230134488339022,activation
G25,G77,0.230127797347488,activation
G11,G22,0.229961194957969,activation
G95,G51,0.229804107285235,activation
G46,G25,0.229495056124458,repression
G17,G19,0.229431702602234,activation
G63,G45,0.22933389986396,repression
G10,G1,0.228826462120588,repression
G49,G24,0.228551324606519,activation
G74,G72,0.228392766928569,activation
G44,G53,0.228234373948351,repression
G77,G68,0.22818062285871,repression
G8,G50,0.228038209331568,repression
G63,G48,0.227808868721229,repression
G84,G46,0.227328402722597,activation
G91,G65,0.226959430307496,activation
G94,G73,0.226884862400166,activation
G84,G33,0.226805225761334,repression
G71,G33,0.2266806984235,repression
G65,G44,0.226125223471489,repression
G22,G1,0.225964479104203,activation
G58,G68,0.225594438406798,repression
G17,G38,0.225275321314736,activation
G8,G55,0.22524795228846,repression
G30,G13,0.225055009371359,repression
G44,G44,0.224999845569596,activation
G87,G79,0.224763893553144,activation
G87,G37,0.22442835382898,activation
G97,G94,0.224280972239962,repression
G18,G89,0.224249218425395,repression
G70,G57,0.224204007689383,activation
G52,G18,0.224133097977479,activation
G87,G60,0.224123489212468,repression
G27,G27,0.223674334527115,activation
G70,G49,0.223553770937377,activation
G97,G5,0.223414273002375,repression
G78,G52,0.222760234197573,activation
G30,G1,0.222444770255815,activation
G19,G87,0.222437693192084,repression
G52,G61,0.222322668060658,repression
G84,G42,0.222321158592473,activation
G94,G44,0.222035830984542,activation
G22,G42,0.221755985726066,activation
G91,G30,0.221484946053599,activation
G86,G1,0.221367017235314,activation
G27,G19,0.221048090205816,activation
G11,G29,0.220910442841988,activation
G1,G9,0.220317931074397,activation
G70,G69,0.220214062798338,activation
G88,G42,0.220144087809252,repression
G44,G4,0.220040641509768,repression
G78,G96,0.219838778532123,activation
G1,G34,0.219686544104012,activation
G30,G71,0.219138699462514,activation
G29,G98,0.219071994700539,repression
G46,G47,0.219037258713379,activation
G96,G96,0.218953601480538,activation
G96,G69,0.218771407059027,repression
G25,G27,0.218712578381406,repression
G88,G71,0.218552492268526,repression
G96,G76,0.218453211647958,activation
G75,G21,0.218327433593953,repression
G44,G98,0.218172837341387,repression
G74,G20,0.218100281538471,activation
G86,G98,0.217328121898667,repression
G57,G7,0.217251852826957,activation
G94,G67,0.217186033782681,activation
G54,G78,0.217109620052384,repression
G35,G88,0.217068610596558,activation
G10,G4,0.216786451102898,activation
G17,G28,0.216428398560687,activation
G89,G91,0.215967074145727,repression
G35,G34,0.215685832725464,activation
G8,G93,0.21546646504137,repression
G80,G32,0.2154258123033,repression
G77,G5,0.21520499105867,activation
G95,G47,0.215168941368515,repression
G51,G79,0.215063963352585,activation
G70,G8,0.214634722894668,activation
G1,G25,0.214413799180963,repression
G80,G84,0.214036587652051,activation
G80,G83,0.213999034056516,repression
G46,G64,0.213780306389025,activation
G84,G50,0.213741464525634,activation
G46,G8,0.213667719851283,repression
G44,G43,0.21364026435931,activation
G44,G25,0.213568609097557,activation
G44,G48,0.213436149609217,repression
