SourceGENES,TargetGENES,Interaction,Edges
G4,G7,0.506184865000385,activation
G24,G85,0.505788571571769,activation
G79,G94,0.505290725233371,activation
G92,G3,0.504469882842138,repression
G71,G94,0.504346466557457,activation
G38,G95,0.502708077773777,repression
G57,G40,0.501845400025962,activation
G1,G31,0.501631080934766,repression
G38,G62,0.50151559115378,activation
G77,G1,0.501430009856451,activation
G34,G95,0.501152589620405,repression
G33,G53,0.501101059509582,repression
G23,G19,0.500048104257047,activation
G8,G93,0.498925941094263,repression
G46,G94,0.496847935341749,activation
G70,G92,0.496844038066512,repression
G23,G64,0.495528241695721,repression
G23,G20,0.49483179357268,activation
G46,G2,0.493975848570784,activation
G1,G12,0.493632938726408,activation
G56,G28,0.493003037650254,repression
G46,G19,0.49297584897612,activation
G24,G4,0.491118252507696,activation
G36,G98,0.49038695098906,activation
G53,G88,0.489784708613802,repression
G44,G79,0.489517293964515,activation
G63,G30,0.489343667553701,repression
G63,G7,0.489303364955227,repression
G29,G81,0.487802768271701,activation
G13,G85,0.487187042445355,repression
G23,G74,0.48694077772073,activation
G99,G2,0.485430891874403,activation
G78,G85,0.483573352483309,repression
G29,G28,0.481797702779719,repression
G13,G18,0.481545840702027,repression
G92,G6,0.481410181330522,repression
G33,G49,0.481141520281248,activation
G9,G82,0.481036724915646,activation
G1,G21,0.480610597955545,activation
G100,G8,0.479465493753737,activation
G56,G40,0.478760812401492,activation
G15,G65,0.478740480353228,repression
G99,G99,0.478512513712609,activation
G29,G56,0.478404820930436,repression
G15,G79,0.478219625329053,repression
G23,G7,0.477596507854133,repression
G76,G59,0.476236270588564,repression
G4,G88,0.475674317958796,repression
G77,G27,0.474980987877238,repression
G56,G54,0.473766437081852,activation
G49,G39,0.472653754485557,activation
G56,G56,0.471911586075462,activation
G33,G30,0.467792943984922,repression
G49,G81,0.466779976559214,repression
G78,G24,0.466057024230119,repression
G72,G52,0.465413708745465,repression
G89,G76,0.464734686377825,repression
G77,G59,0.46390162227301,activation
G53,G28,0.462915419960828,repression
G8,G83,0.462137141840305,activation
G72,G27,0.459797442534252,activation
G78,G92,0.459300934469308,repression
G8,G52,0.458966022140616,activation
G77,G17,0.458911101378714,activation
G73,G49,0.458818698626926,activation
G27,G95,0.458573301071832,repression
G76,G94,0.458552405807048,repression
G72,G81,0.458493844048253,repression
G20,G28,0.456936306707142,activation
G3,G35,0.456838987365997,repression
G24,G96,0.45615408993348,activation
G46,G61,0.455020074306946,repression
G24,G60,0.452256291024079,repression
G15,G11,0.450174929275952,activation
G56,G21,0.44998216230761,repression
G44,G65,0.449725138692401,repression
G77,G71,0.449016324461671,activation
G24,G24,0.448543947407142,activation
G76,G96,0.448112171123604,activation
G76,G17,0.448059464969009,repression
G34,G49,0.447881541622998,activation
G44,G82,0.447631330244666,activation
G27,G60,0.447302909735959,repression
G33,G57,0.447285387993865,repression
G61,G6,0.44652894762392,repression
G78,G99,0.44649012779509,repression
G57,G64,0.44648255688301,repression
G46,G95,0.446068078296622,activation
G24,G9,0.446011877264608,activation
G46,G66,0.444680977441255,activation
G57,G98,0.444675879397079,repression
G3,G93,0.442621574583287,activation
G63,G65,0.44204054924023,repression
G64,G62,0.441172184818674,activation
G99,G44,0.440487984935357,repression
G72,G42,0.440424986790145,activation
G46,G39,0.439657202126687,activation
G38,G35,0.438769985518565,repression
G33,G3,0.438483094106609,repression
G72,G50,0.438200355866415,activation
G1,G56,0.437811813187884,activation
G8,G33,0.437528540466782,repression
G55,G47,0.43704636841672,repression
G16,G31,0.434413923193519,repression
G79,G4,0.434318280691065,repression
G15,G54,0.434241464844796,repression
G99,G27,0.432531209767567,repression
G29,G100,0.432366888786568,activation
G8,G47,0.431747547757169,activation
G73,G47,0.431657061402432,repression
G68,G88,0.430987703385588,activation
G73,G28,0.430985996788858,activation
G27,G96,0.430471342644074,activation
G70,G100,0.43041185309705,activation
G74,G53,0.430218028235334,activation
G53,G93,0.430033357287014,activation
G59,G95,0.42825404917644,repression
G56,G62,0.427330582953987,repression
G49,G57,0.426972306467036,repression
G11,G78,0.426799208851906,activation
G46,G50,0.426083907729577,repression
G69,G48,0.42600670483497,activation
G31,G5,0.4242124306781,repression
G99,G65,0.423711475364704,repression
G9,G79,0.422107061231741,activation
G27,G38,0.422086927455747,repression
G61,G42,0.420151019417186,repression
G56,G98,0.419434599582099,activation
G36,G80,0.418981381262646,repression
G99,G5,0.418490033632534,activation
G60,G62,0.41790123127807,activation
G53,G96,0.417687278208055,activation
G61,G40,0.416438943535412,repression
G36,G57,0.416436018192754,activation
G16,G59,0.414714249745746,repression
G99,G4,0.414498139533808,repression
G11,G80,0.414225356097037,repression
G29,G57,0.413845226136779,repression
G99,G19,0.413824135397874,repression
G38,G6,0.413784792733097,repression
G23,G82,0.413575547942702,activation
G69,G49,0.413363019193588,repression
G77,G65,0.41276638291918,repression
G69,G59,0.412734587050918,repression
G31,G27,0.412595253358945,activation
G9,G13,0.412568074180781,repression
G24,G17,0.411303117826478,repression
G73,G56,0.411133146488757,repression
G78,G15,0.410936406418763,repression
G89,G24,0.410757916067948,activation
G70,G28,0.410164932852532,activation
G1,G57,0.409800907080977,activation
G77,G56,0.409705030810478,repression
G76,G73,0.409451205438511,repression
G99,G9,0.408488768364522,activation
G23,G88,0.408434540259461,repression
G4,G13,0.408357577726628,activation
G78,G78,0.408336994161944,activation
G61,G97,0.408127568832043,activation
G44,G94,0.408016710937307,activation
G38,G71,0.407739488191459,repression
G3,G47,0.407611028950125,repression
G76,G56,0.40743860172424,repression
G16,G26,0.407236619574401,repression
G95,G84,0.405349511773924,repression
G29,G47,0.404570914750154,activation
G27,G59,0.40349817102157,activation
G77,G34,0.403357422569214,activation
G59,G49,0.402986484987241,repression
G57,G21,0.402837552425918,activation
G99,G88,0.402620622058618,repression
G95,G80,0.402005304612018,repression
G61,G73,0.401986166175438,activation
G4,G26,0.400022028910217,repression
G16,G61,0.398961073851822,repression
G23,G52,0.397710989051395,activation
G69,G75,0.39741226748456,repression
G46,G4,0.397221867737473,activation
G8,G30,0.397104683324988,repression
G81,G83,0.396952706062835,repression
G89,G1,0.396739281806987,repression
G9,G50,0.395704660305041,activation
G68,G94,0.395179280328601,repression
G69,G81,0.395016568105546,repression
G36,G39,0.394948253804294,repression
G49,G12,0.394813243433455,activation
G46,G82,0.394278947062463,repression
G1,G15,0.393812457490529,repression
G63,G91,0.393558670094637,repression
G76,G91,0.393368363632474,activation
G24,G10,0.393159320297679,activation
G78,G52,0.392787287458159,activation
G38,G48,0.392526826611091,repression
G13,G35,0.392276105671315,activation
G9,G24,0.390080318753816,activation
G38,G53,0.390065414322796,activation
G44,G30,0.389484975242348,activation
G61,G71,0.388918427023258,repression
G61,G84,0.388913937932872,repression
G3,G54,0.388595907154855,activation
G69,G74,0.388535211167974,repression
G57,G62,0.388426707653757,activation
G76,G65,0.388286918054714,activation
G63,G38,0.387916880047767,activation
G76,G75,0.387571749895375,repression
G77,G73,0.386916759008206,repression
G3,G34,0.386581001450699,repression
G53,G67,0.386179510970533,activation
G16,G9,0.385698032348647,activation
G64,G95,0.385356792107857,activation
G3,G8,0.385165326940687,activation
G46,G71,0.38497306261409,repression
G99,G23,0.384958739196956,repression
G63,G47,0.384679456457024,activation
G31,G4,0.384436863991957,repression
G56,G42,0.384419829821139,activation
G46,G28,0.38434011046253,repression
G61,G56,0.384302119786415,activation
G71,G21,0.383141945934101,activation
G81,G25,0.382822851985569,activation
G91,G53,0.382541226852843,activation
G63,G33,0.382262542465201,activation
G24,G18,0.382248203379138,activation
G89,G85,0.38175384693392,repression
G29,G14,0.38169006306328,repression
G23,G27,0.381294982784551,activation
G44,G50,0.380595193537153,activation
G8,G14,0.380442828776361,activation
G63,G8,0.379874941669529,repression
G57,G57,0.378727778719627,activation
G70,G32,0.37854727971619,repression
G56,G25,0.378478613463536,activation
G69,G21,0.37838923639102,activation
G71,G9,0.377525350951119,repression
G76,G61,0.376586483293311,repression
G69,G29,0.376365046799421,repression
G34,G75,0.376181332365199,repression
G11,G50,0.375191218195133,repression
G78,G23,0.375055712147661,activation
G46,G35,0.374828951042383,repression
G17,G62,0.374478033109533,activation
G31,G53,0.3744577030307,repression
G100,G12,0.373951399710882,repression
G27,G25,0.373191698441567,activation
G77,G61,0.373102755768651,repression
G81,G22,0.372516689023147,repression
G34,G33,0.371505035498049,repression
G13,G65,0.371078170314231,activation
G16,G44,0.370975677597262,repression
G4,G21,0.370752024818201,repression
G44,G39,0.369869207108478,repression
G55,G53,0.368923307281014,repression
G8,G26,0.368313870501995,repression
G89,G2,0.367644310245024,repression
G3,G48,0.367423912231411,repression
G27,G17,0.367162838568991,activation
G49,G98,0.366906351148936,repression
G78,G79,0.366666968665087,activation
G89,G65,0.366383571645652,repression
G76,G69,0.365741378274051,activation
G70,G25,0.36474760850728,repression
G77,G24,0.363632191900349,activation
G76,G1,0.363388992553134,repression
G81,G85,0.363264184005148,activation
G24,G19,0.363212690319995,repression
G29,G49,0.363178791387853,repression
G20,G67,0.362167512842372,activation
G23,G15,0.362133252277502,repression
G81,G54,0.36208692527022,activation
G79,G57,0.361873852672382,activation
G16,G8,0.361682311158515,repression
G59,G53,0.361506553515215,activation
G79,G9,0.361431512974992,activation
G38,G84,0.361309497788814,repression
G27,G54,0.361251665230776,activation
G89,G4,0.360563098173701,repression
G61,G58,0.360325576819401,activation
G77,G99,0.360322548104677,repression
G99,G82,0.359085829649979,activation
G74,G49,0.358662538369902,repression
G60,G6,0.358635385353815,repression
G53,G60,0.358169895966767,activation
G92,G84,0.357925493451961,activation
G3,G21,0.357684681357869,repression
G3,G80,0.357649923540252,repression
G29,G21,0.357163509247664,repression
G4,G66,0.35675411256364,activation
G1,G55,0.356631056716759,repression
G20,G96,0.356472488714331,repression
G69,G1,0.355319034419582,repression
G76,G99,0.355182524250603,repression
G69,G71,0.355173022833701,repression
G69,G57,0.355095374229224,repression
G23,G31,0.354954931678067,activation
G92,G12,0.354854179365513,activation
G89,G51,0.354785787872011,repression
G3,G56,0.35472931952572,repression
G15,G27,0.354028729247482,repression
G13,G82,0.35330817361816,repression
G77,G69,0.353280557772548,activation
G77,G94,0.352972896259542,repression
G46,G24,0.352856379188469,repression
G89,G23,0.35282003556922,activation
G20,G59,0.352640703303082,activation
G44,G88,0.352160362668066,activation
G81,G28,0.35211996798736,activation
G16,G4,0.351202795256918,repression
G78,G63,0.351175652716284,activation
G76,G71,0.350223544141015,activation
G73,G12,0.350046977687965,repression
G63,G31,0.34999186983955,activation
G99,G74,0.349667389618605,repression
G16,G76,0.349519883747317,repression
G77,G15,0.349469931751842,repression
G46,G17,0.349236528194808,activation
G74,G18,0.348965024323015,repression
G79,G79,0.348152135234541,activation
G78,G9,0.34781026038861,repression
G20,G6,0.347751650745662,activation
G78,G55,0.347399266973338,activation
G70,G39,0.347015523262465,activation
G61,G12,0.346604960647144,repression
G27,G65,0.346258861414646,activation
G31,G99,0.346157459634397,activation
G89,G38,0.3458835491045,repression
G81,G7,0.345647199483641,activation
G23,G99,0.344973890826338,repression
G56,G39,0.344612737175369,repression
G78,G40,0.344536851792915,activation
G23,G79,0.344169825937599,repression
G46,G55,0.343976263274286,activation
G27,G34,0.343891667634702,repression
G16,G30,0.343832475921362,activation
G74,G56,0.343740127569403,repression
G55,G88,0.343643322880733,repression
G99,G76,0.343487416176066,repression
G89,G55,0.342335426830499,repression
G34,G11,0.3410479494496,activation
G79,G65,0.340953618285075,repression
G13,G86,0.340803978722042,repression
G8,G44,0.340686511288654,activation
G81,G39,0.340408134767916,activation
G23,G17,0.340214671308545,activation
G10,G62,0.339667368339511,repression
G10,G38,0.339326118800311,repression
G57,G39,0.339202993344417,repression
G16,G77,0.339012387450433,activation
G99,G20,0.338988683122758,repression
G79,G88,0.338966016407727,repression
G15,G99,0.338653743331593,repression
G71,G97,0.338462610683368,repression
G68,G65,0.338285200059519,activation
G64,G85,0.33826491771107,repression
G17,G95,0.337625800833811,repression
G79,G60,0.336842316325285,activation
G73,G82,0.336438471758011,repression
G16,G90,0.336339041568058,repression
G89,G74,0.336267507223887,activation
G78,G88,0.335945645029283,repression
G46,G84,0.335636495790695,repression
G46,G18,0.335362521949022,activation
G31,G85,0.335308276728042,activation
G38,G75,0.3343032253914,repression
G78,G31,0.333815218282672,repression
G56,G31,0.333712202318991,activation
G78,G50,0.333626494364217,repression
G57,G10,0.332959221590448,activation
G55,G5,0.332565303058444,activation
G72,G73,0.332285381395287,activation
G1,G19,0.331613644882809,repression
G29,G36,0.331448048504611,repression
G72,G74,0.330972579610099,activation
G77,G96,0.33078548730173,activation
G79,G24,0.330584048116483,repression
G46,G92,0.330167714516109,repression
G99,G85,0.32991807902865,repression
G8,G34,0.329779384059405,repression
G79,G17,0.329518490980163,activation
G74,G54,0.329229943229348,activation
G74,G71,0.329207755080017,repression
G10,G17,0.329202228784377,repression
G11,G11,0.328839732037885,activation
G29,G52,0.328650519540952,activation
G64,G17,0.32836715497979,activation
G100,G100,0.328356841434015,activation
G34,G92,0.327650003723623,repression
G53,G25,0.327404424730875,activation
G60,G59,0.327348200500083,activation
G71,G81,0.327224196905253,repression
G71,G42,0.327059089251589,activation
G16,G64,0.326918317840428,activation
G24,G74,0.32674470406377,activation
G60,G17,0.326587458710606,repression
G73,G50,0.326272116250952,activation
G29,G41,0.324664053442847,activation
G46,G57,0.32455667079156,repression
G64,G57,0.32454474814752,repression
G33,G27,0.324513927102146,repression
G73,G74,0.324478590977913,repression
G29,G7,0.324453042783771,repression
G23,G60,0.324428951362554,activation
G24,G99,0.324326387612625,activation
G15,G5,0.323458778983924,repression
G89,G19,0.323378527757003,repression
G72,G69,0.322890318458598,repression
G69,G54,0.322789305182601,repression
G11,G75,0.322750964778517,activation
G77,G18,0.322622815684456,activation
G11,G58,0.321441879201626,repression
G77,G91,0.321320332676583,activation
G76,G55,0.321018695171852,activation
G20,G27,0.320900058223779,activation
G46,G76,0.320740329864728,repression
G57,G2,0.320607234968905,repression
G24,G12,0.320431945244675,activation
G89,G15,0.32010218614367,repression
G20,G64,0.320101981661524,repression
G73,G84,0.320017266595612,activation
G44,G51,0.319645343104798,activation
G9,G62,0.319635210304339,activation
G71,G28,0.319600312485255,repression
G11,G81,0.318734240193883,repression
G72,G8,0.31836030827638,activation
G61,G18,0.317496966189463,activation
G9,G74,0.316840203722186,repression
G100,G6,0.316022680229771,repression
G61,G24,0.315938208782846,activation
G64,G98,0.315843447934101,repression
G38,G20,0.315783634576785,activation
G76,G3,0.315599564349213,activation
G33,G39,0.315216487642727,activation
G4,G90,0.315064536756899,activation
G78,G13,0.314749797940461,activation
G73,G96,0.314711945706308,repression
G69,G34,0.314664914328519,repression
G23,G32,0.314613735241612,activation
G56,G41,0.314271095606369,repression
G44,G24,0.313130542237126,repression
G99,G71,0.313055081346115,repression
G74,G20,0.312718950333414,activation
G11,G4,0.312278701665835,repression
G31,G78,0.312246478561932,repression
G8,G64,0.311563316300416,repression
G71,G90,0.311410137093103,repression
G17,G55,0.311381984348994,activation
G55,G44,0.311230447037367,activation
G29,G40,0.310998105527183,repression
G59,G47,0.310478013680074,activation
G11,G2,0.31047468078724,activation
G9,G40,0.310340764532217,activation
G74,G21,0.310303705935607,repression
G73,G71,0.310279691015909,repression
G72,G53,0.309737738481571,activation
G36,G85,0.309664573261131,activation
G44,G76,0.309026290744562,activation
G91,G47,0.308840801134856,activation
G76,G95,0.308824811077817,repression
G49,G42,0.308603433738559,repression
G74,G12,0.308481206183634,activation
G76,G72,0.308112504022895,activation
G15,G2,0.308081114565034,repression
G33,G67,0.307551741052772,activation
G61,G9,0.307044063196653,repression
G44,G70,0.306925684497516,repression
G59,G33,0.306710410499022,repression
G55,G42,0.30657464546344,repression
G89,G16,0.305662715527612,activation
G11,G57,0.305631424143907,activation
G71,G61,0.305503682602479,repression
G46,G79,0.305308219075546,activation
G9,G42,0.305148107225821,activation
G99,G78,0.305112212377358,repression
G63,G97,0.304917836377313,repression
G46,G90,0.304701193919193,activation
G60,G91,0.304149832675885,activation
G99,G59,0.303960937242416,repression
G99,G15,0.303891009149085,repression
G46,G96,0.303598366876362,activation
G29,G50,0.303323110363257,activation
G1,G24,0.303073745337021,repression
G46,G68,0.302744301584871,repression
G61,G54,0.302707866554925,repression
G55,G27,0.302582198811522,activation
G8,G12,0.302402955704042,repression
G53,G75,0.302373680422804,repression
G44,G46,0.30216483973291,activation
G23,G34,0.302108446070718,repression
G8,G22,0.301974798561889,activation
G9,G65,0.301552970595944,activation
G31,G40,0.301230840205982,repression
G46,G53,0.301080025835563,repression
G2,G65,0.30088817952765,repression
G1,G71,0.300692205696091,activation
G33,G22,0.300666175361379,activation
G27,G67,0.299276803254776,activation
G24,G64,0.299126182713721,activation
G71,G96,0.298503481660601,activation
G69,G37,0.298075927012902,repression
G16,G82,0.29773304768201,repression
G78,G65,0.297569445144155,repression
G100,G14,0.297260794507153,activation
G70,G96,0.297070187765633,repression
G68,G53,0.297067167302494,activation
G77,G84,0.296421910957,repression
G61,G37,0.296405425208132,repression
G78,G4,0.296232462100184,activation
G74,G97,0.296138837800364,activation
G23,G77,0.295867882587298,repression
G95,G88,0.295686140046723,repression
G57,G9,0.295535989853612,activation
G1,G44,0.295196030971896,repression
G12,G81,0.294971216407311,repression
G79,G51,0.294463598972386,activation
G71,G84,0.294335914454118,repression
G79,G64,0.294117144715589,repression
G33,G70,0.293750591474668,repression
G49,G64,0.293718038859049,repression
G44,G81,0.293664716842425,repression
G56,G4,0.292463492434262,activation
G31,G12,0.292462768840464,activation
G78,G5,0.292232742246845,activation
G23,G4,0.291844790504661,activation
G11,G79,0.29171445188371,activation
G72,G24,0.291618956282426,repression
G70,G21,0.291547460475144,repression
G9,G53,0.290938701053394,activation
G76,G76,0.290689462557555,activation
G24,G88,0.290615836328407,repression
G49,G80,0.290566618708543,activation
G17,G9,0.290331079727568,repression
G59,G30,0.290057186253263,repression
G36,G64,0.289967383402899,repression
G89,G60,0.289938648341915,activation
G38,G49,0.289214455395983,activation
G61,G29,0.289060579161628,activation
G72,G28,0.289027220449745,activation
G79,G99,0.289002672591148,repression
G89,G64,0.288628339665974,repression
G99,G68,0.288104960608099,activation
G53,G20,0.288042518323361,repression
G61,G96,0.28780992398574,repression
G70,G58,0.287742207913872,repression
G55,G24,0.28757162062058,activation
G36,G88,0.287492004456992,activation
G17,G3,0.287254776783615,repression
G17,G88,0.286739563247854,activation
G44,G89,0.286231711771611,repression
G1,G48,0.286151339753457,repression
G44,G59,0.285252544843568,activation
G24,G13,0.284993590888113,activation
G89,G69,0.284977164372516,activation
G33,G34,0.284843640105016,repression
G76,G60,0.284749462306425,activation
G57,G81,0.284522045786082,repression
G4,G77,0.284500033653349,activation
G77,G75,0.284438264804945,activation
G27,G41,0.284198502241077,repression
G38,G30,0.283629522123575,activation
G89,G58,0.283608973381323,activation
G53,G56,0.283313838682436,activation
G23,G38,0.283067223400887,activation
G15,G24,0.283063952527918,activation
G73,G14,0.282925670922325,activation
G56,G97,0.281867973483448,repression
G46,G42,0.281677142886706,repression
G23,G14,0.28145913236182,repression
G10,G65,0.281345911976768,activation
G57,G4,0.281099219542539,activation
G72,G18,0.280670062459047,repression
G57,G90,0.280252928336878,repression
G9,G6,0.280173220775764,activation
G53,G10,0.28004806172071,repression
G23,G24,0.279910549585593,activation
G71,G57,0.279852749003513,activation
G72,G54,0.279500159781213,activation
G76,G6,0.278913403691673,repression
G77,G68,0.278777800088049,activation
G27,G66,0.278341720151406,repression
G44,G64,0.278137561540466,activation
G29,G43,0.278063564939784,activation
G95,G42,0.277924233022826,repression
G20,G53,0.277503518974418,repression
G61,G74,0.277373096463039,activation
G69,G53,0.277158152297817,repression
G27,G73,0.277126886090442,activation
G45,G21,0.277107471429979,repression
G16,G68,0.27636451465126,repression
G76,G84,0.276128853656171,repression
G74,G23,0.27584037975626,activation
G11,G89,0.274969333736572,activation
G92,G69,0.274771173571198,activation
G91,G88,0.274509482443865,activation
G69,G27,0.274335704403043,activation
G64,G4,0.274331998676233,repression
G8,G10,0.274069888518679,repression
G73,G61,0.273997410255267,activation
G38,G40,0.273746994706052,repression
G79,G78,0.273344027621904,activation
G77,G85,0.273024973383154,repression
G63,G63,0.272991858398939,activation
G29,G8,0.272948539628333,repression
G74,G48,0.272807293693387,repression
G23,G12,0.272767265734966,activation
G89,G89,0.27268776241587,activation
G81,G57,0.272563207511569,repression
G45,G47,0.272487974609144,activation
G38,G38,0.272310932398734,activation
G46,G38,0.271746151938138,activation
G55,G79,0.271187917920678,activation
G68,G74,0.270675774062579,activation
G99,G77,0.270399395517014,repression
G53,G9,0.270210706692675,activation
G73,G64,0.270116761300059,activation
G73,G97,0.270106738392818,repression
G8,G49,0.269656691870943,repression
G1,G23,0.269621181430762,activation
G100,G2,0.269619875198311,activation
G15,G82,0.269605639245358,activation
G79,G19,0.269439278248852,repression
G72,G82,0.269105846539513,repression
G43,G88,0.268887740936868,repression
G13,G7,0.268070088529237,repression
G99,G55,0.267967544650916,activation
G76,G63,0.26772807954914,activation
G43,G85,0.267658144933765,repression
G57,G46,0.266882929491991,repression
G27,G28,0.266683043372653,activation
G76,G34,0.266234564875304,activation
G78,G44,0.266078848039832,repression
G36,G47,0.265948159775545,repression
G27,G23,0.265635391016543,activation
G11,G85,0.265498507338546,activation
G81,G31,0.264773396276399,repression
G57,G44,0.264727389628987,activation
G29,G48,0.264408866941068,repression
G68,G9,0.264366343419861,repression
G49,G62,0.2642476378548,repression
G11,G96,0.263992529395273,activation
G24,G52,0.263554266039447,repression
G23,G49,0.263364257612709,activation
G53,G73,0.26320125019255,activation
G17,G53,0.263159065498866,activation
G48,G81,0.262883341523278,repression
G27,G32,0.262457947547862,activation
G9,G84,0.262126491739981,repression
