SourceGENES,TargetGENES,Interaction,Edges
G82,G70,0.324696201692689,activation
G5,G26,0.324481636075342,activation
G61,G72,0.324291874878688,activation
G32,G60,0.323925264407139,repression
G98,G11,0.323874348125063,activation
G51,G1,0.32359941434337,activation
G47,G1,0.322668662805121,activation
G1,G44,0.322536240098015,activation
G74,G2,0.322376913117258,repression
G91,G45,0.322229574566139,activation
G98,G31,0.322140834956478,repression
G94,G61,0.322076622938115,activation
G39,G19,0.321521628577838,activation
G4,G45,0.321368189446873,repression
G22,G13,0.321055692450432,repression
G9,G38,0.320924511876422,repression
G67,G71,0.320410421865409,activation
G12,G76,0.31959604583492,repression
G99,G24,0.319591859721875,activation
G49,G1,0.319226725828086,activation
G91,G30,0.319163091963529,repression
G82,G11,0.318798519094948,repression
G100,G88,0.318150475214352,activation
G17,G34,0.317707809729277,activation
G9,G56,0.316854882549451,activation
G64,G45,0.316227156853201,activation
G67,G35,0.315875144478161,activation
G17,G54,0.315730067256052,repression
G4,G3,0.315219698368913,repression
G64,G5,0.314959682428654,activation
G84,G66,0.314902156398778,activation
G11,G23,0.314675032965586,activation
G12,G15,0.314382226243546,activation
G86,G8,0.314167184619057,activation
G78,G28,0.313979635383997,activation
G2,G57,0.313737897040915,repression
G22,G45,0.313607155469242,repression
G24,G21,0.313246409537596,repression
G17,G68,0.312852363350873,repression
G26,G58,0.312187594032431,repression
G98,G15,0.312126971634247,repression
G98,G28,0.311622903254998,activation
G95,G95,0.311621568929824,activation
G86,G34,0.311425787725064,repression
G90,G81,0.311094014435714,repression
G47,G37,0.311001426891544,activation
G67,G94,0.310797103772895,repression
G1,G28,0.310660677841888,activation
G2,G18,0.310281520926104,repression
G9,G35,0.308874391801866,activation
G96,G56,0.308760618188936,repression
G45,G45,0.308569694866225,activation
G48,G32,0.307936530238751,repression
G63,G38,0.3078132505966,activation
G4,G77,0.307760763507577,repression
G44,G15,0.307496163899251,repression
G45,G94,0.307467112021028,repression
G24,G41,0.3073573273266,repression
G49,G46,0.306733350947673,repression
G32,G64,0.30662220840638,repression
G22,G38,0.305733739261812,repression
G63,G61,0.305161494966783,activation
G97,G14,0.304632448860338,repression
G24,G77,0.304511195035072,activation
G91,G89,0.304352116109974,activation
G45,G48,0.304327012794029,repression
G47,G23,0.304233402547884,activation
G64,G74,0.304209451061235,activation
G61,G7,0.304164106350414,repression
G73,G56,0.3041195209752,repression
G64,G29,0.30361907064824,activation
G91,G96,0.303589378990171,activation
G95,G52,0.303566227386329,repression
G82,G40,0.303109342189326,repression
G22,G63,0.303079665837203,repression
G86,G30,0.302714989447932,activation
G5,G15,0.301927393466376,repression
G47,G31,0.30175703977936,repression
G47,G6,0.300915628059174,repression
G2,G73,0.300627905750617,repression
G44,G34,0.299420532151441,repression
G91,G97,0.299310564242114,activation
G82,G94,0.299272698292034,activation
G86,G26,0.298770402728242,activation
G74,G61,0.298767638194586,activation
G44,G55,0.298630944742988,activation
G9,G21,0.298266396894869,activation
G47,G51,0.297728010069094,repression
G12,G4,0.296251225176281,activation
G2,G1,0.29588108291927,repression
G49,G94,0.29549032678691,repression
G45,G71,0.295464272594679,repression
G22,G2,0.294435400109074,activation
G47,G100,0.294235598992794,repression
G61,G49,0.293342358212303,repression
G96,G9,0.292974225779193,activation
G4,G63,0.292359077175321,repression
G12,G31,0.292177206458174,activation
G47,G13,0.29168870767982,repression
G2,G29,0.291578372756296,activation
G47,G75,0.291485139630726,repression
G5,G70,0.291206776619707,activation
G48,G78,0.291091802882012,repression
G39,G34,0.291055811197279,repression
G22,G64,0.290899040311139,activation
G1,G65,0.290888932606856,repression
G73,G72,0.290663862220837,activation
G9,G88,0.290169747624553,activation
G97,G69,0.289996655725727,repression
G95,G16,0.289289764172892,activation
G4,G23,0.288308677039611,activation
G17,G81,0.288189187119368,activation
G74,G9,0.288034452491005,activation
G84,G93,0.287982160757854,activation
G72,G88,0.287457673641045,activation
G78,G5,0.28724771356015,activation
G1,G17,0.287048569799804,activation
G47,G7,0.286738385152642,repression
G24,G56,0.286575547298718,repression
G11,G63,0.286329605292213,activation
G24,G76,0.285260689320326,activation
G17,G5,0.285190880749054,repression
G45,G82,0.284621370530794,activation
G100,G3,0.284106707793389,activation
G32,G17,0.283898633617067,repression
G47,G69,0.283522495742357,activation
G45,G9,0.283248795220626,repression
G24,G83,0.282953579380775,repression
G97,G5,0.282833572467215,activation
G99,G34,0.282720556178861,repression
G53,G55,0.28269712689676,repression
G67,G61,0.282241720361665,repression
G9,G26,0.281932579592849,activation
G61,G83,0.281891389064054,activation
G76,G48,0.281739775621415,activation
G78,G78,0.281650779180207,activation
G44,G27,0.281589377083578,repression
G49,G13,0.28128029212676,activation
G12,G55,0.281123978795275,activation
G63,G99,0.281001938791076,activation
G32,G44,0.280965625636398,activation
G49,G28,0.280771039439862,activation
G96,G75,0.280290523094821,activation
G56,G88,0.280034059606776,activation
G45,G44,0.279749895136982,activation
G97,G1,0.279587027419688,activation
G90,G58,0.279435435086231,repression
G91,G17,0.279223585564281,activation
G91,G86,0.279075403686823,repression
G86,G10,0.278853455218594,activation
G39,G24,0.278746524987969,activation
G48,G29,0.278715089812624,repression
G82,G1,0.278638256772992,activation
G22,G85,0.278514059734049,activation
G29,G88,0.277828825408639,repression
G74,G5,0.277537763910783,repression
G91,G81,0.27719568510436,repression
G74,G38,0.27709540387091,activation
G61,G6,0.276273658282509,repression
G24,G64,0.275692048484623,repression
G64,G32,0.275189089599616,repression
G4,G58,0.274679016664613,repression
G73,G21,0.274331190254781,repression
G82,G17,0.273825560952101,activation
G51,G3,0.273752293273522,activation
G82,G85,0.273553098178168,repression
G45,G1,0.273257178114663,repression
G48,G48,0.273145031591107,activation
G94,G86,0.272963348862391,activation
G1,G94,0.272039379194023,repression
G74,G30,0.271416357936588,activation
G4,G52,0.271174173998818,activation
G39,G41,0.271034127942955,activation
G36,G65,0.270986874363184,activation
G9,G7,0.270925864785595,activation
G1,G75,0.270873791690706,activation
G90,G25,0.270799187280353,repression
G91,G28,0.270709648119509,repression
G95,G13,0.270147254450969,activation
G72,G40,0.270020272794242,activation
G44,G54,0.269511876517514,repression
G63,G44,0.269360937183163,activation
G17,G17,0.269201404393377,activation
G2,G7,0.269052586016318,repression
G67,G65,0.269007696606444,activation
G98,G99,0.268372639715354,activation
G99,G89,0.268250161930997,repression
G82,G87,0.268233332898115,repression
G91,G24,0.268222615044867,activation
G99,G30,0.267809712186629,repression
G72,G43,0.267408145713419,repression
G45,G86,0.266935333819745,activation
G17,G100,0.266766789978304,activation
G57,G52,0.266344889438614,activation
G49,G41,0.266255321012815,activation
G5,G99,0.266116705811814,activation
G24,G60,0.265693060413524,repression
G45,G76,0.265354156197533,activation
G99,G86,0.265073533606316,repression
G73,G52,0.264749857166412,repression
G45,G74,0.264639964137665,activation
G82,G20,0.264421213313278,repression
G1,G62,0.264358777550379,activation
G98,G13,0.263991282766993,repression
G94,G79,0.263967436246184,repression
G95,G50,0.263965741598506,activation
G73,G37,0.263592233261549,activation
G49,G67,0.26356677473103,activation
G74,G56,0.263504125376981,activation
G67,G82,0.263262986939319,activation
G20,G60,0.263123327557669,repression
G22,G67,0.262947775277568,activation
G9,G9,0.262305959841498,activation
G76,G1,0.262267566734187,repression
G63,G78,0.262091320287486,activation
G45,G23,0.261700668725706,repression
G49,G9,0.261640352709893,repression
G17,G78,0.261529377447475,activation
G58,G50,0.261068357029471,activation
G22,G5,0.260452356875009,repression
G80,G52,0.260388634669322,repression
G61,G24,0.259987761536217,repression
G17,G26,0.259917096547755,repression
G53,G22,0.259853591688583,repression
G22,G3,0.259184620409482,activation
G96,G51,0.259119316177698,repression
G17,G44,0.25893928894487,repression
G86,G58,0.258106255496583,repression
G98,G78,0.258049948114156,activation
G20,G13,0.257988806960445,activation
G48,G52,0.25719649853548,activation
G61,G27,0.257175800071751,repression
G24,G97,0.257060555747559,repression
G44,G89,0.256818123604373,repression
G20,G34,0.256755147819861,activation
G44,G92,0.256405137011433,activation
G39,G95,0.256389189641969,repression
G36,G18,0.255563939669341,repression
G73,G46,0.255191104975192,repression
G73,G23,0.254962580192773,repression
G47,G29,0.254564198782458,repression
G73,G80,0.254521524604225,activation
G24,G66,0.254084580595768,repression
G12,G78,0.254045289145085,repression
G61,G71,0.253837654519289,repression
G45,G15,0.253527259102831,repression
G36,G40,0.253507258135548,activation
G39,G65,0.253451929909474,activation
G99,G91,0.253292192566216,activation
G99,G99,0.252973732950477,activation
G61,G79,0.252953683415407,activation
G21,G88,0.252562751229325,repression
G94,G75,0.252374138097584,activation
G95,G76,0.252235018766289,repression
G36,G34,0.25200128141958,activation
G74,G92,0.251780916323906,repression
G4,G31,0.251721318484315,repression
G78,G15,0.251657688030277,repression
G5,G62,0.251647384710614,repression
G39,G72,0.251171667150201,repression
G23,G81,0.251104407979238,activation
G67,G45,0.250807753776964,activation
G45,G2,0.249977707425535,repression
G9,G100,0.249676526010047,repression
G98,G82,0.249668426889225,repression
G31,G44,0.249643631089377,activation
G24,G65,0.249517996218448,repression
G44,G70,0.24928392048686,repression
G48,G23,0.249004291679021,repression
G20,G83,0.248949965974199,activation
G63,G2,0.248578856377615,activation
G11,G30,0.248401253426493,activation
G64,G23,0.248341395818451,repression
G2,G35,0.246908516991399,repression
G99,G55,0.246881112869944,activation
G48,G93,0.246819106832926,repression
G20,G28,0.246715725229544,activation
G39,G85,0.246674361004034,repression
G36,G96,0.246637863321158,repression
G4,G67,0.246384753670009,repression
G21,G66,0.246239831102423,activation
G45,G61,0.245702047468817,activation
G97,G100,0.245143202796776,activation
G84,G21,0.245132236790451,activation
G21,G43,0.244770973449809,repression
G67,G28,0.244378184170603,activation
G99,G8,0.244312254296078,activation
G2,G65,0.2440442729076,repression
G24,G7,0.243775570539434,repression
G72,G19,0.24337784638003,activation
G96,G71,0.243200390170616,repression
G24,G81,0.242971691336868,repression
G49,G96,0.242284418594639,repression
G90,G37,0.242117876277331,activation
G61,G73,0.241865821861021,activation
G84,G43,0.241142103224231,activation
G72,G22,0.241127974904805,repression
G11,G4,0.240934681366973,repression
G48,G57,0.239873403547086,repression
G90,G62,0.239534328611788,activation
G58,G42,0.239277184798666,activation
G51,G36,0.238967057974194,activation
G20,G54,0.238425202828202,activation
G94,G78,0.238079001959182,repression
G96,G97,0.237421171224237,repression
G23,G88,0.237312020945053,repression
G26,G49,0.237231976206391,activation
G80,G100,0.237161571745804,repression
G96,G100,0.23703585500104,activation
G48,G30,0.236836985641216,activation
G49,G36,0.236784835539353,activation
G72,G77,0.2365716402117,activation
G64,G8,0.236543089043928,activation
G86,G80,0.236289526981493,activation
G91,G59,0.236062579905012,activation
G90,G46,0.23589593303425,activation
G11,G24,0.235870768066613,activation
G99,G40,0.235783112005402,repression
G64,G48,0.235773989178389,activation
G64,G77,0.235662299977524,activation
G45,G51,0.235598765914335,activation
G90,G69,0.23541461905946,repression
G24,G19,0.235039463843045,activation
G67,G62,0.234956463021099,repression
G58,G55,0.234944544665107,repression
G2,G74,0.234610826547467,repression
G20,G48,0.234599855957305,repression
G49,G43,0.234435653612463,activation
G11,G17,0.234395136955153,repression
G2,G41,0.234324133150197,activation
G32,G30,0.23396005758124,activation
G45,G73,0.233918249072976,repression
G24,G54,0.233730701943794,activation
G90,G51,0.233469934078152,activation
G91,G55,0.233396857706856,repression
G78,G39,0.233217986203843,repression
G99,G39,0.233099563562848,repression
G64,G99,0.233035887320835,repression
G9,G37,0.232830609126816,repression
G4,G32,0.232790489745967,activation
G58,G46,0.232776439214227,repression
G96,G67,0.232012970173489,activation
G76,G70,0.232005752247229,repression
G63,G62,0.231842875830301,activation
G17,G66,0.231704495450924,activation
G36,G14,0.231656246940174,repression
G53,G24,0.231380199864466,repression
G91,G67,0.230947807033686,activation
G16,G28,0.230815141953395,activation
G24,G61,0.230776276076422,repression
G49,G45,0.230212966975589,activation
G44,G84,0.230202473602128,activation
G17,G57,0.230008366481157,repression
G64,G54,0.229642975769124,repression
G99,G54,0.229391767729623,repression
G2,G12,0.229372911268753,activation
G32,G82,0.229264100092751,repression
G91,G44,0.229221765566747,repression
G36,G28,0.228779886933672,repression
G2,G93,0.228683868819875,repression
G2,G59,0.228517784592502,repression
G99,G56,0.228417228001035,repression
G86,G17,0.228246301772483,activation
G94,G28,0.228169010892227,repression
G47,G32,0.228156245569545,repression
G73,G90,0.22807884280416,activation
G97,G75,0.227974016638466,activation
G29,G66,0.22789439452275,repression
G94,G31,0.227697031829738,repression
G63,G80,0.22768653203909,repression
G53,G14,0.227533405410033,activation
G86,G57,0.227250551430252,repression
G1,G78,0.227158056098561,repression
G31,G57,0.226601008234136,repression
G72,G37,0.22613078355383,repression
G98,G58,0.225971561079455,activation
G82,G16,0.225853650395498,activation
G95,G45,0.225684681413125,activation
G64,G79,0.22468982900751,activation
G44,G66,0.224655239310978,activation
G51,G90,0.223993062740227,activation
G11,G48,0.223636259732167,repression
G86,G39,0.223478039213612,repression
G73,G94,0.223457838951921,repression
G99,G62,0.223222748746359,activation
G1,G41,0.222742284859224,activation
G97,G52,0.222700986783494,repression
G5,G39,0.222697795200854,repression
G76,G28,0.222667084724002,activation
G20,G32,0.222600306886034,repression
G23,G93,0.222593661343465,repression
G2,G70,0.222513549433269,activation
G97,G84,0.222481787842203,repression
G32,G21,0.222434697322395,activation
G4,G5,0.222078863302686,repression
G67,G47,0.222002794423184,activation
G94,G58,0.221837355196799,activation
G31,G17,0.22177421154165,repression
G78,G17,0.221707276029972,activation
G100,G93,0.221686944417296,activation
G17,G53,0.221634425399297,activation
G2,G23,0.221631513269726,activation
G31,G99,0.221436365802647,activation
G97,G87,0.221394071819248,activation
G9,G93,0.221240489621951,repression
G51,G23,0.221164246103641,repression
G61,G97,0.220875976004227,activation
G44,G20,0.220745403349308,activation
G12,G28,0.220714978167727,activation
G31,G78,0.219667180176304,repression
G53,G4,0.218810700614056,activation
G86,G88,0.218199705048239,repression
G4,G15,0.218125719212186,repression
G61,G80,0.217950712282568,repression
G31,G15,0.217922327744649,repression
G12,G21,0.217849891253062,activation
G5,G23,0.217459445706154,repression
G45,G58,0.216752566511632,repression
G47,G74,0.216748959264624,activation
G51,G7,0.216651399762281,repression
G64,G64,0.216500617903522,activation
G5,G83,0.215954318003266,repression
G36,G42,0.215455969969371,activation
G97,G65,0.215447081307455,activation
G45,G42,0.215378455094923,activation
G91,G75,0.215113159669355,activation
G39,G83,0.215061720116136,repression
G4,G21,0.214755284626488,activation
G1,G51,0.214753245727361,activation
G48,G99,0.214442877953101,activation
G17,G82,0.214125580217294,activation
G98,G45,0.214021092108377,activation
G20,G24,0.213760085296275,activation
G44,G33,0.213238221011102,repression
G11,G8,0.213212178999678,activation
G90,G56,0.213202499785283,repression
G17,G93,0.213089843901672,repression
G51,G6,0.212843332928094,repression
G91,G8,0.212812783094227,repression
G11,G28,0.212425053442703,activation
G90,G19,0.212311211320444,repression
G53,G9,0.212191021583882,activation
G32,G75,0.212129091041371,repression
G26,G76,0.212076810764773,activation
G17,G49,0.212014143036867,repression
G63,G73,0.211962886691045,activation
G44,G16,0.21193570390967,repression
G48,G58,0.211910591262702,repression
G11,G100,0.211746805908547,activation
G74,G33,0.211392790045768,activation
G5,G11,0.2113097242531,activation
G48,G83,0.21130734726446,activation
G2,G96,0.211272461455848,activation
G95,G55,0.21123925108769,activation
G87,G78,0.210593525992836,activation
G22,G94,0.210544883004947,repression
G97,G71,0.210528970299625,repression
G44,G49,0.210402712410969,repression
G31,G58,0.210089745865819,repression
G32,G32,0.209916797627305,activation
G1,G37,0.209610409710167,activation
G84,G64,0.20904464966139,activation
G73,G96,0.208830630029105,activation
